Hour,STREET1,STREET2,ROAD_CLASS,District,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,PASSENGER,SPEEDING,AG_DRIV,ALCOHOL
22,BLOOR ST W,ISLINGTON AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Angle,Driver,40 to 44,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,No,Yes,No
22,BLOOR ST W,ISLINGTON AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Angle,Passenger,55 to 59, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
22,STEELES AVE W,KEELE ST,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Other,Dark,Other,1,Turning Movement,Passenger,45 to 49, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
22,STEELES AVE W,KEELE ST,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Other,Dark,Other,1,Turning Movement,Driver,55 to 59,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
22,STEELES AVE W,KEELE ST,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Other,Dark,Other,1,Turning Movement,Driver,15 to 19,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
22,LANSDOWNE Aven,WALLACE Aven,Minor Arterial,Toronto and East York,Mid-Block, ,No Control,Rain,Dark,Wet,0,Sideswipe,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,Yes,No,No,No,Yes,No
22,LANSDOWNE Aven,WALLACE Aven,Minor Arterial,Toronto and East York,Mid-Block, ,No Control,Rain,Dark,Wet,0,Sideswipe,Truck Driver,35 to 39,North,Truck - Open,Stopped,Driving Properly,Normal,No,No,Yes,No,Yes,No,No,No,Yes,No
22,LANSDOWNE Aven,WALLACE Aven,Minor Arterial,Toronto and East York,Mid-Block, ,No Control,Rain,Dark,Wet,0,Sideswipe,Driver,70 to 74,North,"Automobile, Station Wagon",Overtaking,Improper Passing,Unknown,No,No,Yes,No,Yes,No,No,No,Yes,No
22,STEELES AVE W,YONGE ST,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Rear End,Driver,20 to 24,East,"Automobile, Station Wagon",Slowing or Stopping,Following too Close,Normal,No,No,Yes,No,No,No,No,No,Yes,No
22,STEELES AVE W,YONGE ST,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Rear End,Driver,25 to 29,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,No,No,Yes,No,No,No,No,No,Yes,No
22,ALBION RD,TODD BROOK DR,Major Arterial,Etobicoke York,Intersection, ,No Control,Clear,Dark,Dry,0,Rear End,Motorcycle Driver,20 to 24,East,Motorcycle,Going Ahead,Exceeding Speed Limit,Normal,No,No,Yes,Yes,No,No,No,Yes,Yes,No
22,ALBION RD,TODD BROOK DR,Major Arterial,Etobicoke York,Intersection, ,No Control,Clear,Dark,Dry,0,Rear End,Driver,50 to 54,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,Yes,Yes,No
22,KEELE St,GRANDRAVINE Dr,Major Arterial,North York,Mid-Block, ,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Driver,60 to 64,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,KEELE St,GRANDRAVINE Dr,Major Arterial,North York,Mid-Block, ,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Pedestrian,45 to 49,West,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,SHEPPARD AVE E,MURISON BLVD,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,1,Pedestrian Collisions,Driver,30 to 34,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Normal,Yes,No,Yes,No,No,No,No,Yes,Yes,No
22,SHEPPARD AVE E,MURISON BLVD,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,1,Pedestrian Collisions,Pedestrian,20 to 24,South,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No
22,YONGE ST,COLLEGE ST,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
22,YONGE ST,COLLEGE ST,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,45 to 49,South,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No
22,YONGE ST,COLLEGE ST,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,60 to 64,East,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
22,WATSON ST,OLD KINGSTON RD,Minor Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Driver,35 to 39,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No
22,WATSON ST,OLD KINGSTON RD,Minor Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Pedestrian,40 to 44,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
22,WATSON ST,OLD KINGSTON RD,Minor Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Pedestrian,45 to 49,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
22,DON MILLS RD,BARBER GREENE RD,Major Arterial,North York,Intersection,Intersection Related,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Driver,45 to 49,West,"Automobile, Station Wagon",Turning Right,Improper Turn,Inattentive,Yes,No,Yes,No,No,No,No,No,No,No
22,DON MILLS RD,BARBER GREENE RD,Major Arterial,North York,Intersection,Intersection Related,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Pedestrian,20 to 24,East, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,SHEPPARD AVE W,ARLETA AVE,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Turning Movement,Driver,25 to 29,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,No,No,Yes,Yes,No,No,No,Yes,Yes,No
22,SHEPPARD AVE W,ARLETA AVE,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Turning Movement,Motorcycle Driver,45 to 49,West,Motorcycle,Going Ahead,Speed too Fast For Condition,Normal,No,No,Yes,Yes,No,No,No,Yes,Yes,No
22,SHEPPARD AVE W,ARLETA AVE,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Turning Movement,Driver,50 to 54,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,Yes,Yes,No
22,WILSON AVE,JETHRO RD,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,1,Pedestrian Collisions,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No
22,WILSON AVE,JETHRO RD,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,1,Pedestrian Collisions,Driver,25 to 29,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,Yes,Yes,No
22,WILSON AVE,JETHRO RD,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,1,Pedestrian Collisions,Pedestrian,75 to 79,North,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No
22,THE QUEENSWAY,COLBORNE LODGE DR,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,50 to 54,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
22,THE QUEENSWAY,COLBORNE LODGE DR,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,45 to 49,North, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,DON MILLS  RD,SHEPPARD AVE E,Major Arterial,North York,Intersection,At Intersection,Traffic Controller,Rain,"Daylight, artificial",Wet,0,Pedestrian Collisions,Pedestrian,35 to 39,East, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
22,DON MILLS  RD,SHEPPARD AVE E,Major Arterial,North York,Intersection,At Intersection,Traffic Controller,Rain,"Daylight, artificial",Wet,0,Pedestrian Collisions,Driver,45 to 49,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No
22,2265 MIDLAND  AVE, ,Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Driver,unknown,South,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
22,2265 MIDLAND  AVE, ,Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Pedestrian,20 to 24,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
22,KIPLING AVE,FINCH AVE W,Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Driver,45 to 49,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
22,KIPLING AVE,FINCH AVE W,Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Pedestrian,25 to 29,North, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,CENTENNIAL PARK BLVD,EGLINTON  AVE W,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Cyclist Collisions,Driver,55 to 59,North,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Normal,No,Yes,Yes,No,No,No,No,No,Yes,No
22,CENTENNIAL PARK BLVD,EGLINTON  AVE W,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Cyclist Collisions,Cyclist,35 to 39,East,Bicycle,Going Ahead,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,Yes,No
22,WARDEN AVE,HUNTINGWOOD DR,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dark,Dry,1,Pedestrian Collisions,Passenger,40 to 44, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
22,WARDEN AVE,HUNTINGWOOD DR,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dark,Dry,1,Pedestrian Collisions,Driver,45 to 49,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,Yes,No,No,No
22,WARDEN AVE,HUNTINGWOOD DR,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dark,Dry,1,Pedestrian Collisions,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
22,WARDEN AVE,HUNTINGWOOD DR,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dark,Dry,1,Pedestrian Collisions,Driver,25 to 29,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,Yes,No,No,No
22,WARDEN AVE,HUNTINGWOOD DR,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Dark,Dry,1,Pedestrian Collisions,Pedestrian,60 to 64,West,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
22,QUEEN ST W,DUNN AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,20 to 24,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
22,QUEEN ST W,DUNN AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,60 to 64,South,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,YORK ST,RICHMOND ST W,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,0,Angle,Driver,25 to 29,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,No,No,Yes,Yes,No,No,No,No,Yes,No
22,YORK ST,RICHMOND ST W,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,0,Angle,Motorcycle Driver,35 to 39,West,Motorcycle,Going Ahead,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,No,Yes,No
22,ST CLAIR AVE W,GUNNS RD,Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,0,Pedestrian Collisions,Driver,35 to 39,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No
22,ST CLAIR AVE W,GUNNS RD,Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,0,Pedestrian Collisions,Pedestrian,50 to 54,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
22,DAVENPORT RD,SOMERSET AVE,Minor Arterial,Toronto and East York,Mid-Block, ,No Control,Clear,Dark,Dry,0,Pedestrian Collisions,Driver,unknown,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No
22,145 COURCELETTE RD, ,Local,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,0,Cyclist Collisions,Cyclist,55 to 59,South,Bicycle,Going Ahead,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
22,55 BELMONT ST, ,Minor Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,unknown,West,Passenger Van,Going Ahead,Lost control,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,55 BELMONT ST, ,Minor Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,65 to 69,East, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,55 BELMONT ST, ,Minor Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,65 to 69,East, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,KIPLING AVE,RATHBURN RD,Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Wet,0,Sideswipe,Driver,20 to 24,North,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,Inattentive,No,No,Yes,No,Yes,No,No,No,No,No
22,KIPLING AVE,RATHBURN RD,Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Wet,0,Sideswipe,Truck Driver,35 to 39,North,Truck - Dump,Going Ahead,Driving Properly,Normal,No,No,Yes,No,Yes,No,No,No,No,No
22,YORK MILLS RD,YONGE ST,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,70 to 74,South, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
22,YORK MILLS RD,YONGE ST,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,15 to 19,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No
22,WHITE HEATHER BLVD,LONGSWORD  DR,Collector,Scarborough,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,0,SMV Other,Passenger,15 to 19, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes
22,WHITE HEATHER BLVD,LONGSWORD  DR,Collector,Scarborough,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,0,SMV Other,Driver,20 to 24,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",No,No,Yes,No,No,No,Yes,Yes,Yes,Yes
22,BATHURST ST,AVENAL DR,Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,60 to 64,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No
22,BATHURST ST,AVENAL DR,Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,55 to 59,North, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
22,JARVIS ST,DUNDAS ST E,Major Arterial,Toronto and East York,Intersection,Intersection Related,No Control,Clear,"Dusk, artificial",Dry,0,Pedestrian Collisions,Driver,85 to 89,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
22,JARVIS ST,DUNDAS ST E,Major Arterial,Toronto and East York,Intersection,Intersection Related,No Control,Clear,"Dusk, artificial",Dry,0,Pedestrian Collisions,Pedestrian,60 to 64,East,"Automobile, Station Wagon", ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,MCCOWAN RD,LAWRENCE AVE E,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Driver,55 to 59,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
22,MCCOWAN RD,LAWRENCE AVE E,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,1,Pedestrian Collisions,Pedestrian,75 to 79,East, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,PARK LAWN RD,THE QUEENSWAY,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,SMV Other,Driver,15 to 19,North,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
22,PARK LAWN RD,THE QUEENSWAY,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,0,SMV Other,Passenger,15 to 19, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
22,KIPLING AVE,NEW TORONTO ST,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,Dark,Loose Snow,0,Angle,Passenger,35 to 39, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
22,KIPLING AVE,NEW TORONTO ST,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,Dark,Loose Snow,0,Angle,Driver,40 to 44,North,"Automobile, Station Wagon",Going Ahead,Lost control,Inattentive,No,No,Yes,No,No,No,Yes,No,Yes,No
22,KIPLING AVE,NEW TORONTO ST,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,Dark,Loose Snow,0,Angle,Driver,15 to 19,North,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal,No,No,Yes,No,No,No,Yes,No,Yes,No
22,KIPLING AVE,NEW TORONTO ST,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,Dark,Loose Snow,0,Angle,Passenger,15 to 19, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
22,KIPLING AVE,NEW TORONTO ST,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,Dark,Loose Snow,0,Angle,Driver,20 to 24,North,"Automobile, Station Wagon",Going Ahead,Lost control,Normal,No,No,Yes,No,No,No,Yes,No,Yes,No
22,HIGHWAY 27  N,HUMBER COLLEGE BLVD,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,Dark,Dry,0,Rear End,Driver,40 to 44, ,"Automobile, Station Wagon",Going Ahead,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No
22,HIGHWAY 27  N,HUMBER COLLEGE BLVD,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,Dark,Dry,0,Rear End,Driver,unknown, ,"Automobile, Station Wagon",Stopped,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No
22,DIXON RD,KIPLING AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,DIXON RD,KIPLING AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Driver,20 to 24,East,"Automobile, Station Wagon",Turning Left,Lost control,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,DIXON RD,KIPLING AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,0,Pedestrian Collisions,Pedestrian,45 to 49,East,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,STEELES AVE W,MARTIN GROVE RD,Major Arterial,Etobicoke York,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,0,SMV Other,Driver,25 to 29,West,"Automobile, Station Wagon",Other,Other,Normal,No,No,Yes,No,No,No,Yes,No,No,No
22,STEELES AVE W,MARTIN GROVE RD,Major Arterial,Etobicoke York,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,0,SMV Other,Driver,20 to 24,West,"Automobile, Station Wagon",Other,Other,Normal,No,No,Yes,No,No,No,Yes,No,No,No
22,STEELES AVE W,MARTIN GROVE RD,Major Arterial,Etobicoke York,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,0,SMV Other,Driver,25 to 29,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,No,No,No
22,STEELES AVE W,MARTIN GROVE RD,Major Arterial,Etobicoke York,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,0,SMV Other,Passenger,25 to 29, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,No
22,QUEEN ST W,LANSDOWNE AVE,Major Arterial,Toronto and East York,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Driver,20 to 24,East,"Automobile, Station Wagon",Going Ahead,Other,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,QUEEN ST W,LANSDOWNE AVE,Major Arterial,Toronto and East York,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,0,Pedestrian Collisions,Pedestrian,35 to 39,East,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
22,BROADVIEW AVE,GERRARD ST E,Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,0,Pedestrian Collisions,Driver,45 to 49,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No
22,BROADVIEW AVE,GERRARD ST E,Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,0,Pedestrian Collisions,Pedestrian,20 to 24,East,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
22,SHEPPARD AVE W,JOHN DRURY DR,Major Arterial,North York,Mid-Block, ,No Control,Clear,Dark,Dry,0,Approaching,Driver,40 to 44,West,"Automobile, Station Wagon",Going Ahead,Unknown,"Ability Impaired, Alcohol",No,No,Yes,No,No,No,No,No,No,Yes
