,Index,Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
4517,1585,0x782e3e1dd395c2480eb6a42d745723b7fe1831e5,0,32.41,29098.17,699004.15,20,24,0,5,3,0.1,2000.0,450.149963,0.99937,1999.999375,540.179084,0.0,0.0,0.0,44,10803.58168,10803.59911,0.0,0.017430395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4518,1586,0x783b39b7bd9f3afca80130c3697666f3202f0c3e,0,55.35,1443.78,1091269.07,335,743,0,6,1,0.010011,1.459455,0.450975,0.489423,4.494535,0.999148,0.0,0.0,0.0,1078,334.7145033000001,335.07453819999995,0.0,0.36003496100000004,6.0,22447.0,100.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21082.0,4489.4,100.0,100.0,100.0,0.0,0.0,0.0,1.0,5.0,blockwell.ai KYC Casper Token,An Etheal Promo
4519,1587,0x783fb256457fc1f30f378b4249be8daddf8e7030,0,14.72,0.0,44.17,3,1,0,1,3,101.0,101.0,101.0,1.1183,67.705353,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4520,1588,0x7843aa1743e3c8c5516fbf21c7440ea7bc761aeb,0,26340.21,2577.8,734385.92,27,9,0,1,10,1.0,20.0,9.902,0.0,35.0,3.4818519999999995,0.0,0.0,0.0,36,94.01,89.118,0.0,-4.892,25.0,141349.2488,38487.2112,0.0,5.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,78512.576,8314.661694,143.4335,22200.0177,4810.9014,0.0,0.0,0.0,4.0,14.0,EOS,EOS
4521,1589,0x784a0c91ac376f1f2e96248907f9cd59769be157,0,162.16,0.33,324.97,2,2,0,2,2,43.563709,57.436291,50.5,1.004848,99.993723,50.499286,0.0,0.0,0.0,4,100.9985715,101.0,0.0,0.001428506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4522,1590,0x784e4785756a2134ca3a0d3934cb04efdbc36f7d,0,125617.55,1116.7,637021.33,5,8,0,1,1,0.411951,2.448692,2.09065,0.879817,8.275124,3.3436550000000005,0.0,0.0,0.0,13,16.71827386,16.72520176,0.0,0.0069279,11.0,2693.07185,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1500.0,244.824714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,None,Livepeer Token
4523,1591,0x78637f6374025407831cbc15989aa4bd77944980,0,7125.42,5123.34,542066.68,43,46,0,1,2,0.018653,45.452316,5.631793,0.005416,45.453929,6.024309,0.0,0.0,0.0,89,259.0452977,259.0624682,0.0,0.017170476,1.0,23.2858738,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.285874,23.285874,23.285874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,VIU
4524,1592,0x786c7eb735727e1b64d9f305044c0a6b390eac1e,0,0.0,0.0,530.1,1,1,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,0.0,0.0,0.0,2,9.99938,10.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4525,1593,0x7879a595f01c56d5ace74490d23a07b89c6d3620,0,0.0,11343.75,136124.95,0,12,1,2,0,0.0,80.0,31.759,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,381.108,0.0,381.108,1.0,6.02610381,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.026104,6.026104,6.026104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,OmiseGO
4526,1594,0x787f0e3d28fc7e73c3d333ddb881237a93bb1123,0,160.15,0.29,321.75,2,5,0,5,2,6.783859,23.944065,20.2,9.99895,91.000066,50.499508,0.0,0.0,0.0,7,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4527,1595,0x789ee74e6440ced98f590ca8695c78ba3b11fc59,0,102185.85,0.0,204371.7,2,1,0,1,1,2.285,2.285,2.285,0.001957,2.282,1.1419780000000002,0.0,0.0,0.0,3,2.2839567990000003,2.285,0.0,0.001043201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4528,1596,0x789f8eadbe24fa8bfa276d9744c15dfb6ee91e4d,0,8134.32,24609.62,303036.47,7,10,0,6,6,0.190526,3.329604,1.12251,0.0,6.674579,1.673644,0.0,0.0,0.0,17,11.71550478,11.22510231,0.0,-0.490402475,7.0,3550.014351,2675.678065,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2675.678065,591.6690580000002,2675.678065,2675.678065,2675.678065,0.0,0.0,0.0,1.0,6.0,Cofoundit,DATAcoin
4529,1597,0x78a23e274c64ed8bf62692e2a5c9e143d8c81071,0,2470.74,5777.85,305236.25,30,40,0,10,23,0.000184,0.999,0.057987,0.0,0.49658,0.076686,0.0,0.0,0.0,70,2.300572249,2.31947171,0.0,0.018899461,22.0,21068.99349,68.9934671,0.0,7.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21000.0,1404.599566,0.075327,37.838776,9.85621,0.0,0.0,0.0,4.0,6.0,Reputation,EOS
4530,1598,0x78a90d672cacf607ee6a45701a23628f58b62c03,0,0.0,20615.85,226774.35,0,11,1,3,0,0.0,7.830725,2.13298,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,23.46277968,0.0,23.46277968,1.0,0.012159553,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01216,0.01216,0.01216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,OmiseGO
4531,1599,0x78b33c96a40db968cb8d18c1ecb046350f0a7e0e,0,7.13,15669.9,156770.28,10,10,0,4,10,0.1761,4.5004,1.831325,0.17568,4.499891000000001,1.830858,0.0,0.0,0.0,20,18.3085787,18.31325045,0.0,0.004671751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4532,1600,0x78b5e89adeda024598f8c964de6a7db666d3f92a,0,4.82,17855.68,89302.5,5,5,0,3,5,0.562463,4.195489,2.1598740000000003,0.562006,4.195017,2.1593,0.0,0.0,0.0,10,10.79650209,10.79936941,0.0,0.002867316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4533,1601,0x78bbe139ca20df204d50e650d5c1188027d99d00,0,0.0,4517.32,302660.67,0,67,1,6,0,0.0,1.041797,0.7462529999999999,0.0,0.0,0.0,0.0,0.0,0.0,68,0.0,49.99894413,0.0,49.99894413,3.0,2.329898685,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.424541,1.0,0.776633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,None,OmiseGO
4534,1602,0x78cc99ab4109ea197f49f03db1e8c47f8b6f8db3,0,2671.89,1625.1,1018283.88,299,135,0,54,125,0.03462,39.495,4.820427,0.0,47.0,2.364669,0.0,0.0,0.0,434,707.0361,650.757622,0.0,-56.27847802,347.0,13515245.38,3269065.833,0.0,57.0,142.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,6976278.0,58255.368,0.0,266758.3672,28426.65942,0.0,0.0,0.0,43.0,141.0,I HOUSE TOKEN,VeChain
4535,1603,0x78d272c87bedfd7f493c577e8d62596a662d0d1c,0,162.98,0.19,326.55,2,3,0,3,2,15.04095,62.218408,33.666667,0.86,100.139016,50.499508,0.0,0.0,0.0,5,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4536,1604,0x78d286f05222cd1fbdb5ef026884a3647ffe7b5c,0,0.0,0.0,434.45,1,1,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,0.0,0.0,0.0,2,9.99938,10.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4537,1605,0x78d35d9382140e1e8de558090be8742e8585a8c2,0,106.55,0.0,319.65,3,1,0,1,2,101.0,101.0,101.0,0.01,100.170512,33.66617100000001,0.0,0.0,0.0,4,100.9985118,101.0,0.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4538,1606,0x78d97149d4ecba5007afd0bacfa27638f680f7ce,0,1.51,0.28,5.08,3,2,0,2,3,424.6974110000001,1576.302589,1000.5,0.5,1899.125,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4539,1607,0x78da1dab2121718b15d39da262e1e65d64f15afe,0,0.0,0.0,19.17,1,1,0,1,1,0.499454,0.499454,0.499454,0.497254,0.497254,0.497254,0.0,0.0,0.0,2,0.497254,0.499454,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4540,1608,0x78da42820395dcf9ed27ffa48668ecdb8d1d77a3,0,41372.51,10604.71,575934.7,7,27,0,3,7,0.018324,8.68848,0.4805390000000001,0.043782,3.50722,1.694857,0.0,0.0,0.0,34,11.86400196,12.97454579,0.0,1.110543828,10.0,10058.44817,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8888.0,1005.844817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,None,BAT
4541,1609,0x78e5cd8189e0bf2ef8d7ee39afd0014cf4b3f489,0,0.0,4206.08,88327.6,0,21,1,2,0,0.0,1.082908,0.561565,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,11.79287451,0.0,11.79287451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4542,1610,0x78ebe3840871ed00f315061729f7025cacd35bbd,0,0.0,0.0,100.53,1,1,0,1,1,0.876632,0.876632,0.876632,0.8735879999999999,0.8735879999999999,0.8735879999999999,0.0,0.0,0.0,2,0.87358817,0.87663239,0.0,0.00304422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4543,1611,0x78ed2b50f3c2bd0135684d9d62c391eff1da1b56,0,162.55,0.26,325.88,2,3,0,3,2,7.027767999999999,85.99895,33.666667,0.5,100.499016,50.499508,0.0,0.0,0.0,5,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4544,1612,0x78efd7d9815fe9cfa1bd3a830a62fc3dff12175d,0,15250.84,24481.47,235183.42,9,4,0,3,7,0.09,21.592554,9.957013,0.001,16.566,5.863,0.0,0.0,0.0,13,52.767,39.8280537,0.0,-12.9389463,6.0,478.7712725,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,332.937423,79.795212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,None,DATAcoin
4545,1613,0x78f9334b14f6d45d92eab304204f2504a1389542,0,0.0,0.0,8.47,1,1,0,1,1,0.002535,0.002535,0.002535,0.002,0.002,0.002,0.0,0.0,0.0,2,0.002,0.00253479,0.0,0.00053479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4546,1614,0x78fc4a3145a9aebac837f54951c0fe66e29e23d0,0,45.03,42794.39,428394.2,10,10,0,2,1,0.305,5.0,2.426059,0.297949,4.9929489999999985,2.419596,0.0,0.0,0.0,20,24.19596293,24.26058505,0.0,0.06462212099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4547,1615,0x79058cee1ec2574e4c69a3219affc28549ffb3c8,0,22.61,201.11,470.03,3,2,0,2,3,37.062844,63.93715600000001,50.5,1.24,63.936676,33.666157,0.0,0.0,0.0,5,100.9984698,101.0,0.0,0.001530218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4548,1616,0x790907051c0a823190b80fdeab406a990056bcf3,0,0.0,0.0,34.18,1,1,0,1,1,2.730994,2.730994,2.730994,2.73049,2.73049,2.73049,0.0,0.0,0.0,2,2.73048954,2.73099354,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4549,1617,0x790e8ff6e6cbd1dbdb614602dd47642ed6d27f30,0,11.75,35677.15,249822.33,7,7,0,3,1,1.4,50.0,17.521221,1.398274,49.998681,17.520232999999998,0.0,0.0,0.0,14,122.6416291,122.648547,0.0,0.006917854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4550,1618,0x7914a9688b516b2420e1006c122c8cb0cf39bcbd,0,164.28,0.82,330.2,2,2,0,2,2,27.467802,73.532198,50.5,0.202702,100.796272,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4551,1619,0x791dd4a825b959917ac46204fdb14d461c677a3a,0,0.0,5725.61,229024.57,0,40,1,4,0,0.0,1.001952,0.8485729999999999,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,33.94292583,0.0,33.94292583,2.0,1.249302383,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.603305,0.645997,0.6246510000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,OmiseGO
4552,1620,0x791eb204e0d1234771341d7ea339863b19b31071,0,162.53,0.21,325.48,2,2,0,2,2,50.426487,50.573513,50.5,6.633487,94.365487,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4553,1621,0x792db2af370e8b9425a8a726c2449e72e07fe45c,0,22.62,0.0,67.87,3,1,0,1,3,101.0,101.0,101.0,2.1,59.818676,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4554,1622,0x7932e1ed8586fff9eb41944a9e4af52a1ea3ce3e,0,10145.67,0.0,81165.4,8,2,0,1,3,5000.0,5000.0,5000.0,0.02,5000.0,4374.8775,0.0,0.0,0.0,10,34999.02,10000.0,0.0,-24999.02,12.0,1753.698945,0.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,600.0,146.141579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,None,Livepeer Token
4555,1623,0x7935846fe8710a2bc2236f39c9f91deb78754176,0,19255.47,7185.55,454381.82,18,15,0,7,10,1.255218,35.999538,9.412279,0.0,36.49,7.843027999999999,0.0,0.0,0.0,33,141.17450300000004,141.18418359999995,0.0,0.00968063,5.0,10000.25314,3.48e-08,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10000.0,2500.063286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,TIME,TIME
4556,1624,0x7937d554193d3e2a1805a9a3aef3564cce94fe99,0,0.0,1405.84,192599.73,0,137,1,3,0,0.0,5.2972199999999985,1.925123,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,263.7419046,0.0,263.7419046,2.0,4.611041412,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.553017,4.058025,2.305521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,OmiseGO
4557,1625,0x793afaae0ce7eb3cb3394b0b3eb9e9b2f72f83a1,0,17.63,0.0,52.9,3,1,0,1,3,101.0,101.0,101.0,0.55,98.972929,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4558,1626,0x793bf66112bd8143838c4f853fb5aed31c86d419,0,4.01,17845.25,214191.1,12,12,0,3,12,0.002027,0.273383,0.060542999999999986,0.001586,0.27285,0.06009,0.0,0.0,0.0,24,0.721078105,0.726514057,0.0,0.005435951999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4559,1627,0x79490ede89fd5cefb62b9e056a9f83bd76aa24b9,0,0.0,0.0,0.0,0,1,0,1,0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.1,0.0,0.1,1.0,27.699642600000004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.699643,27.699643,27.699643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,XENON
4560,1628,0x7957862ebae2c1579ff2edf985d29dfde9d9f504,0,16.28,1630.94,698421.98,424,424,0,4,332,0.050098,29.995,1.131961,0.000805,29.994559,1.131377,0.0,0.0,0.0,848,479.703749,479.9515665,0.0,0.247817534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4561,1629,0x795be3f118677d15760682ee865a819a1869caca,0,0.0,0.0,592.38,1,1,0,1,1,0.15,0.15,0.15,0.14938,0.14938,0.14938,0.0,0.0,0.0,2,0.14938,0.15,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4562,1630,0x7962fb4766b1fd5531c407cd011e8f4120bfe131,0,2173.23,29395.18,1029861.23,14,34,0,5,2,0.0003,22.8668,7.871693,0.0,111.512435,19.116551,0.0,0.0,0.0,48,267.631713,267.6375554,0.0,0.005842391,2.0,0.150652595,0.150652595,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.150653,0.150653,0.150653,0.150653,0.150653,0.150653,0.0,0.0,0.0,1.0,1.0,OmiseGO,OmiseGO
4563,1631,0x796336599295579648bbea9122f5349cad386e89,0,0.0,5347.21,336874.32,0,63,1,4,0,0.0,1.036541,0.916661,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,57.74967429,0.0,57.74967429,4.0,5.967490112,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.491873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,None,BOX Token
4564,1632,0x79734318e604b22802ac2d3b11569bfcbac546c4,0,3679.63,1490.51,505554.57,122,38,0,7,59,1.052052,30.0,6.822786,0.0,23.7,2.220241,0.0,0.0,0.0,160,270.8693489,259.2658834,0.0,-11.60346547,152.0,7694906.917,7719191.515,0.0,15.0,33.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,5920743.0,73989.48958,0.0,7213285.006,160816.4899,0.0,0.0,0.0,23.0,41.0,Civic,EOS
4565,1633,0x79761ac81e9a5a7515b06cb7958d13eef450bbd5,0,1410.71,1398.9,21113.4,11,4,0,2,6,0.001,4.46,1.11675,0.0,4.448537,0.808663,0.0,0.0,0.0,15,8.895292899,4.467,0.0,-4.428292899,5.0,1499.4,1498.4,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1498.4,499.8,0.0,1498.4,749.2,0.0,0.0,0.0,2.0,3.0,BAT,BAT
4566,1634,0x7980c68d6fd7b7d7f52242ff8121d33808f07907,0,27729.92,1466.44,204374.53,7,7,0,1,1,0.995,4.995,4.137857,0.004861,5.9967760000000006,4.137377,0.0,0.0,0.0,14,28.96163773,28.965,0.0,0.003362271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4567,1635,0x7988018915bcfea9a4e39734edb7ece1eda476c6,0,3217.13,607.7,894325.9,271,37,0,18,64,0.001,269.656734,57.193675,0.001,40.0,7.1173600000000015,0.0,0.0,0.0,308,1928.804438,2116.165977,0.0,187.3615393,32.0,31266.03726,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,15929.55234,977.063664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,None,Indorse
4568,1636,0x798d841f1b1df7057ba222e70d40e19c4ffccaf9,0,0.0,825.09,373766.62,0,453,1,11,0,0.0,110.995,2.715617,0.0,0.0,0.0,0.0,0.0,0.0,454,0.0,1230.174538,0.0,1230.174538,6.0,686.7303253,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,600.0,114.455054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,None,DATAcoin
4569,1637,0x799187b978426e68f895832e34c86296d65c7792,0,4820.45,11534.71,711534.65,83,27,0,6,27,0.029,11.01042,2.580045,0.0,18.0,0.897175,0.0,0.0,0.0,110,74.46555815,69.66120191,0.0,-4.80435624,71.0,308176.0445,302525.728,0.0,14.0,18.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,108092.2345,12840.66852,1.0,108092.2345,6436.717618,0.0,0.0,0.0,10.0,20.0,ICON,ArcBlock
4570,1638,0x7994212d8abee463fdd0f3fa20915d5e9e471666,0,3.61,29732.09,178414.18,6,6,0,5,1,0.15,23.20302,10.21901,0.147154,23.201262,10.216875,0.0,0.0,0.0,12,61.3012497,61.31406237,0.0,0.01281267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4571,1639,0x799acc3cb96a0c5339634f3078edd0ddc085c0b6,0,9.2,354.6,443107.5,1140,1220,0,3,2,0.202373,22.270352,2.15638,0.676335,22.269716,2.307017,0.0,0.0,0.0,2360,2629.999487,2630.783279,0.0,0.783791936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4572,1640,0x79ccf7632d9874b2cf497ee9f1a476c6792264c0,0,11.82,3695.86,14830.73,4,4,0,3,1,0.10948900000000003,1.0,0.553372,0.109009,0.999468,0.552884,0.0,0.0,0.0,8,2.211535084,2.21348891,0.0,0.001953826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4573,1641,0x79db4caa28cfa41f0cc0e8658ff0e5101c4000f7,0,22.14,0.0,66.42,3,1,0,1,3,101.0,101.0,101.0,2.073847,57.743275,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4574,1642,0x79dfcd4e77a76da6f85b783768e380be6e6dc280,0,0.0,0.0,491.13,1,1,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,0.0,0.0,0.0,2,9.99938,10.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4575,1643,0x79e0539fcbe86d874090755706a1b01b4edf5d0c,0,3.05,12446.59,224093.47,18,18,0,1,2,0.471955,1.004525,0.972066,0.471535,1.004105,0.971646,0.0,0.0,0.0,36,17.48963345,17.49719346,0.0,0.007560006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
