Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Turks and Caicos Islands,0.626961301,0.034716195,-0.365122548,-0.629042787,-0.633024797,-0.708092886,-0.713142619,-0.466284919,0.179597749,1.053111027,2.073523595,2.98120416,3.45090646,3.430373215,3.102948292,2.668030741,2.395588143,2.45296671,2.863524097,3.557553764,4.291946107,4.84566843,5.037716838,4.796056444,4.355761392,3.830145586,3.493413901,3.498338673,3.989977114,4.706438146,5.516026688,6.079329448,6.152221877,5.665481106,4.925655699,4.045150722,3.44713148,3.490143484,4.300262328,5.499180858,6.709802095,7.416458688,7.409482974,6.662661377,5.53808331,4.408019688,3.539815207,2.90114808,2.565101796,2.436436653,2.340668084,2.191586694,2.05399924,1.90601644,1.759765737
Tuvalu,2.235634987,2.359010682,2.335217845,2.192241396,1.954749047,1.686822023,1.460088922,1.284874718,1.185426335,1.144129925,1.13118753,1.07832289,1.053553787,0.990041748,0.941306467,0.86804976,0.822204015,0.853562734,0.959482175,1.149294349,1.344786166,1.508177456,1.545218504,1.463152946,1.291842231,1.069651926,0.911064268,0.767931498,0.672723694,0.612712884,0.575859842,0.517650806,0.493124664,0.436300867,0.423568377,0.400195223,0.366340244,0.386432426,0.427625197,0.478902634,0.55055724,0.621021942,0.627617123,0.582243275,0.496381578,0.39122875,0.328272761,0.245499305,0.204123361,0.193532019,0.172843315,0.162403609,0.162140287,0.171986486,0.232217783
Uganda,3.166926978,3.278591407,3.358046189,3.397687083,3.403698129,3.414434834,3.412629311,3.349028528,3.215100639,3.04450501,2.862925698,2.719334126,2.647973549,2.667646533,2.74768607,2.847219552,2.927776486,2.982011433,2.99848749,2.993716382,2.977700339,2.980900269,3.026811087,3.125223755,3.250060844,3.377803991,3.471147055,3.508630637,3.478881695,3.4058187,3.332297584,3.27351564,3.211645854,3.149466934,3.09296069,3.032482113,2.98718179,2.986910459,3.040343656,3.126447825,3.218314317,3.292012632,3.342977964,3.36405215,3.364054888,3.360961193,3.360155303,3.352320426,3.337887872,3.319376771,3.296334558,3.274085878,3.259151066,3.25376537,3.253313645
Ukraine,1.261252496,1.255484036,1.218679863,1.141518307,1.038502336,0.924474016,0.824357367,0.75387623,0.724942369,0.724883453,0.734338733,0.733499744,0.717668273,0.679112621,0.625149995,0.566933298,0.516414413,0.476666125,0.452383165,0.438555212,0.503423512,0.324039844,0.356619627,0.375057192,0.320642346,0.352893106,0.382850355,0.443520092,0.487928631,0.229585786,0.208812129,0.28765251,0.055485759,-0.496001742,-0.790352758,-0.887423727,-0.911128989,-0.893741785,-0.942907769,-1.006596332,-1.005494764,-0.993677409,-0.811436362,-0.758627911,-0.732790732,-0.676092035,-0.596804887,-0.541462211,-0.443932417,-0.397285236,-0.359480081,-0.24709923,-0.22770475,-0.278913805,-0.363732732
United Arab Emirates,8.655326807,10.56674448,10.94008102,9.880637264,8.39064314,6.912946146,6.43378982,7.582048132,10.37457175,13.56440109,15.59221273,16.36037094,16.66162853,16.59943876,16.16938262,15.77611278,15.01782654,13.5080654,11.39993706,9.212452856,7.237539234,5.808119651,5.028702812,4.968400229,5.334803992,5.763230588,5.9988711,6.060978988,5.907452798,5.640142937,5.463996009,5.383726747,5.250891628,5.058997083,4.87888664,4.880005186,5.037421263,5.20103175,5.35617956,5.594015241,5.353453922,5.330874874,6.60475571,9.218805369,11.98015649,14.30513851,15.03259817,13.81006038,11.03823756,7.787342107,4.750832934,2.463139721,0.971922647,0.509332471,0.776450801
United Kingdom,0.760459939,0.848661388,0.748366449,0.650257749,0.642468779,0.551303249,0.53854377,0.48676828,0.415803269,0.398722458,0.417666617,0.339057516,0.193198186,0.06305921,-0.007423363,-0.024603833,-0.032873848,0.005359908,0.089728661,0.119517254,0.034821732,-0.035842794,0.034101374,0.158261863,0.226951225,0.23161023,0.212637261,0.222063894,0.26031145,0.298930554,0.309247932,0.270431182,0.239745439,0.254586487,0.264547417,0.254626384,0.257553323,0.291406085,0.333405882,0.357300887,0.38497597,0.42333708,0.465641114,0.568943113,0.686611306,0.735048678,0.778666112,0.787032622,0.75639086,0.783888647,0.781677289,0.695315843,0.669533807,0.753349499,0.809355273
United States,1.657730037,1.537997358,1.439164762,1.389046055,1.250171646,1.154893191,1.088881207,0.998461044,0.977242812,1.165002667,1.264333692,1.070522752,0.954476729,0.913660196,0.985986067,0.950220049,1.005771996,1.05957308,1.103576565,0.959589923,0.981415437,0.953317566,0.914378513,0.865817336,0.886129041,0.924164157,0.893829201,0.90799904,0.944405555,1.12965052,1.336260741,1.386885692,1.31868,1.226296089,1.190787091,1.16341162,1.203960297,1.165714526,1.148340047,1.112768997,0.989741382,0.927797486,0.859481713,0.925483969,0.921713167,0.964253917,0.951055243,0.945865287,0.876651299,0.835991599,0.763850091,0.761807514,0.737405823,0.780696606,0.784422626
Uruguay,1.293082161,1.244166944,1.192642904,1.141750517,1.08763849,1.04622924,0.994678916,0.893349198,0.727962761,0.526510166,0.300991615,0.112346294,0.022928948,0.070313365,0.215873443,0.397207099,0.550001623,0.658043423,0.694771723,0.67979248,0.658406829,0.653558588,0.647128938,0.643201998,0.641481876,0.632972262,0.622597593,0.625327251,0.646015395,0.677598813,0.706855756,0.725479852,0.735925219,0.735077984,0.722116927,0.717832612,0.704859897,0.643595814,0.520613914,0.359668349,0.176374714,0.019985349,-0.064117529,-0.046347726,0.045475709,0.163235322,0.261108614,0.331271932,0.355368952,0.345931689,0.33124173,0.32858784,0.329653736,0.338250791,0.351449062
Uzbekistan,2.861882742,2.993430771,3.086075419,3.130001866,3.139602281,3.131646424,3.125695531,3.128510621,3.145929324,3.166894674,3.191191432,3.194087592,3.149949859,3.050259859,2.91905494,2.77726839,2.659358659,2.586471349,2.57137971,2.593405019,2.618614406,2.626566074,2.623302213,2.6035673,2.5701488,2.533987481,2.494066662,2.439092987,2.367047481,2.257075635,2.132153512,2.344391704,2.272458415,1.963103725,1.806877907,1.912685998,1.885238808,1.609490295,1.07790836,1.383746821,1.265968533,1.223831519,1.163675244,1.153769215,1.163350224,1.220216354,1.423474897,1.605327363,1.687340969,2.822849683,2.684015505,1.472099988,1.561904333,1.686900359,1.746175357
Vanuatu,3.102042264,3.143000293,3.13015509,3.053167277,2.945205979,2.81776076,2.721432021,2.702646482,2.777514896,2.907606404,3.039256827,3.13254239,3.182542344,3.182568632,3.138477573,3.100251745,3.057868707,2.973527926,2.83792603,2.677483322,2.514094125,2.379169847,2.291689792,2.264740189,2.282284172,2.290002301,2.295313069,2.352212638,2.468403732,2.612373716,2.788232214,2.917000111,2.902544931,2.712936772,2.422774883,2.097489537,1.846617988,1.739036343,1.820761445,2.026248077,2.260037531,2.436682025,2.548239278,2.570674939,2.53012754,2.481200845,2.448861532,2.416065745,2.388535819,2.362441028,2.332724587,2.297730303,2.26389489,2.233477212,2.203953324
"Venezuela, RB",3.791747244,3.813362299,3.792175976,3.718560509,3.610981621,3.504877305,3.409571847,3.306608484,3.196810781,3.087149962,2.976089167,2.878563919,2.813099705,2.78629125,2.784948105,2.790972196,2.789494022,2.779147973,2.755395622,2.722989324,2.687018226,2.655089286,2.630672505,2.615984737,2.605453283,2.596060523,2.577759381,2.541994247,2.484840068,2.413846283,2.340185361,2.271940584,2.208766611,2.153166998,2.103495352,2.054321773,2.005394671,1.961470004,1.923277439,1.889030862,1.856509088,1.823355163,1.788731067,1.751672806,1.712932557,1.67483125,1.637549983,1.599166499,1.559408686,1.519073331,1.478496783,1.43927434,1.402999946,1.370475368,1.34061295
Vietnam,1.952435508,1.942731363,1.954584628,1.983669399,2.020749785,2.067623958,2.118326979,2.167436027,2.219650847,2.262764881,2.304217428,2.335017879,2.355959403,2.357160341,2.342441855,2.321378471,2.28660682,2.243264782,2.188338455,2.119130055,1.885282084,1.748090416,1.723351832,1.813827089,2.017913358,2.318832542,2.460800079,2.420666458,2.360364819,1.900345205,1.839626062,1.780101171,1.729871819,1.680125519,1.639863103,1.600009883,1.560009828,1.534986657,1.500031414,1.341154893,1.266693587,1.159864341,1.162101037,1.197021404,1.166721103,1.109343538,1.083161816,1.063214084,1.059119876,1.049400377,1.061609762,1.074219517,1.064362311,1.074206788,1.068787866
Virgin Islands (U.S.),6.356148149,6.252035698,6.402185876,6.502289993,6.332713395,7.232066158,7.138605909,7.213752817,7.070081383,7.240002981,11.95451506,6.805346325,10.00834586,6.899287149,4.348511194,2.10534092,-3.174869831,3.174869831,0,1.036278704,1.025650017,4.000533461,1.941808586,3.774032798,-0.930239266,-0.468384931,-0.470589104,-1.425202271,-1.445808318,0.930607838,0.808549694,0.858839203,0.815877302,0.691934278,0.46482741,0.255662221,0.242090597,0.165982794,0.05618728,0.039588465,-0.233152968,-0.164362854,-0.113734622,-0.124979765,-0.080625361,-0.151231919,-0.257527231,-0.309537154,-0.359217965,-0.413196565,-0.455551575,-0.482330521,-0.512352796,-0.542826609,-0.573784692
"Yemen, Rep.",1.638589417,1.654696053,1.675548398,1.701782757,1.731890574,1.787889075,1.847770064,1.868445192,1.837530649,1.786491099,1.718353846,1.704473429,1.823815964,2.110103553,2.50040839,2.91359556,3.263536525,3.521595677,3.661360426,3.71990939,3.778224283,3.850906673,3.888613574,3.891567793,3.882068031,3.807904463,3.759468412,3.873519838,4.181178983,4.568835886,4.975203138,5.220868391,5.172423955,4.794088214,4.235229166,3.656894003,3.200951272,2.894293073,2.780292973,2.796774994,2.831472705,2.831814855,2.836987908,2.837468451,2.833150081,2.834859416,2.837582104,2.824087223,2.789800585,2.740442568,2.688890887,2.638108669,2.580375171,2.515593122,2.446705472
Zambia,3.012355151,3.064885187,3.105865181,3.13245559,3.151116487,3.163231895,3.181646794,3.218626656,3.278654507,3.350280427,3.420190158,3.474802583,3.509995557,3.521856368,3.517006178,3.501150762,3.484318759,3.472245396,3.467989911,3.464680731,3.45708111,3.43478411,3.391040371,3.322844732,3.238049891,3.158850974,3.083137177,2.991253882,2.881118643,2.765510524,2.644750422,2.545908148,2.499392096,2.517136605,2.575680281,2.653393934,2.71370131,2.734465703,2.702698486,2.641131803,2.574161583,2.533995531,2.535172579,2.588548523,2.675518058,2.767149875,2.843857012,2.908179206,2.954641174,2.987173419,3.015603249,3.042138971,3.060273408,3.069640155,3.071812067
Zimbabwe,3.257531286,3.289035384,3.303133488,3.296046236,3.27714985,3.25235897,3.236916611,3.242345062,3.273771604,3.319568834,3.380927479,3.430867289,3.440213402,3.399694649,3.335629429,3.24754469,3.192673613,3.232634459,3.387816345,3.602619226,3.807486169,3.942011311,3.996431282,3.955629126,3.84469599,3.724079713,3.595705546,3.413501297,3.173955775,2.901111196,2.619384768,2.356845175,2.126068281,1.938141069,1.78182182,1.651322709,1.522275517,1.374310333,1.197351249,1.012809172,0.828614751,0.691376951,0.649749574,0.730570573,0.901978037,1.099291258,1.285552187,1.475502318,1.657380651,1.826380198,1.995816152,2.15052321,2.257866817,2.307451177,2.313958203
