age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income >50K
26,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
39,Local-gov,Bachelors,13,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,10,Japan,0
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
21,,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,0
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,24,United-States,0
25,Private,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
19,,Some-college,10,Never-married,,Own-child,White,Female,0,0,20,United-States,0
44,Private,Some-college,10,Separated,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0
35,Private,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,0
40,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
19,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,1
32,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
52,Self-emp-not-inc,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,0
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,0
38,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,0
57,State-gov,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,39,United-States,0
22,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States,0
80,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,8,Canada,0
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,0
40,Private,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,36,United-States,0
36,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
27,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
52,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,0
43,Private,HS-grad,9,Separated,Transport-moving,Unmarried,White,Female,0,0,44,United-States,0
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
29,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,United-States,0
27,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
24,,HS-grad,9,Married-civ-spouse,,Wife,White,Female,0,0,25,United-States,0
49,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
26,Self-emp-not-inc,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,0
47,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,32,United-States,0
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
34,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,2258,50,United-States,0
20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
23,Private,11th,7,Separated,Prof-specialty,Own-child,White,Male,0,0,35,United-States,0
25,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,36,United-States,0
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
63,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,32,United-States,0
25,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,0
28,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,0
39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,1
28,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,4865,0,40,United-States,0
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
41,Local-gov,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
52,Local-gov,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Female,4865,0,30,United-States,0
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,40,United-States,0
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,1
27,Private,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,50,Mexico,0
32,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,0
52,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,45,United-States,1
50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,0
21,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,30,Nicaragua,0
60,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,0
47,Private,11th,7,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,36,United-States,0
54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,1
32,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
61,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1504,40,United-States,0
29,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,4386,0,45,United-States,1
36,Local-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,70,United-States,0
38,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,0
59,Private,10th,6,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,52,United-States,0
43,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
19,Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,0
42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,0
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
47,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,5013,0,40,United-States,0
51,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1
28,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
61,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,43,United-States,0
23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,0
31,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
38,Self-emp-not-inc,11th,7,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,0
21,Private,9th,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,0
22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,0
35,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,1
53,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,1
40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,24,United-States,1
36,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,1
33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,0
23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,0
51,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,United-States,1
31,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,48,United-States,0
28,Local-gov,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,5721,0,40,United-States,0
26,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,0
32,Private,Bachelors,13,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,60,United-States,1
43,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,1
19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,0
46,Private,11th,7,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,0
49,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
31,Private,10th,6,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
41,Private,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,0
22,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,0
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,0
46,Private,Prof-school,15,Separated,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,1
44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
25,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
54,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
34,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
34,,HS-grad,9,Never-married,,Not-in-family,White,Male,0,0,40,United-States,0
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,55,United-States,1
21,Private,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,2174,0,60,United-States,0
27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
29,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
60,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
36,Self-emp-not-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,0
27,Private,Masters,14,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
57,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,United-States,0
24,Private,1st-4th,2,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,5,Vietnam,0
63,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,22,United-States,0
29,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
27,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
31,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,0
31,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
55,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,4650,0,20,United-States,0
64,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,United-States,0
20,Private,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,0,0,35,United-States,0
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,60,United-States,1
35,Private,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,0
41,Local-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
38,Private,Some-college,10,Divorced,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,0
21,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,,0
64,State-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
42,Private,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,2205,40,United-States,0
31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,1
42,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
35,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,1
36,Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,1
23,Private,12th,8,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,30,Mexico,0
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,14,United-States,0
26,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,0
56,Federal-gov,Bachelors,13,Never-married,Transport-moving,Not-in-family,Black,Male,0,2001,65,United-States,0
40,Private,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
19,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States,0
33,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,0
45,Federal-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Columbia,0
41,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,43,United-States,1
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
46,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,1
48,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0
38,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
29,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,0
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
59,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,United-States,0
27,Private,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,40,United-States,0
43,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1
70,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,Cuba,0
30,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,0
24,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
76,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,15,United-States,0
25,Private,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,40,Mexico,0
39,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,56,United-States,0
36,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0
23,Private,12th,8,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,0
60,Private,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0
20,,Some-college,10,Never-married,,Own-child,Black,Male,0,0,30,United-States,0
54,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Haiti,1
20,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
22,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,0
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
23,Private,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,55,Mexico,0
54,State-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,1
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,0
43,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
33,Private,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,2258,42,United-States,0
30,Private,Prof-school,15,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,,0
38,Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,1
54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,45,United-States,0
39,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,52,United-States,0
32,Private,Some-college,10,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,1980,40,United-States,0
61,Local-gov,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,2885,0,40,United-States,0
24,,Assoc-voc,11,Married-civ-spouse,,Wife,Black,Female,0,0,35,United-States,0
22,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
34,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1
