tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stabf
6.389977601,9.134027425,5.513178286,2.788742749,2.840456306,-0.555447181,-1.074197446,-1.21081168,0.469269209,0.46179901,0.316030235,0.328799176,unstable
6.420822679,8.582492553,9.002162993,5.931601901,4.654799277,-1.825097477,-1.452595975,-1.377105825,0.117561678,0.21869162,0.838812933,0.577747366,unstable
2.677853959,9.691233494,8.735847007,8.029659897,3.798539511,-1.877893893,-0.887835016,-1.032810603,0.905131601,0.934876704,0.164559099,0.222654485,unstable
9.75820267,1.339621071,4.454435473,2.577210569,4.649422041,-1.944556959,-1.28852346,-1.416341622,0.808248308,0.129977731,0.859300422,0.052432318,unstable
3.403120892,5.090483201,3.476154194,2.072619771,4.006939249,-0.651514049,-1.786808007,-1.568617192,0.190954886,0.388144173,0.311270964,0.73401057,stable
6.165604541,8.136671149,4.824071187,8.744505792,4.190321022,-1.745902977,-1.22926654,-1.215151504,0.429912501,0.104869709,0.837324075,0.496002363,unstable
3.905054151,0.746188751,6.149906904,6.106089769,1.859941212,-0.749219434,-0.514758105,-0.595963673,0.164311468,0.790942083,0.5299387,0.752566756,stable
2.103376031,6.293933698,8.111140921,9.730111301,1.942364831,-0.715970604,-0.580691727,-0.6457025,0.220285606,0.248108103,0.359656433,0.774584021,unstable
4.903343462,9.100485638,7.225457807,2.480030099,3.554576275,-1.105331363,-1.220598157,-1.228646756,0.172153697,0.677542119,0.722896371,0.434011045,unstable
0.636760452,9.468013001,1.401871241,8.835986301,2.955850756,-0.729819881,-0.729511647,-1.496519227,0.134148467,0.998173865,0.307154555,0.534078465,unstable
4.706674679,7.220135782,8.612802583,3.763826062,3.937721282,-1.994044574,-1.362585137,-0.581091571,0.659792059,0.661062929,0.136172559,0.710493844,unstable
3.570933709,5.773474365,8.06063599,9.317295887,4.672782196,-0.92045763,-1.937015721,-1.815308845,0.99744149,0.346453486,0.671452693,0.331611831,unstable
6.434649549,5.026282752,6.885394233,6.938232161,5.029687987,-1.911367512,-1.562366741,-1.555953734,0.403956838,0.391773777,0.513348329,0.549870748,unstable
5.24768805,6.774142319,8.839872998,3.393221467,4.277856746,-1.394598314,-1.909642902,-0.97361553,0.076961233,0.499630236,0.694526996,0.723374816,unstable
2.260712723,6.42717143,4.250979313,8.416210128,3.641131615,-1.225118788,-0.966652365,-1.449360462,0.289289865,0.501958726,0.089768786,0.225221208,stable
2.006786995,9.450846028,2.770024744,6.203537207,3.187674037,-1.246340609,-0.67162853,-1.269704898,0.780569327,0.20468941,0.355275219,0.365197443,stable
3.403294479,2.387977259,8.178487719,1.464920826,4.028630063,-0.627031697,-1.803152384,-1.598445982,0.294505965,0.69675232,0.7233165,0.187171355,stable
7.450039165,8.002663135,3.76280214,8.898188944,2.794737516,-1.332208609,-0.732859405,-0.729669502,0.901444759,0.964641216,0.223250769,0.71070516,unstable
2.458318615,5.284266478,4.60256982,7.825850123,2.996802163,-1.321333669,-1.028617556,-0.646850937,0.807348923,0.160832574,0.666926456,0.975030289,unstable
6.589441978,5.286473136,0.831891811,4.793257679,3.246555204,-1.182741119,-0.723060397,-1.340753687,0.365168072,0.437903285,0.256210289,0.777402559,unstable
9.069296653,7.230902047,6.92560322,9.79723611,3.65099808,-1.71959756,-0.736278738,-1.195121781,0.590792502,0.540146246,0.22311024,0.441132852,unstable
4.470544942,0.750144898,9.37775619,2.244281243,4.840529642,-1.553514687,-1.680765527,-1.606249428,0.542711561,0.991812769,0.266444957,0.230276651,stable
1.779834031,1.341999517,5.512044237,5.618819197,4.334227923,-1.659788044,-0.69363604,-1.98080384,0.736797246,0.384706406,0.732971454,0.709538405,unstable
5.359093772,1.648871333,3.730222464,4.069135677,2.999865443,-0.771796996,-0.775592405,-1.452476042,0.759613979,0.950679166,0.707409959,0.582518643,unstable
1.103349126,0.656255791,7.643992423,4.555842367,4.589738363,-1.654102792,-0.981346777,-1.954288794,0.161712786,0.868928589,0.895296468,0.257940109,stable
8.280459844,7.847379375,0.61821458,3.543399093,3.499313562,-1.545585474,-0.525543355,-1.428184733,0.491891447,0.266200691,0.909264182,0.848075484,stable
4.94804444,6.670640118,5.797393847,7.678001326,3.000636859,-1.019623623,-1.279522438,-0.701490797,0.341370434,0.697164171,0.441922538,0.393902093,unstable
1.440253635,1.224033484,6.642708423,7.109072219,3.473014356,-1.164986412,-1.231602352,-1.076425592,0.353964561,0.368187601,0.532758117,0.280876544,stable
9.560363833,7.25610065,0.837910164,9.730451262,3.677602834,-0.571834109,-1.526572524,-1.579196201,0.880610849,0.656815203,0.891976784,0.237035815,unstable
5.099561985,6.683600532,4.314742258,8.615386998,3.910842852,-1.171796201,-0.798906314,-1.940140337,0.200519531,0.056619481,0.125429624,0.209084422,stable
2.790703152,1.990275578,1.863613817,8.024189216,3.436847973,-1.481921673,-0.523454937,-1.431471363,0.866472162,0.252764134,0.565942405,0.659984792,stable
1.030538313,5.867653678,7.22234076,5.371061906,2.949087593,-1.023553277,-1.134176298,-0.791358018,0.14198768,0.376175865,0.411446264,0.083137496,stable
9.657569227,1.544340543,5.3120382,7.311071738,4.771949724,-1.536860574,-1.943313886,-1.291775264,0.254782194,0.222319015,0.431950308,0.805779718,unstable
6.713878099,3.528661661,2.561357134,1.543185362,3.111842784,-0.845010674,-1.734586338,-0.532245772,0.573419191,0.349372469,0.766504294,0.067429575,stable
0.593119532,5.19837779,5.811013199,9.696892617,4.94973741,-1.851120016,-1.984422268,-1.114195127,0.416037876,0.912597098,0.874450083,0.753471092,unstable
8.59213738,2.865599494,2.411543549,3.220019549,5.443356396,-1.70882044,-1.807635619,-1.926900337,0.546825744,0.657871481,0.72399897,0.068342557,stable
6.616787746,8.35764817,4.555552508,1.961196961,4.451349081,-1.321186564,-1.434699292,-1.695463225,0.937408347,0.172991321,0.054669955,0.766336819,unstable
8.096074468,6.954916086,7.230828193,3.308232359,4.074857997,-1.542963041,-1.618268128,-0.913626828,0.315390056,0.365406167,0.748910492,0.12902497,unstable
7.100126244,8.181480876,7.371841155,9.86287569,4.063970897,-0.789573783,-1.672681124,-1.60171599,0.165236809,0.35869444,0.091459957,0.300385637,stable
3.663306225,3.777185966,5.392658243,0.902858573,3.375033909,-1.151822324,-1.14805741,-1.075154175,0.272599259,0.856672611,0.820076848,0.677774465,unstable
9.433585608,2.60942734,2.227302102,9.077816418,4.334689345,-1.22966594,-1.373888525,-1.73113488,0.505025281,0.994604585,0.057549147,0.7917187,unstable
2.857351108,8.483665618,0.834321307,7.869197072,4.254910013,-1.066122767,-1.657406732,-1.531380514,0.36641753,0.652582024,0.05037667,0.108242102,stable
7.61026483,8.339086664,8.789836407,9.53535362,4.175587158,-1.841097174,-1.654228623,-0.680261361,0.582178335,0.220219567,0.619671633,0.28971376,unstable
1.179646463,9.750984653,6.328626871,6.633936978,4.500071906,-0.999940724,-1.553272507,-1.946858675,0.969475078,0.066459123,0.665030452,0.361521656,stable
1.115596494,7.30829478,2.255499373,6.057037492,3.177656671,-1.944270083,-0.596276148,-0.63711044,0.654084331,0.19066777,0.75378075,0.167547684,stable
3.726481997,5.857403767,2.325611266,7.520510039,2.90967184,-1.080287592,-0.521663646,-1.307720602,0.472972333,0.878350345,0.886428151,0.253829941,unstable
0.764570824,1.285421272,8.774151457,1.510855079,2.805975392,-0.980681442,-1.074301798,-0.750992152,0.466615493,0.858419532,0.613543264,0.620930677,stable
2.276826108,5.147892847,1.851663192,1.415185373,4.413109856,-1.263908586,-1.527049587,-1.622151683,0.632925875,0.706611591,0.9824202,0.640298261,unstable
1.544644794,5.58486308,4.650869612,4.5395118,4.163194124,-0.61594585,-1.99116061,-1.556087664,0.895819368,0.660278792,0.944593625,0.955890373,unstable
9.060003889,7.310908841,7.48300434,7.739938495,3.360215094,-0.682662073,-0.916214997,-1.761338024,0.207390616,0.266326749,0.108506919,0.607776867,unstable
1.456513836,7.128043923,1.529038019,0.711788382,3.029652997,-0.889527066,-0.765371976,-1.374753955,0.992783985,0.587709237,0.87945324,0.363579832,stable
2.3096645,5.351053473,5.71234803,6.759334932,3.641069079,-1.950769731,-0.865248823,-0.825050525,0.259411442,0.58473623,0.126532086,0.305136191,stable
9.69706774,8.387992548,2.204994823,4.744343886,3.513851566,-1.195454721,-0.965076767,-1.353320078,0.451566302,0.470652897,0.370267277,0.771991871,unstable
9.816878214,5.677380301,7.72100581,5.092648284,2.815620203,-0.630698882,-1.05862417,-1.126297151,0.740056132,0.196958121,0.602009296,0.403045251,unstable
9.892399546,6.285491712,9.617262838,7.443380692,2.656566394,-0.585497045,-1.28360217,-0.787467179,0.276366742,0.760248197,0.468652767,0.579441979,unstable
6.575396393,5.259559332,8.699030752,8.111420869,2.644030621,-0.674237216,-0.830701687,-1.139091717,0.97858908,0.568559501,0.962377865,0.217120024,unstable
5.802841194,6.2713711,4.731539548,3.819867438,3.579569242,-1.709479838,-1.067510674,-0.80257873,0.077526579,0.416478445,0.912846166,0.861306204,unstable
3.531458354,0.55855057,2.327982843,2.364230272,2.918216483,-0.628484372,-1.512090161,-0.777641949,0.23969671,0.26843127,0.572067151,0.914791086,stable
2.317858286,9.855652178,6.180006179,4.358162662,3.62519407,-1.59848977,-0.988174548,-1.038529752,0.56524776,0.219016378,0.272921667,0.946910103,unstable
9.728613233,9.57741425,5.490208633,9.605904881,3.675129868,-1.139620647,-1.673880134,-0.861629086,0.42115878,0.201167045,0.227857513,0.204406659,unstable
2.773110021,1.99571771,9.740805642,9.454507402,3.66500304,-1.066791374,-0.661474929,-1.936736737,0.901378368,0.898712116,0.476100186,0.776243857,unstable
7.807302881,1.857427957,2.182504388,2.040114759,4.229239853,-1.463874456,-1.713499077,-1.051866319,0.618730114,0.059422667,0.799195621,0.333614625,stable
7.891667753,7.503383457,9.809972616,1.55980961,4.174215971,-0.948645535,-1.941101255,-1.284469181,0.259249522,0.918254101,0.803759614,0.974358876,unstable
5.304263301,6.375898737,1.517335878,1.122606124,3.515599623,-1.409183707,-1.376552677,-0.729863238,0.896970823,0.351772616,0.857304281,0.727994846,stable
7.25976817,9.604441021,1.12515446,8.014099117,2.740363045,-0.992318091,-0.887206055,-0.860838899,0.453492123,0.377609331,0.414038971,0.157214726,stable
1.645423616,2.498512314,6.659458095,7.988437712,2.777721814,-1.246827561,-0.906874561,-0.624019691,0.421505687,0.863713011,0.76500684,0.596053514,unstable
1.618625164,1.9770058,6.270320743,5.244185278,3.720202334,-1.624862799,-0.728235678,-1.367103857,0.657924217,0.793356303,0.932732214,0.282759256,unstable
6.286575688,0.705456045,6.637063894,2.77400789,3.088837559,-1.124948951,-1.313855404,-0.650033204,0.598240597,0.469819112,0.25179752,0.990376004,stable
9.630223029,5.833444262,9.589248747,1.468553089,2.808814031,-0.560403704,-0.663571193,-1.584839134,0.748468654,0.100066431,0.959389104,0.82910121,unstable
3.219415128,3.023326934,4.585506228,3.243443189,3.691739566,-0.529599018,-1.676690402,-1.485450145,0.181847719,0.115007888,0.524049281,0.137890759,stable
9.888097771,5.766996063,8.616378559,2.903158899,3.322584094,-0.668682376,-1.197000144,-1.456901575,0.778245347,0.597608602,0.23800383,0.077074694,unstable
9.534039517,9.787503187,4.235755934,1.244356918,3.042652157,-1.062207482,-0.786990145,-1.19345453,0.606097481,0.303252704,0.465678692,0.487693037,stable
0.94170965,2.993384307,5.979252723,5.354326947,4.093495901,-1.83423452,-1.324802926,-0.934458455,0.306008414,0.753819793,0.545648488,0.752080739,unstable
3.006626017,5.087065835,4.335836925,3.924892065,3.931928096,-1.578819101,-1.631831506,-0.721277489,0.57891002,0.385194967,0.52825618,0.971341984,unstable
8.839713123,6.494968996,5.461054942,1.238901592,4.817930733,-1.68596949,-1.868102971,-1.263858272,0.699999221,0.541918832,0.31554649,0.949741092,unstable
7.814726212,4.822862495,3.852766057,2.62810073,3.947484346,-1.55017989,-1.455489033,-0.941815424,0.718515217,0.629538539,0.161323651,0.092113691,unstable
8.256826943,4.027040529,9.163560692,4.217924814,3.112523713,-1.38177102,-0.740431994,-0.990320699,0.322515976,0.927245127,0.13016429,0.218446975,unstable
7.543600029,5.627745091,4.179033438,1.875730091,3.624711292,-1.162495859,-0.933536362,-1.528679071,0.449313558,0.071150693,0.180635827,0.275524589,stable
5.393768227,8.502782469,1.650305827,5.978533414,3.092157932,-1.360385354,-0.584545427,-1.147227152,0.817775747,0.571191709,0.701033898,0.734914971,unstable
2.281772599,5.245103936,1.152011021,9.232642022,4.264885012,-1.484531868,-1.240710171,-1.539642972,0.70407678,0.335623597,0.252904569,0.910460902,stable
7.85037321,4.186277496,1.286295643,1.745961855,3.600312441,-1.057489585,-1.740064398,-0.802758458,0.55097965,0.168255893,0.734540612,0.440125341,stable
1.715529665,5.472814325,3.235182788,2.532465709,4.827537795,-1.639001443,-1.321717393,-1.866818959,0.083346973,0.198586651,0.312604733,0.914943058,stable
1.776189715,2.625585877,9.852456453,5.62299138,4.404589901,-0.924158085,-1.665673189,-1.814758628,0.751014386,0.587481732,0.931250564,0.625448401,unstable
9.901965563,1.739847485,6.54057406,4.195299285,3.139314031,-0.898713222,-0.645610083,-1.594990726,0.281612459,0.535747285,0.727238816,0.080500436,stable
7.395148474,9.829992304,8.571921403,7.565435767,4.293614974,-1.946561553,-1.26748158,-1.079571841,0.201515917,0.809433485,0.858954057,0.292293776,unstable
3.839612527,7.497112698,1.34294823,5.645352652,4.374262406,-1.429542073,-0.974780862,-1.969939471,0.706542354,0.736215,0.769666622,0.918499242,unstable
2.527289921,7.157182672,7.096908876,7.07158518,4.802193662,-1.353601563,-1.856850974,-1.591741124,0.519882668,0.602570249,0.264607238,0.729282373,unstable
7.903777129,8.454677614,9.401291341,0.646645975,4.520575657,-1.645697287,-1.030609791,-1.844268579,0.659952517,0.964074,0.164645686,0.655262248,unstable
7.169675562,4.718956211,5.324007879,2.475896343,2.920629148,-1.230170674,-0.507567922,-1.182890552,0.229052731,0.897934129,0.943404449,0.617576148,unstable
2.105714871,1.226835496,6.914066423,9.447379225,4.572368961,-1.800657291,-1.039322741,-1.732388929,0.250710043,0.947930936,0.356149941,0.276071227,stable
4.187829198,2.352860247,0.536941333,1.435061213,4.298852728,-1.594377001,-1.257876344,-1.446599384,0.362999964,0.853210667,0.551428485,0.132311799,stable
6.390667893,8.023296141,4.871071625,6.04822312,2.858013201,-1.278944747,-0.830803017,-0.748265437,0.815159045,0.227266443,0.566078365,0.721021926,unstable
5.01991963,2.20996215,6.266079917,0.578901004,4.322583776,-1.960207466,-1.074560816,-1.287815494,0.546909699,0.065992467,0.427349472,0.814648058,stable
9.46053207,9.238278238,9.375250939,2.694792152,3.495661549,-1.732505035,-0.651285587,-1.111870927,0.405443365,0.762608575,0.777890751,0.426609919,unstable
0.600179079,4.163544644,4.444441392,1.962736306,2.564665144,-0.777933054,-0.656845369,-1.129886721,0.601141556,0.242173233,0.14376284,0.469658208,stable
1.076513309,7.042719183,3.248665751,7.020706444,4.729868211,-0.869696315,-1.990819758,-1.869352138,0.697285152,0.631429086,0.322195067,0.224715845,stable
5.805413556,2.967451013,0.940878542,5.790053988,3.348182265,-0.764949707,-0.720583759,-1.8626488,0.61416682,0.26253483,0.785685789,0.816913062,unstable
8.207909179,4.136395102,0.971310481,9.568139971,3.741710091,-1.522259432,-1.045371485,-1.174079174,0.845820737,0.494277199,0.68697601,0.940562151,unstable
9.233572233,7.672665309,1.708702242,9.453023028,3.033783296,-0.597303511,-0.806827311,-1.629652474,0.378128046,0.223201092,0.297345403,0.769570317,unstable
2.740932777,8.694180251,2.109829976,1.160521741,4.628873166,-1.312220895,-1.47696246,-1.83968981,0.837840766,0.133248842,0.71871278,0.236448361,stable
6.782812863,2.297009693,7.219099917,6.803645911,2.248345319,-0.556294528,-0.930094447,-0.761956344,0.579212225,0.547601172,0.709168687,0.900438167,unstable
5.665936361,6.770704417,3.028931451,6.917217277,3.531965423,-1.944943255,-0.968419289,-0.618602879,0.61699803,0.72261567,0.551898284,0.377840508,unstable
9.026831334,2.090559066,7.336739619,8.979099743,4.082158326,-1.266987949,-0.91914613,-1.896024246,0.125460262,0.714979938,0.894612523,0.616303807,unstable
9.380387722,5.920541737,6.549681672,3.050506993,4.103441779,-1.149902699,-1.28618946,-1.66734962,0.779729098,0.106494546,0.58003683,0.512106495,unstable
3.418783219,8.900417567,4.840505083,9.74698247,3.075404817,-0.526926153,-1.150138858,-1.398339807,0.834935041,0.692527192,0.586932032,0.473559606,unstable
9.953414967,8.653582928,7.445983863,3.691025081,4.929225817,-1.362780441,-1.740660859,-1.825784517,0.254713739,0.391220704,0.672475668,0.59586262,unstable
0.845089185,4.993414821,5.480870372,8.774265654,3.967483122,-0.976250331,-1.034831138,-1.956401653,0.119576945,0.850767268,0.252390715,0.818171798,unstable
3.365380221,9.424638965,6.684889542,2.121612069,4.565035742,-1.445586434,-1.932798447,-1.186650861,0.943627513,0.24578767,0.070060111,0.36278988,stable
9.052133801,1.343708313,5.919166815,1.030779509,4.848771059,-1.895622233,-1.907085686,-1.04606314,0.969839818,0.744807748,0.419971632,0.683096949,stable
5.736974285,5.749538523,3.171353734,9.505318596,3.103796804,-0.63322625,-1.859561767,-0.611008787,0.829825816,0.931990324,0.651431519,0.821609566,unstable
6.479021069,2.161814664,9.611756768,8.803072173,4.547032094,-1.324436452,-1.268580725,-1.954014917,0.977290247,0.68114796,0.24695312,0.387824418,unstable
0.889384241,6.106453637,8.47256343,9.518561733,4.202988135,-1.253084232,-1.810389238,-1.139514665,0.52161913,0.347287981,0.33050765,0.599086436,unstable
2.594421902,9.936770333,6.773668093,6.379066704,3.939218355,-1.063494378,-1.193748628,-1.681975349,0.077045758,0.35197735,0.487755136,0.310071135,unstable
8.57983795,5.618703502,6.454128819,1.999910272,4.819497407,-1.882781746,-1.226853933,-1.709861728,0.490306672,0.122179839,0.327048254,0.635884956,stable
