Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-10-07,4:00:00,-200,924,-200,2.9,643,-200,948,-200,1329,825,19.9,66.1,1.5198
2004-10-07,5:00:00,-200,994,-200,4.4,732,-200,852,-200,1400,882,19.8,67.1,1.5305
2004-10-07,6:00:00,-200,1089,-200,7.4,873,-200,741,-200,1479,990,20.1,64.4,1.4967
2004-10-07,7:00:00,-200,1468,-200,19.4,1280,-200,518,-200,1899,1423,19.7,66.4,1.5035
2004-10-07,8:00:00,-200,1696,-200,37.1,1711,-200,383,-200,2464,1823,20.9,62.4,1.5226
2004-10-07,9:00:00,-200,1479,-200,22.2,1357,-200,491,-200,1937,1581,22.5,57.0,1.5314
2004-10-07,10:00:00,-200,1425,-200,18.5,1255,-200,516,-200,1864,1500,23.5,53.4,1.5241
2004-10-07,11:00:00,-200,1279,-200,14.0,1116,-200,587,-200,1668,1268,24.7,48.2,1.4802
2004-10-07,12:00:00,-200,1319,-200,15.5,1165,-200,571,-200,1743,1230,27.1,40.9,1.4405
2004-10-07,13:00:00,-200,1329,-200,15.7,1172,-200,561,-200,1739,1204,25.9,44.2,1.4576
2004-10-07,14:00:00,-200,1327,-200,15.7,1172,-200,566,-200,1747,1205,26.9,41.8,1.4555
2004-10-07,15:00:00,-200,1282,-200,12.7,1075,-200,605,-200,1651,1103,27.2,40.7,1.4481
2004-10-07,16:00:00,2.9,1342,-200,15.3,1157,267,572,87,1707,1195,28.6,37.6,1.4468
2004-10-07,17:00:00,5.4,1623,-200,28.8,1522,398,447,111,2110,1618,28.0,38.5,1.4370
2004-10-07,18:00:00,5.3,1576,-200,26.1,1458,418,463,119,2024,1637,25.2,45.8,1.4464
2004-10-07,19:00:00,6.7,1747,-200,37.1,1709,515,399,128,2370,1876,24.0,50.6,1.4892
2004-10-07,20:00:00,7,1757,-200,35.7,1680,669,396,117,2280,1959,23.2,54.7,1.5296
2004-10-07,21:00:00,2.8,1331,-200,16.5,1194,326,559,92,1715,1477,22.3,57.1,1.5219
2004-10-07,22:00:00,1.7,1182,-200,11.0,1016,209,658,73,1572,1210,21.8,58.2,1.5036
2004-10-07,23:00:00,1.7,1162,-200,10.8,1008,183,658,60,1556,1160,20.9,61.3,1.4923
2004-10-08,0:00:00,1.7,1147,-200,9.6,964,165,668,60,1517,1116,20.6,62.0,1.4827
2004-10-08,1:00:00,1.2,1040,-200,6.5,836,111,762,53,1423,974,20.3,62.5,1.4720
2004-10-08,2:00:00,0.7,920,-200,3.6,688,67,920,47,1317,820,20.5,62.1,1.4771
2004-10-08,3:00:00,0.7,931,-200,3.3,670,-200,931,-200,1326,792,18.7,68.5,1.4586
2004-10-08,4:00:00,0.8,954,-200,4.4,731,88,865,43,1360,839,18.2,70.3,1.4498
2004-10-08,5:00:00,0.9,981,-200,5.5,790,147,817,47,1390,898,18.2,70.1,1.4552
2004-10-08,6:00:00,1.7,1147,-200,10.8,1009,279,653,50,1589,1096,18.2,70.0,1.4519
2004-10-08,7:00:00,5.7,1606,-200,31.2,1578,665,440,81,2205,1786,19.4,66.5,1.4801
2004-10-08,8:00:00,4.3,1490,-200,24.8,1424,592,465,75,2033,1604,19.5,66.9,1.4999
2004-10-08,9:00:00,3.9,1473,-200,24.2,1409,557,483,87,1984,1637,21.1,61.1,1.5056
2004-10-08,10:00:00,5.1,1582,-200,29.5,1539,693,435,128,2141,1827,23.2,54.7,1.5349
2004-10-08,11:00:00,3.7,1468,-200,21.0,1323,530,496,105,1913,1641,24.4,52.5,1.5807
2004-10-08,12:00:00,3.3,1413,-200,19.6,1285,412,518,101,1883,1505,26.4,45.8,1.5530
2004-10-08,13:00:00,3.6,1400,-200,21.2,1331,366,520,100,1916,1465,27.7,39.2,1.4356
2004-10-08,14:00:00,3.2,1361,-200,18.0,1238,344,548,98,1805,1368,28.0,39.6,1.4738
2004-10-08,15:00:00,3.5,1389,-200,20.5,1311,339,525,98,1845,1748,28.7,38.4,1.4860
2004-10-08,16:00:00,2.4,1305,-200,15.6,1167,297,586,98,1690,1301,28.5,39.4,1.5147
2004-10-08,17:00:00,2.9,1354,-200,19.2,1275,294,543,90,1799,1338,28.4,39.8,1.5191
2004-10-08,18:00:00,2.3,1352,-200,20.0,1296,211,534,84,1846,1337,26.4,45.9,1.5572
2004-10-08,19:00:00,3.1,1472,-200,21.1,1327,323,497,101,1895,1516,25.2,49.5,1.5665
2004-10-08,20:00:00,2.9,1412,-200,18.6,1256,333,525,98,1797,1435,24.9,50.9,1.5856
2004-10-08,21:00:00,1.5,1221,-200,12.3,1061,163,619,76,1615,1178,24.6,52.2,1.5951
2004-10-08,22:00:00,1.5,1230,-200,10.3,990,151,652,71,1559,1111,24.0,54.4,1.6049
2004-10-08,23:00:00,1.7,1247,-200,9.6,961,167,666,71,1569,1112,23.8,56.1,1.6298
2004-10-09,0:00:00,1.6,1217,-200,9.9,975,174,665,66,1565,1109,22.3,60.6,1.6080
2004-10-09,1:00:00,1.3,1158,-200,8.6,923,142,673,62,1519,1072,21.9,61.5,1.5967
2004-10-09,2:00:00,1.4,1150,-200,7.3,871,155,697,58,1502,1030,21.1,64.5,1.5940
2004-10-09,3:00:00,0.9,1061,-200,5.4,785,-200,766,-200,1447,935,21.0,64.4,1.5828
2004-10-09,4:00:00,0.9,1062,-200,5.1,770,96,780,48,1450,922,21.3,63.9,1.5951
2004-10-09,5:00:00,1.3,1157,-200,7.8,890,154,681,53,1549,1054,20.8,66.7,1.6201
2004-10-09,6:00:00,1.3,1167,-200,8.2,907,211,681,55,1548,1082,20.6,67.5,1.6210
2004-10-09,7:00:00,2.9,1403,-200,17.6,1229,381,523,63,1872,1365,20.9,66.3,1.6165
2004-10-09,8:00:00,3.2,1453,-200,20.1,1298,470,489,69,1940,1497,21.5,63.7,1.6186
2004-10-09,9:00:00,3.4,1455,-200,18.7,1260,464,502,84,1868,1540,23.7,56.0,1.6238
2004-10-09,10:00:00,3.6,1512,-200,19.5,1282,450,498,95,1899,1554,26.0,48.2,1.5980
2004-10-09,11:00:00,2.3,1331,-200,13.0,1082,274,588,80,1689,1252,28.5,42.4,1.6286
2004-10-09,12:00:00,3.1,1472,-200,18.2,1246,306,512,87,1873,1455,28.1,45.3,1.6957
2004-10-09,13:00:00,3.3,1430,-200,16.2,1187,308,539,94,1812,1339,29.0,43.9,1.7309
2004-10-09,14:00:00,1.9,1264,-200,11.0,1016,186,624,76,1650,1062,28.9,44.3,1.7392
2004-10-09,15:00:00,2.6,1378,-200,15.9,1177,238,548,92,1775,1266,29.6,42.3,1.7248
2004-10-09,16:00:00,2.7,1377,-200,14.2,1123,249,578,94,1716,1223,29.4,42.9,1.7308
2004-10-09,17:00:00,3.7,1527,-200,19.9,1293,378,502,110,1907,1469,28.7,45.1,1.7468
2004-10-09,18:00:00,3.8,1573,-200,21.7,1343,386,470,109,1990,1553,27.0,51.2,1.7928
2004-10-09,19:00:00,4.8,1674,-200,25.7,1447,461,448,122,2065,1689,26.5,52.7,1.7966
2004-10-09,20:00:00,3.5,1455,-200,17.3,1218,394,535,107,1796,1387,26.2,51.7,1.7334
2004-10-09,21:00:00,2.2,1242,-200,11.2,1022,266,630,83,1641,1139,24.8,56.4,1.7447
2004-10-09,22:00:00,1.5,1181,-200,8.9,935,158,701,62,1565,960,24.9,56.0,1.7367
2004-10-09,23:00:00,3.4,1468,-200,15.2,1155,319,565,89,1738,1293,24.5,57.5,1.7433
2004-10-10,0:00:00,3.7,1520,-200,17.2,1217,409,552,103,1812,1357,24.7,56.9,1.7438
2004-10-10,1:00:00,2,1203,-200,11.9,1046,223,621,74,1664,1103,23.9,59.2,1.7327
2004-10-10,2:00:00,1.4,1096,-200,8.1,903,107,732,52,1560,857,23.8,60.2,1.7515
2004-10-10,3:00:00,1.1,991,-200,4.9,759,-200,845,-200,1440,658,23.5,61.3,1.7538
2004-10-10,4:00:00,-200,941,-200,3.6,686,50,942,38,1406,549,22.8,64.0,1.7507
2004-10-10,5:00:00,0.7,952,-200,3.7,695,56,910,39,1429,627,22.2,65.6,1.7355
2004-10-10,6:00:00,1.2,1082,-200,6.3,825,163,753,59,1526,930,21.3,69.1,1.7275
2004-10-10,7:00:00,1.3,1095,-200,7.7,886,187,705,56,1574,1001,21.3,68.2,1.7127
2004-10-10,8:00:00,1.1,1049,-200,6.3,826,150,765,51,1521,917,22.2,65.2,1.7256
2004-10-10,9:00:00,1,1055,-200,5.6,795,103,807,51,1494,834,24.1,59.0,1.7449
2004-10-10,10:00:00,1.2,1074,-200,5.1,767,143,814,58,1489,796,24.3,61.6,1.8468
2004-10-10,11:00:00,1.9,1229,-200,9.0,941,220,680,68,1653,1040,24.8,59.6,1.8351
2004-10-10,12:00:00,2.3,1228,-200,9.3,952,301,668,81,1622,1110,24.5,58.8,1.7838
2004-10-10,13:00:00,1.6,1107,-200,5.9,807,214,768,73,1546,836,21.0,76.8,1.8881
2004-10-10,14:00:00,1.3,1031,-200,4.4,732,162,872,69,1476,704,19.8,78.0,1.7879
2004-10-10,15:00:00,1.8,1155,-200,5.8,804,232,815,81,1510,773,19.4,80.5,1.7917
2004-10-10,16:00:00,1.7,1131,-200,6.6,841,254,784,82,1531,811,19.6,79.1,1.7877
2004-10-10,17:00:00,1.8,1143,-200,7.8,890,224,744,71,1578,848,20.8,73.1,1.7695
2004-10-10,18:00:00,2,1145,-200,8.4,915,247,733,81,1586,892,21.1,68.6,1.7014
2004-10-10,19:00:00,2.2,1169,-200,8.3,910,334,726,87,1563,992,21.1,68.3,1.6914
2004-10-10,20:00:00,1.6,1105,-200,8.1,905,239,734,72,1576,950,21.2,67.7,1.6848
2004-10-10,21:00:00,1.3,1049,-200,6.1,817,168,806,63,1517,882,20.8,68.6,1.6719
2004-10-10,22:00:00,1.5,1069,-200,6.7,844,185,767,63,1527,883,20.8,68.1,1.6585
2004-10-10,23:00:00,1.5,1073,-200,6.6,838,178,768,63,1549,892,20.7,68.4,1.6507
2004-10-11,0:00:00,1.3,1039,-200,6.1,817,132,799,55,1502,836,20.1,70.5,1.6384
2004-10-11,1:00:00,1.4,1021,-200,6.0,811,135,794,52,1502,837,20.2,67.9,1.5901
2004-10-11,2:00:00,0.5,825,-200,1.4,536,39,1203,32,1302,498,19.4,70.4,1.5663
2004-10-11,3:00:00,0.4,828,-200,1.7,558,-200,1166,-200,1304,494,18.8,73.8,1.5885
2004-10-11,4:00:00,0.4,847,-200,1.9,576,33,1139,29,1321,507,17.9,77.7,1.5795
2004-10-11,5:00:00,0.6,903,-200,3.4,679,90,956,44,1385,660,18.2,76.9,1.5945
2004-10-11,6:00:00,1.1,1041,-200,7.2,865,164,757,53,1486,902,18.6,74.9,1.5918
2004-10-11,7:00:00,2.9,1314,-200,19.0,1267,336,559,62,1888,1240,19.6,70.3,1.5821
2004-10-11,8:00:00,3.5,1326,-200,24.5,1416,366,499,68,1971,1395,20.2,66.6,1.5567
2004-10-11,9:00:00,4.6,1464,-200,25.6,1444,565,475,85,2049,1625,19.7,68.9,1.5638
2004-10-11,10:00:00,3.4,1313,-200,17.1,1213,536,564,88,1789,1359,19.2,73.4,1.6192
2004-10-11,11:00:00,2.3,1202,-200,12.3,1058,416,647,82,1623,1152,20.0,69.6,1.6070
2004-10-11,12:00:00,2.7,1225,-200,15.2,1155,379,607,91,1738,1159,21.1,64.0,1.5795
2004-10-11,13:00:00,3.1,1257,-200,18.3,1248,368,557,87,1837,1179,20.2,67.4,1.5832
2004-10-11,14:00:00,3.2,1271,-200,17.2,1217,444,566,90,1810,1227,20.2,68.9,1.6074
2004-10-11,15:00:00,2.5,1179,-200,14.1,1120,352,634,97,1667,1119,21.9,57.6,1.4942
2004-10-11,16:00:00,3.4,1278,-200,18.3,1248,375,574,99,1814,1243,23.2,52.0,1.4642
2004-10-11,17:00:00,4.8,1435,-200,25.0,1429,479,499,109,2072,1449,21.7,59.1,1.5115
2004-10-11,18:00:00,4.5,1326,-200,22.2,1356,448,525,95,1966,1405,20.8,61.4,1.4898
2004-10-11,19:00:00,4,1324,-200,21.4,1335,388,537,80,1920,1444,19.9,64.2,1.4711
2004-10-11,20:00:00,3.2,1206,-200,16.2,1185,376,592,76,1751,1386,19.7,65.1,1.4769
2004-10-11,21:00:00,1.9,1052,-200,10.3,987,224,700,62,1556,1102,20.0,63.3,1.4672
2004-10-11,22:00:00,1.9,1057,-200,8.9,934,206,743,57,1525,1041,19.0,66.1,1.4415
2004-10-11,23:00:00,1.3,952,-200,6.5,833,143,846,57,1381,881,18.8,60.9,1.3032
2004-10-12,0:00:00,1.1,911,-200,5.1,769,113,919,54,1340,791,18.9,60.7,1.3110
2004-10-12,1:00:00,1,898,-200,4.6,742,93,915,50,1345,796,18.1,65.2,1.3430
2004-10-12,2:00:00,0.5,809,-200,2.1,593,58,1134,44,1277,647,18.3,65.1,1.3529
2004-10-12,3:00:00,0.6,823,-200,2.4,616,-200,1072,-200,1300,716,18.3,66.9,1.3952
2004-10-12,4:00:00,0.5,814,-200,3.2,666,56,1029,34,1311,719,17.8,67.5,1.3674
2004-10-12,5:00:00,0.8,857,-200,3.9,705,105,982,44,1312,733,16.9,66.7,1.2772
2004-10-12,6:00:00,1.2,935,-200,6.0,810,243,881,74,1356,835,17.8,60.6,1.2276
2004-10-12,7:00:00,2.7,1159,-200,13.8,1110,492,671,101,1650,1094,17.6,60.8,1.2151
2004-10-12,8:00:00,3,1102,-200,14.8,1141,435,648,103,1594,1114,17.9,57.8,1.1751
2004-10-12,9:00:00,-200,979,-200,8.4,917,-200,795,-200,1398,903,18.1,56.4,1.1645
2004-10-12,10:00:00,-200,998,-200,9.0,941,-200,785,-200,1442,914,18.2,55.9,1.1547
2004-10-12,11:00:00,-200,962,-200,8.3,911,-200,793,-200,1380,872,19.7,49.1,1.1148
2004-10-12,12:00:00,-200,985,-200,9.5,957,-200,773,-200,1426,860,20.8,45.8,1.1126
2004-10-12,13:00:00,-200,1043,-200,12.1,1053,-200,707,-200,1514,959,20.5,46.0,1.1000
2004-10-12,14:00:00,-200,929,-200,7.4,875,-200,826,-200,1365,814,18.9,50.6,1.0927
2004-10-12,15:00:00,-200,946,-200,8.0,898,-200,816,-200,1377,827,18.4,51.6,1.0832
2004-10-12,16:00:00,-200,955,-200,7.9,894,-200,818,-200,1366,804,17.9,52.6,1.0711
2004-10-12,17:00:00,-200,1004,-200,10.9,1012,-200,730,-200,1460,906,17.1,54.2,1.0503
2004-10-12,18:00:00,-200,1037,-200,12.1,1053,-200,708,-200,1480,958,16.5,56.2,1.0455
2004-10-12,19:00:00,-200,1066,-200,14.7,1140,-200,670,-200,1577,1032,16.7,54.1,1.0212
2004-10-12,20:00:00,-200,890,-200,6.0,813,-200,898,-200,1274,772,15.4,57.7,1.0008
2004-10-12,21:00:00,-200,843,-200,4.3,729,-200,990,-200,1219,618,15.5,57.1,0.9971
2004-10-12,22:00:00,-200,834,-200,4.1,716,-200,997,-200,1205,614,15.6,55.9,0.9850
2004-10-12,23:00:00,-200,809,-200,3.1,659,-200,1074,-200,1161,550,14.8,58.4,0.9777
2004-10-13,0:00:00,-200,786,-200,2.2,600,-200,1164,-200,1132,511,14.8,57.9,0.9662
2004-10-13,1:00:00,-200,747,-200,1.5,543,-200,1276,-200,1100,469,14.6,57.6,0.9517
2004-10-13,2:00:00,-200,723,-200,0.9,485,-200,1419,-200,1065,425,14.6,57.1,0.9428
2004-10-13,3:00:00,-200,704,-200,0.5,444,-200,1558,-200,1050,394,14.4,57.6,0.9416
2004-10-13,4:00:00,-200,709,-200,0.6,449,-200,1590,-200,1055,392,14.5,57.4,0.9413
2004-10-13,5:00:00,-200,726,-200,0.7,466,-200,1485,-200,1066,408,14.3,58.4,0.9501
2004-10-13,6:00:00,-200,798,-200,2.2,599,-200,1205,-200,1141,517,14.7,57.4,0.9564
2004-10-13,7:00:00,-200,925,-200,5.8,800,-200,908,-200,1272,750,14.3,58.1,0.9404
2004-10-13,8:00:00,-200,906,-200,5.9,809,-200,878,-200,1272,787,14.0,58.3,0.9294
2004-10-13,9:00:00,1.5,896,-200,5.9,809,286,882,78,1257,788,15.4,53.2,0.9246
2004-10-13,10:00:00,1.2,882,-200,5.3,776,281,932,72,1222,760,16.5,49.9,0.9289
2004-10-13,11:00:00,-200,948,-200,6.9,853,-200,859,-200,1283,839,17.4,47.6,0.9387
2004-10-13,12:00:00,-200,945,-200,7.7,886,-200,818,-200,1307,827,18.0,46.1,0.9401
2004-10-13,13:00:00,-200,942,-200,7.3,871,-200,832,-200,1314,765,17.9,46.5,0.9474
2004-10-13,14:00:00,-200,943,-200,7.2,864,-200,831,-200,1297,814,17.4,48.3,0.9550
2004-10-13,15:00:00,-200,894,-200,6.0,810,-200,892,-200,1258,737,16.0,52.6,0.9489
2004-10-13,16:00:00,-200,984,-200,8.3,910,-200,795,-200,1348,875,15.3,58.7,1.0154
2004-10-13,17:00:00,-200,1044,-200,11.2,1022,-200,726,-200,1454,983,15.2,55.9,0.9572
2004-10-13,18:00:00,-200,981,-200,10.1,983,-200,759,-200,1370,942,14.8,56.3,0.9459
2004-10-13,19:00:00,-200,1021,-200,10.6,1001,-200,731,-200,1415,971,14.7,57.8,0.9626
2004-10-13,20:00:00,-200,943,-200,7.2,867,-200,834,-200,1314,891,14.8,57.3,0.9603
2004-10-13,21:00:00,-200,863,-200,4.4,732,-200,970,-200,1207,724,14.9,57.1,0.9581
2004-10-13,22:00:00,-200,847,-200,3.8,698,-200,1013,-200,1174,719,15.2,55.5,0.9521
2004-10-13,23:00:00,-200,859,-200,3.8,698,-200,1015,-200,1189,705,15.3,55.4,0.9564
2004-10-14,0:00:00,-200,861,-200,4.0,712,-200,1004,-200,1197,718,15.1,56.9,0.9673
2004-10-14,1:00:00,-200,786,-200,2.2,602,-200,1146,-200,1123,584,15.0,56.4,0.9554
2004-10-14,2:00:00,-200,740,-200,1.1,506,-200,1333,-200,1074,469,14.9,56.4,0.9474
2004-10-14,3:00:00,-200,730,-200,0.8,483,-200,1434,-200,1065,438,15.2,54.7,0.9394
2004-10-14,4:00:00,-200,728,-200,0.8,475,-200,1436,-200,1061,432,15.1,55.4,0.9439
2004-10-14,5:00:00,-200,755,-200,1.2,517,-200,1325,-200,1091,487,14.9,56.8,0.9541
2004-10-14,6:00:00,-200,854,-200,3.2,663,-200,1080,-200,1189,655,15.2,55.9,0.9589
2004-10-14,7:00:00,-200,1079,-200,10.2,985,-200,758,-200,1465,1009,15.3,56.3,0.9684
2004-10-14,8:00:00,-200,1097,-200,13.6,1103,-200,659,-200,1520,1113,15.6,55.4,0.9725
2004-10-14,9:00:00,-200,1024,-200,9.9,976,-200,747,-200,1386,1030,16.3,53.3,0.9809
2004-10-14,10:00:00,-200,990,-200,9.1,942,-200,776,-200,1359,986,20.4,42.2,0.9964
2004-10-14,11:00:00,-200,1013,-200,8.0,901,-200,788,-200,1369,975,21.9,39.4,1.0234
2004-10-14,12:00:00,-200,1051,-200,9.7,968,-200,746,-200,1442,984,21.5,41.2,1.0399
2004-10-14,13:00:00,-200,1052,-200,9.7,966,-200,726,-200,1446,982,22.2,41.4,1.0970
2004-10-14,14:00:00,-200,1141,-200,12.0,1049,-200,675,-200,1530,1117,21.0,46.8,1.1508
2004-10-14,15:00:00,-200,1130,-200,11.3,1024,-200,679,-200,1537,1177,21.9,44.9,1.1635
2004-10-14,16:00:00,-200,1099,-200,10.4,993,-200,711,-200,1507,1129,21.5,46.7,1.1837
2004-10-14,17:00:00,-200,1182,-200,12.4,1064,-200,653,-200,1616,1217,19.7,56.6,1.2811
2004-10-14,18:00:00,-200,1211,-200,14.6,1135,-200,615,-200,1682,1234,18.8,60.8,1.3036
2004-10-14,19:00:00,-200,1340,-200,21.0,1324,-200,537,-200,1907,1412,19.3,59.6,1.3195
2004-10-14,20:00:00,-200,1299,-200,17.9,1237,-200,553,-200,1804,1350,17.6,69.2,1.3803
2004-10-14,21:00:00,-200,1046,-200,7.3,872,-200,769,-200,1479,968,16.4,77.1,1.4243
2004-10-14,22:00:00,-200,949,-200,4.8,754,-200,884,-200,1393,759,16.6,77.3,1.4491
2004-10-14,23:00:00,-200,966,-200,4.8,756,-200,908,-200,1363,741,15.9,78.1,1.4039
2004-10-15,0:00:00,-200,1062,-200,7.7,887,-200,770,-200,1473,866,15.1,82.3,1.4009
2004-10-15,1:00:00,-200,934,-200,4.3,730,-200,906,-200,1345,757,14.8,83.8,1.4005
2004-10-15,2:00:00,-200,862,-200,3.0,649,-200,1046,-200,1289,675,14.4,84.6,1.3794
2004-10-15,3:00:00,-200,823,-200,2.1,590,-200,1125,-200,1241,624,15.8,77.6,1.3792
2004-10-15,4:00:00,-200,839,-200,2.3,604,-200,1097,-200,1259,605,15.2,79.4,1.3605
2004-10-15,5:00:00,-200,879,-200,3.5,681,-200,992,-200,1312,703,14.8,81.9,1.3735
2004-10-15,6:00:00,-200,1095,-200,10.0,977,-200,725,-200,1562,998,14.6,82.9,1.3706
2004-10-15,7:00:00,-200,1359,-200,20.5,1311,-200,544,-200,1878,1311,14.8,80.4,1.3428
2004-10-15,8:00:00,-200,1354,-200,22.2,1358,-200,519,-200,1942,1403,15.6,77.1,1.3527
2004-10-15,9:00:00,-200,1420,-200,24.1,1405,-200,501,-200,1941,1573,17.3,70.9,1.3876
2004-10-15,10:00:00,-200,1265,-200,17.4,1221,-200,578,-200,1760,1354,22.2,51.3,1.3543
2004-10-15,11:00:00,-200,1146,-200,14.2,1122,-200,639,-200,1659,1131,24.4,43.9,1.3184
2004-10-15,12:00:00,-200,1150,-200,15.0,1149,-200,620,-200,1676,1113,22.7,47.6,1.2989
2004-10-15,13:00:00,-200,1282,-200,18.3,1247,-200,560,-200,1861,1258,20.5,61.5,1.4673
2004-10-15,14:00:00,-200,1067,-200,13.0,1085,-200,684,-200,1548,985,23.3,40.4,1.1421
2004-10-15,15:00:00,-200,1185,-200,18.1,1243,-200,603,-200,1689,1197,23.2,39.9,1.1172
2004-10-15,16:00:00,-200,1312,-200,23.1,1381,-200,540,-200,1881,1402,21.5,44.5,1.1290
2004-10-15,17:00:00,-200,1319,-200,24.9,1426,-200,509,-200,1938,1491,20.9,48.5,1.1878
2004-10-15,18:00:00,-200,1255,-200,21.7,1342,-200,539,-200,1875,1396,19.8,53.1,1.2160
2004-10-15,19:00:00,-200,1123,-200,14.1,1119,-200,648,-200,1593,1198,20.1,53.6,1.2477
2004-10-15,20:00:00,-200,1126,-200,11.9,1045,-200,689,-200,1523,1166,19.6,56.0,1.2623
2004-10-15,21:00:00,-200,924,-200,5.1,766,-200,902,-200,1357,752,18.6,60.4,1.2817
2004-10-15,22:00:00,-200,982,-200,6.8,849,-200,853,-200,1390,717,14.5,78.3,1.2880
2004-10-15,23:00:00,-200,936,-200,4.8,756,-200,939,-200,1311,693,16.3,70.5,1.2921
2004-10-16,0:00:00,-200,1069,-200,7.2,865,-200,825,-200,1394,816,14.1,83.8,1.3460
2004-10-16,1:00:00,-200,967,-200,5.4,785,-200,879,-200,1326,766,14.5,81.3,1.3399
2004-10-16,2:00:00,-200,869,-200,3.0,649,-200,1033,-200,1249,631,14.7,80.7,1.3414
2004-10-16,3:00:00,-200,916,-200,3.7,692,-200,986,-200,1287,683,14.5,82.1,1.3493
2004-10-16,4:00:00,-200,886,-200,3.6,686,-200,970,-200,1278,654,15.0,78.4,1.3333
2004-10-16,5:00:00,-200,926,-200,4.7,747,-200,902,-200,1325,759,14.5,80.5,1.3221
2004-10-16,6:00:00,-200,971,-200,6.9,851,-200,808,-200,1389,876,14.6,79.0,1.3082
2004-10-16,7:00:00,-200,1029,-200,7.7,886,-200,807,-200,1446,926,15.0,74.8,1.2672
2004-10-16,8:00:00,-200,1124,-200,12.2,1057,-200,667,-200,1569,1091,15.9,70.4,1.2658
2004-10-16,9:00:00,-200,1063,-200,9.6,964,-200,729,-200,1454,1045,17.4,62.3,1.2282
2004-10-16,10:00:00,-200,1028,-200,9.6,961,-200,756,-200,1413,928,21.3,42.9,1.0727
2004-10-16,11:00:00,-200,944,-200,8.3,910,-200,828,-200,1342,777,22.0,38.9,1.0154
2004-10-16,12:00:00,-200,913,-200,7.0,857,-200,892,-200,1275,640,20.3,41.3,0.9745
2004-10-16,13:00:00,-200,966,-200,8.2,906,-200,819,-200,1354,741,20.2,45.6,1.0663
2004-10-16,14:00:00,-200,833,-200,4.5,737,-200,1021,-200,1162,483,20.8,37.4,0.9107
2004-10-16,15:00:00,-200,891,-200,5.5,789,-200,960,-200,1234,522,21.6,35.9,0.9164
2004-10-16,16:00:00,-200,995,-200,8.7,927,-200,825,-200,1320,718,22.0,35.7,0.9329
2004-10-16,17:00:00,-200,1038,-200,8.7,929,-200,816,-200,1332,798,19.9,42.0,0.9665
2004-10-16,18:00:00,-200,1146,-200,14.0,1118,-200,695,-200,1534,1174,19.2,46.3,1.0158
2004-10-16,19:00:00,-200,1059,-200,9.5,958,-200,787,-200,1417,891,17.9,56.9,1.1545
2004-10-16,20:00:00,-200,1065,-200,7.9,893,-200,819,-200,1397,799,14.7,75.5,1.2554
2004-10-16,21:00:00,-200,1013,-200,6.2,822,-200,855,-200,1377,855,15.1,78.9,1.3409
2004-10-16,22:00:00,-200,942,-200,4.0,712,-200,979,-200,1303,734,17.2,66.7,1.2987
2004-10-16,23:00:00,-200,925,-200,4.4,735,-200,960,-200,1284,691,15.4,73.2,1.2755
2004-10-17,0:00:00,-200,871,-200,2.6,628,-200,1118,-200,1228,557,16.5,68.5,1.2753
2004-10-17,1:00:00,-200,864,-200,2.7,633,-200,1097,-200,1259,523,16.4,70.3,1.3031
2004-10-17,2:00:00,-200,929,-200,3.8,698,-200,991,-200,1307,610,15.4,78.1,1.3557
2004-10-17,3:00:00,-200,912,-200,3.6,690,-200,984,-200,1309,574,15.8,75.5,1.3436
2004-10-17,4:00:00,-200,817,-200,2.2,602,-200,1120,-200,1227,470,16.0,69.5,1.2549
2004-10-17,5:00:00,-200,786,-200,1.7,558,-200,1217,-200,1179,434,15.0,71.0,1.2032
2004-10-17,6:00:00,-200,827,-200,2.1,595,-200,1208,-200,1214,507,13.9,75.2,1.1884
2004-10-17,7:00:00,-200,789,-200,2.3,604,-200,1181,-200,1171,467,15.9,62.1,1.1103
2004-10-17,8:00:00,-200,875,-200,4.8,754,-200,961,-200,1296,591,15.9,61.0,1.0911
2004-10-17,9:00:00,-200,959,-200,5.6,792,-200,913,-200,1315,717,17.1,58.7,1.1332
2004-10-17,10:00:00,-200,969,-200,6.8,850,-200,846,-200,1351,774,19.2,51.9,1.1404
2004-10-17,11:00:00,-200,947,-200,6.2,821,-200,900,-200,1302,697,21.5,42.6,1.0798
2004-10-17,12:00:00,-200,960,-200,6.8,848,-200,866,-200,1305,701,21.6,39.9,1.0156
2004-10-17,13:00:00,-200,1017,-200,11.1,1020,-200,744,-200,1478,752,21.6,40.4,1.0309
2004-10-17,14:00:00,-200,979,-200,12.2,1057,-200,701,-200,1473,760,22.0,37.3,0.9768
2004-10-17,15:00:00,-200,843,-200,4.7,748,-200,999,-200,1179,505,22.1,35.2,0.9253
2004-10-17,16:00:00,-200,877,-200,5.1,769,-200,962,-200,1212,529,22.4,36.0,0.9621
2004-10-17,17:00:00,-200,1053,-200,12.7,1072,-200,733,-200,1495,832,20.9,40.3,0.9866
2004-10-17,18:00:00,-200,1047,-200,11.6,1037,-200,749,-200,1429,904,19.8,41.5,0.9489
2004-10-17,19:00:00,-200,1105,-200,12.7,1074,-200,712,-200,1457,1050,18.2,46.0,0.9538
