reviewText,Positive
One can pick anything they want on You Tube an it is great. I listen to whomever - even religious stuff they allow on here.,1
This app has a virus on it so it won't let me download any songs video or music I'm mad because it's the only app that did work and now it sucks,0
this app is good at first but then when you try just to watch normal youtube it redirects you to the app and tries to force you to download the video on their app. also it stores the videos not on the app but in your pictures. another thing it also frequ,0
"This is actually a really good application if you have great wifi. All you need is patience! Give it some time, and you'll really love it! Get this app if you like viral videos! I love it and you will too!",1
this works perfectly on the kindle fire and makes it so easy to download youtube videos in either video or mp3 music only format,1
"Was working fine now can't download nothing no videos no mp3's. Please fix  as soon as possible, was my favorite app.",0
I already downloaded a couple if songs to mp3 and it was simple! The realplayer of android apps except its only for youtube. Try using Astro file manager to search for the folder and find the videos and songs you downloaded and converted. Very much worth,1
"Search and you'll find....however it fails to actually play a video. And if a video somehow manages to play, it suddenly stops and the app just dies.  Uninstalled after multiple letdowns.",0
This app is great. Download videos and I can show them to my friends without having to find them again. I love it. I have put it on every Droid I have owned.,1
I really Love the free You Tube downloader. I easily find older music that I liked when I was younger and can enjoy it again via You Tube.,1
"This app is by far the best. Its very simple to use on my device.MicroMacro Mobile Inc. is probably a non-popular company, but it does make a great and simple to use app, with very high video quality.Recommend this app highly, good for all ages.",1
"This app is awesome but you have to press = button to check downloads,DO EVERYTHIG ELSE PURCHASE THIS APP NOW!!!!!!",1
I like this because it downloaded all my favorite vocaloid songs and hetalia videos so &quot;GET IT NOW OR YOU'LL DIE&quot;,1
"I guess there are some people who don't know how to us the app but it is very self explanitory, to search for videos hit you're menu button, to download keep you're finger on the video then a menu will pop up,  it works wonders",1
it caused a virus on my kindle fire for days I couldn't open my apps or app store it finally opened bac up and I got virus protection and antivirus scan,0
