MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3414_8,0.776663065,0.916962494,0.327056645,2.407933323,3.627102948,0.209445902,0.173020528,2.271338169,0.210680661,1.785769409,0.940114215,0.240932243,0.338323815,0.258064516,0.773113135,0.434943664,1.411483254,1.587281988,0.413644081,0.582651644,0.639759222,0.327982713,0.206976385,0.954468282,2.41009415,1.427072079,0.243864794,0.270103411,0.781602099,0.169933632,0.450069455,2.31085044,0.319339404,0.381694706,0.290476925,0.644852601,0.533569995,0.32659361,0.526161445,0.287853064,0.253279827,0.355456089,0.38215774,0.158707188,0.813603473,0.151278341,1.648432224,0.269561023,0.344910757,0.835600579,0.154269175,0.135745297,0.172214182,0.09734684,0.134587554,0.180414858,0.185045827,0.102460203,0.213217559,0.118668596,0.415340087,0.247756874,1.25200193,2.458176556,0.109406657,0.918379161,0.870429329,0.197491558,0.112108056,,0.09734684,,0.360733237,0.123203087,0.118572118,0.142981187,1.750795948,Ts65Dn,Memantine,C/S,t-CS-m
3414_9,0.646086165,0.942657767,0.313106796,2.259708738,3.694629854,0.217536408,0.170813107,2.274726942,0.21101335,1.636984223,0.836165049,0.236802184,0.320691748,0.253944175,0.743628641,0.428853155,1.445540049,1.59223301,0.412773058,0.567050971,0.609678398,0.351183252,0.175819175,0.940078883,2.416413835,1.424150485,0.239836165,0.263652913,0.761074029,0.166565534,0.474362864,2.221632282,0.31568568,0.367566748,0.286256068,0.639563107,0.524423544,0.330097087,0.488015777,0.281705097,0.244538835,0.363925971,0.386225728,0.157919893,0.820476054,0.149603288,1.639231431,0.284294045,0.351304847,0.875346525,0.150176847,0.129815505,0.171111748,0.099225695,0.137654144,0.182104961,0.184303604,0.103814167,0.214606634,0.111270433,0.432845808,0.250645254,1.24749068,2.325303508,0.101233152,0.914826498,0.866265175,0.192906988,0.118344327,,0.099225695,,0.347289934,0.106586368,0.110410095,0.136889399,1.739986617,Ts65Dn,Memantine,C/S,t-CS-m
3414_10,0.602819996,0.835561253,0.301043765,2.133125801,3.064457059,0.215345175,0.184764695,1.985533785,0.204907526,1.703167918,0.822926204,0.254715254,0.304522981,0.251968504,0.7172679,0.39846182,1.291155466,1.478300678,0.474088995,0.482329244,0.566196667,0.313678813,0.178538729,0.837575536,2.126350485,1.379234572,0.25379967,0.255264604,0.709027651,0.185497162,0.428859183,1.984068852,0.305255448,0.34389306,0.276139901,0.600256363,0.530488921,0.28218275,0.489287676,0.264603552,0.241530855,0.335286578,0.4312397,0.155660377,0.803721174,0.162866876,1.822720126,0.275681342,0.330581761,0.778563941,0.15408805,0.149109015,0.169680294,0.103773585,0.144392034,0.173611111,0.183176101,0.108228512,0.206498952,0.099449686,0.418632075,0.270702306,1.238207547,2.652122642,0.121855346,1.007337526,0.891116352,0.196933962,0.138233753,,0.103773585,,0.367924528,0.1235587,0.141378407,0.154219078,1.664832285,Ts65Dn,Memantine,C/S,t-CS-m
3414_11,0.625976005,0.806893925,0.327937536,2.217863264,3.52161493,0.236526376,0.190059036,2.103599314,0.208150828,1.661016949,0.757760427,0.269853361,0.313464102,0.262426205,0.697962293,0.394591506,1.336316892,1.468672634,0.487335746,0.50066654,0.665397067,0.334602933,0.206055989,0.86326414,2.189868596,1.410398019,0.265473243,0.269472481,0.746143592,0.176728242,0.429251571,2.065320891,0.313273662,0.3625976,0.302799467,0.610169492,0.533612645,0.308703104,0.467720434,0.301656827,0.252332889,0.34164921,0.443725005,0.151855275,0.782516836,0.161362736,1.819886439,0.263567939,0.343985211,0.823055592,0.154760333,0.143272151,0.158853823,0.099168097,0.134689027,0.165456226,0.182490427,0.10920375,0.205862934,0.099564241,0.425987059,0.264492275,1.201241252,2.377129275,0.115542057,0.99590651,0.863594348,0.194374752,0.132576258,,0.099168097,,0.363924469,0.123464941,0.136801796,0.17403935,1.706985343,Ts65Dn,Memantine,C/S,t-CS-m
3414_12,0.605380298,0.875749952,0.312754016,2.184633249,3.676795045,0.225275789,0.189084575,2.154635185,0.213083027,1.779756145,0.779562609,0.275401587,0.323592026,0.2663054,0.715502226,0.399071028,1.365202245,1.495645442,0.481710857,0.535707374,0.653183666,0.361718599,0.208825237,0.881556029,2.239210374,1.470872847,0.27288562,0.267660151,0.761950842,0.179988388,0.449196826,2.125798336,0.319140701,0.381072189,0.30830269,0.633443004,0.540545771,0.316431198,0.494484227,0.28469131,0.249854848,0.346429263,0.450938649,0.149491831,0.742956387,0.154123247,1.832497105,0.271452464,0.337064197,0.817187701,0.154251898,0.141000901,0.158626013,0.096101891,0.129036408,0.165058536,0.174450019,0.101119259,0.201723916,0.100990609,0.411681461,0.254084652,1.175479223,2.227196707,0.113855654,0.962948668,0.841373987,0.18873022,0.122346584,,0.096101891,,0.339894507,0.12389039,0.127749904,0.1690467,1.658304387,Ts65Dn,Memantine,C/S,t-CS-m
3414_13,0.555122374,0.726229153,0.278319255,2.097249296,2.897552523,0.222222222,0.174355642,1.867879575,0.203378817,1.610136452,0.686593026,0.259692441,0.306042885,0.239116309,0.680745073,0.385531731,1.213775179,1.433398311,0.454191033,0.499025341,0.617933723,0.315789474,0.187567685,0.800519818,1.991552956,1.323586745,0.248213125,0.246047217,0.736408924,0.172622915,0.412605588,1.916612519,0.316222655,0.365388781,0.285033572,0.602339181,0.176521551,0.289148798,0.268789257,0.273337665,0.248429716,0.322070609,0.444011263,0.144502962,0.800526662,0.16441738,1.922152732,0.247202107,0.319453588,0.748189598,0.143680053,0.144996708,0.156352864,0.10483871,0.144338381,0.158492429,0.184660961,0.1040158,0.195523371,0.101876234,0.435813035,0.272383147,1.195523371,2.536537196,0.140882159,1.004772877,0.936306781,0.200789993,0.152732061,,0.10483871,,0.344963792,0.136109282,0.155529954,0.185483871,1.657669519,Ts65Dn,Memantine,C/S,t-CS-m
3414_14,0.543225534,0.757767914,0.294018178,2.014161911,3.134432467,0.211794547,0.170788417,1.859860495,0.203762418,1.524624815,0.725005284,0.277742549,0.280913126,0.248784612,0.685901501,0.346227013,1.215176495,1.379412386,0.466286197,0.491016698,0.594588882,0.316212217,0.171633904,0.799619531,1.914817163,1.261255549,0.238638766,0.233143099,0.685056014,0.176284084,0.42908476,1.846544071,0.285140562,0.36461636,0.28492919,0.563305855,0.17818643,0.27203551,0.271401395,0.257239484,0.231874868,0.32001691,0.42443458,0.132689791,0.778304974,0.16197644,1.892342932,0.266361257,0.29973822,0.770615183,0.135307592,0.142670157,0.153959424,0.098331152,0.126636126,0.166884817,0.178828534,0.102257853,0.197807592,0.101930628,0.416230366,0.266197644,1.140870419,2.251799738,0.127945026,0.999018325,0.902977749,0.218422775,0.145287958,,0.098331152,,0.336387435,0.127617801,0.132689791,0.173265707,1.65117801,Ts65Dn,Memantine,C/S,t-CS-m
3414_15,0.574554817,0.714868054,0.278910105,2.026818279,3.281270114,0.200815276,0.166058786,1.895515984,0.206393478,1.495601802,0.675820639,0.256168204,0.300793821,0.242651791,0.703926196,0.369448616,1.234713581,1.413430594,0.449259815,0.505256383,0.557176572,0.320317528,0.179360652,0.800901094,1.947436172,1.3475649,0.251019095,0.234713581,0.697489809,0.185153401,0.409783308,1.894657799,0.300150182,0.347350354,0.323964814,0.593649431,0.185582493,0.294142888,0.389615962,0.2649646,0.232353572,0.324822999,0.446899807,0.136326795,0.742745988,0.159507213,1.898524882,0.254174096,0.313016696,0.786837413,0.131950073,0.140217215,0.143783433,0.09207327,0.136326795,0.157399903,0.178310909,0.098395202,0.200518723,0.100664613,0.425190468,0.259037121,1.123358729,2.187388556,0.132922678,0.994488572,0.893986059,0.208461663,0.129194359,,0.09207327,,0.357432323,0.140217215,0.15091587,0.167288053,1.595396337,Ts65Dn,Memantine,C/S,t-CS-m
3416_1,0.641871921,0.8591133,0.327980296,2.652610837,4.201576355,0.190246305,0.159704433,2.515862069,0.206403941,1.581871921,0.721083744,0.234187192,0.327093596,0.240985222,0.854975369,0.466206897,1.627586207,1.766896552,0.424236453,0.662955665,0.471133005,0.307586207,0.173004926,1.450640394,2.957339901,1.477931034,0.240295567,0.275270936,0.789655172,0.154679803,0.487487685,2.367980296,0.308866995,0.389261084,0.324433498,0.645714286,0.524827586,0.355566502,0.536059113,0.307487685,0.270246305,0.38453202,0.252413793,0.209520168,1.037468935,0.175173644,1.626967438,0.305295355,0.604537055,0.996049194,0.234690626,0.153826547,0.199898044,0.113872427,0.161409546,0.206971261,0.200152934,0.121264258,0.238513987,0.14057223,0.552411903,0.301663162,1.506276684,2.739884025,0.12368572,1.075001593,0.945134773,0.223156822,,0.100235774,0.113872427,0.108264831,0.416937488,0.149047346,,,1.796278596,Ts65Dn,Memantine,C/S,t-CS-m
3416_2,0.673084718,0.877280097,0.341102554,2.696291042,4.180077017,0.194568302,0.161126875,2.479833806,0.222030807,1.609343332,0.744527767,0.241183624,0.339177138,0.243311715,0.898459668,0.479631131,1.582083502,1.789116336,0.424199433,0.684029185,0.496453182,0.312930685,0.163153628,1.453182002,2.966457236,1.492399676,0.247669234,0.278779895,0.808066478,0.1531212,0.488346169,2.470409404,0.313842724,0.392278071,0.314754763,0.65352655,0.534758816,0.355289826,0.537292258,0.30016214,0.284961492,0.393899473,0.253952169,0.203491646,0.964770665,0.165696765,1.495150491,0.30117014,0.581503035,0.975095426,0.224766911,0.14310744,0.188536387,0.109630186,0.152243289,0.20455541,0.188160941,0.115825042,0.229647707,0.137538327,0.516988924,0.297165384,1.43382767,2.477441962,0.124147425,0.992678806,0.901633189,0.223953445,,0.107314936,0.109630186,0.105375133,0.402853388,0.14398348,,,1.720543145,Ts65Dn,Memantine,C/S,t-CS-m
3416_3,0.660194175,0.828580097,0.341929612,2.662216828,4.58131068,0.198624595,0.159486246,2.593244337,0.221581715,1.657868123,0.817253236,0.248685275,0.333940129,0.249898867,0.889563107,0.481088188,1.610234628,1.840918285,0.428903722,0.684466019,0.516990291,0.308555825,0.162317961,1.450647249,3.008090615,1.515271036,0.250404531,0.280036408,0.783778317,0.165756472,0.488470874,2.400080906,0.3177589,0.399170712,0.32453479,0.680218447,0.548240291,0.367718447,0.549049353,0.303296926,0.263450647,0.398563916,0.251618123,0.204089219,0.947769517,0.169888476,1.483519207,0.296964064,0.577013631,1.092874845,0.229925651,0.151363073,0.19361834,0.112329616,0.147707559,0.207187113,0.183705081,0.118215613,0.229801735,0.139591078,0.488971499,0.283643123,1.40842627,2.412081784,0.124969021,1.039281289,0.902354399,0.222428748,,0.10173482,0.112329616,0.105452292,0.410842627,0.137174721,,,1.690148699,Ts65Dn,Memantine,C/S,t-CS-m
3416_4,0.571500251,0.747992975,0.311465128,2.450200702,3.827270447,0.200075263,0.165454089,2.424611139,0.192925238,1.415955845,0.694932263,0.242348219,0.324636227,0.239086804,0.803060712,0.439036628,1.472403412,1.700326141,0.463371801,0.612393377,0.48181134,0.310963372,0.169468138,1.202082288,2.522328149,1.41281987,0.242473658,0.270572002,0.722779729,0.155920723,0.45446563,2.265303562,0.310461616,0.377446061,0.307827396,0.617536377,0.521951831,0.332538886,0.533115906,0.28386854,0.252759659,0.373181134,0.347967888,0.193253199,0.867933307,0.162543622,1.694067468,0.294920512,0.527723924,0.873671966,0.222256689,0.150988755,0.184412563,0.111438542,0.15029081,0.19441644,0.186816596,0.115471113,0.234044203,0.126560682,0.51454052,0.288173711,1.40131834,2.540364482,0.125862737,1.021093447,0.888716557,0.2138038,,0.109267158,0.111438542,0.104536642,0.384722761,0.149360217,,,1.720201629,Ts65Dn,Memantine,C/S,t-CS-m
3416_5,0.540852001,0.738702577,0.318658552,2.47921792,4.044930726,0.203418361,0.168069403,2.544089085,0.203418361,1.465881134,0.713064871,0.251974621,0.335750356,0.249643921,0.843325133,0.452414865,1.517156545,1.735336009,0.464974751,0.616470284,0.492554707,0.320471319,0.165479736,1.198497993,2.625275152,1.479476887,0.250679788,0.271915059,0.754111097,0.15602745,0.469895118,2.276058526,0.310501101,0.398549786,0.32357892,0.62864172,0.550174803,0.327981354,0.543830118,0.294445164,0.266735724,0.38560145,0.380940049,0.189993029,0.863139958,0.157152815,1.690806289,0.286809697,0.50104562,0.881186585,0.211370149,0.141584695,0.178839749,0.110680815,0.149794749,0.197660909,0.181937882,0.117806522,0.21648207,0.123305708,0.514367594,0.28316939,1.328169778,2.384091085,0.121911548,0.941445279,0.872201998,0.213074123,,0.111610255,0.110680815,0.102780575,0.404306405,0.155371389,,,1.616373635,Ts65Dn,Memantine,C/S,t-CS-m
3416_6,0.649590164,0.728995902,0.316854508,2.486296107,3.866675205,0.200947746,0.186219262,2.529328893,0.212858607,1.494748975,0.6484375,0.248847336,0.338498975,0.245901639,0.862192623,0.439293033,1.502433402,1.712602459,0.457479508,0.625,0.457735656,0.31454918,0.163934426,1.21401127,2.636398566,1.37295082,0.249359631,0.271260246,0.743724385,0.15420082,0.468109631,2.229764344,0.3046875,0.389216189,0.308785861,0.641393443,0.565701844,0.344006148,0.525102459,0.294185451,0.285476434,0.379610656,0.347464139,0.184088666,0.863888256,0.155849085,1.693843468,0.272071662,0.51529644,0.95422455,0.214301981,0.151370227,0.176117817,0.106050254,0.14241251,0.196614287,0.171714871,0.115691187,0.217869885,0.129051848,0.496318227,0.274576786,1.30289228,2.296895164,0.122295605,0.956122372,0.878311698,0.211417293,,0.105215213,0.106050254,0.108251727,0.385333637,0.137781826,,,1.633189099,Ts65Dn,Memantine,C/S,t-CS-m
3416_7,0.474654378,0.671428571,0.294930876,2.251920123,3.322580645,0.204454685,0.185867896,2.247619048,0.187403994,1.328571429,0.60906298,0.246082949,0.331336406,0.246236559,0.771582181,0.404301075,1.404915515,1.615975422,0.4546851,0.550537634,0.420430108,0.306144393,0.168049155,0.984485407,2.264516129,1.304454685,0.238863287,0.251920123,0.704454685,0.157603687,0.425345622,2.050844854,0.294162826,0.358064516,0.315821813,0.605069124,0.511520737,0.307373272,0.542549923,0.280952381,0.253456221,0.351920123,0.389861751,0.178710834,0.776453212,0.158877519,1.945247389,0.286633611,0.451207933,0.796075535,0.19189788,0.153813693,0.179343813,0.109505222,0.151281781,0.183141682,0.178816331,0.118894398,0.224496255,0.11245912,0.483911805,0.289693006,1.285684144,2.484122798,0.134613356,1.082181665,0.86464817,0.224179766,,0.12058234,0.109505222,0.108661251,0.429475683,0.156978584,,,1.641206878,Ts65Dn,Memantine,C/S,t-CS-m
3416_8,0.46444276,0.66899166,0.290523124,2.188476118,3.500682335,0.20318423,0.163002274,2.233813495,0.183472328,1.292191054,0.545564822,0.240181956,0.311902957,0.241091736,0.779681577,0.386959818,1.358301744,1.556027293,0.433510235,0.554662623,0.426080364,0.292949204,0.161334344,0.951478393,2.26611069,1.281576952,0.234874905,0.2641395,0.680818802,0.155724033,0.428809704,2.019863533,0.287945413,0.359211524,0.312812737,0.593025019,0.521758908,0.299620925,0.524639879,0.278089462,0.253373768,0.347232752,0.374222896,0.165125495,0.716187379,0.151000915,1.822375775,0.282898079,0.431358602,0.730108729,0.184940555,0.145818514,0.171933747,0.104156082,0.141652271,0.186668022,0.165633574,0.113809572,0.204450767,0.105680317,0.455035057,0.278935068,1.184534092,2.266741185,0.123158216,0.998069302,0.809978661,0.210649324,,0.125190529,0.104156082,0.101615689,0.375266741,0.147952444,,,1.607865054,Ts65Dn,Memantine,C/S,t-CS-m
3416_9,0.542598762,0.673647469,0.307472632,2.346501666,3.6127241,0.211962558,0.171664287,2.306203395,0.20276059,1.409487546,0.572584484,0.250674282,0.332222751,0.257972394,0.820878947,0.415516421,1.458194511,1.654450262,0.46231953,0.573536411,0.484055212,0.322227511,0.169125813,0.999524036,2.350943995,1.377756624,0.248294463,0.228621291,0.712835158,0.158813264,0.458035856,2.086149453,0.298746629,0.389021101,0.304616849,0.635411709,0.576392194,0.327463113,0.505156275,0.285578296,0.270030144,0.402665397,0.394256703,0.170465092,0.741363308,0.152933897,1.881303496,0.285139734,0.449623595,0.845622357,0.182840054,0.140558936,0.173146334,0.101887182,0.137362071,0.187480664,0.167165103,0.119418377,0.208621223,0.114674642,0.441992369,0.277405383,1.209755595,2.28483036,0.129215221,1.023099928,0.842734866,0.21274621,,0.118902753,0.101887182,0.114777766,0.379498814,0.144271424,,,1.616376199,Ts65Dn,Memantine,C/S,t-CS-m
3416_10,0.418401057,0.53534853,0.279319458,1.909811695,2.686653452,0.190452593,0.159563925,1.791047241,0.183019491,1.187314172,0.453254047,0.216220681,0.266600595,0.220845722,0.648992402,0.347869177,1.162702346,1.531879749,0.461182689,0.469772052,0.373306905,0.288404361,0.168318467,0.782292699,1.650148662,1.128014536,0.218698381,0.219854642,0.574991741,0.154278163,0.363396102,1.598777668,0.25140403,0.305252725,0.274859597,0.547241493,0.446812025,0.246283449,0.403534853,0.246613809,0.225140403,0.296002643,0.39329369,0.178448005,0.666823751,0.187873076,2.029688973,0.297832234,0.480207352,0.745994345,0.187401822,0.164153314,0.177976751,0.109802074,0.141690229,0.171222117,0.170593779,0.124568018,0.199340245,0.10933082,0.411090167,0.284794219,1.184260132,2.229500471,0.145774427,1.109487904,0.927898209,0.256361923,,0.150644046,0.109802074,0.15284323,0.400094251,0.201853597,,,1.698083569,Ts65Dn,Memantine,C/S,t-CS-m
3416_11,0.406919537,0.520234883,0.249166799,1.799555626,2.358673226,0.176956039,0.152198064,1.724646881,0.179177908,1.155689573,0.480558641,0.202983653,0.254086653,0.223615299,0.603237581,0.31756864,1.111410887,1.36486272,0.404380257,0.438819235,0.378352642,0.280114268,0.161879067,0.732740835,1.575464212,1.076654499,0.213299476,0.21758451,0.557054436,0.143627996,0.336613236,1.495318203,0.239803206,0.299476274,0.261228376,0.525472147,0.434216791,0.232661482,0.38946199,0.227582923,0.228535153,0.270433265,0.371052214,0.177843016,0.674443758,0.201328801,2.003090235,0.289555006,0.452410383,0.755253399,0.192521632,0.175834363,0.191903585,0.10815822,0.152812114,0.177533993,0.173825711,0.125154512,0.212144623,0.10460445,0.43618665,0.298516687,1.198393078,2.315822002,0.15157602,1.138133498,0.945766378,0.261897404,,0.151266996,0.10815822,0.15961063,0.430315204,0.182787392,,,1.690822002,Ts65Dn,Memantine,C/S,t-CS-m
3416_12,0.44573509,0.584778086,0.268377254,1.993758669,2.746879334,0.199202497,0.160887656,1.862343967,0.185679612,1.211511789,0.506414702,0.216712899,0.283980583,0.228848821,0.672503467,0.338245492,1.199549237,1.449202497,0.432558946,0.47850208,0.379160888,0.292995839,0.176317614,0.800104022,1.777912621,1.175277393,0.221567268,0.222260749,0.611477115,0.153779473,0.365984743,1.658980583,0.251213592,0.319868239,0.265083218,0.560159501,0.484049931,0.248613037,0.423543689,0.239771151,0.235090153,0.295076283,0.134535368,0.166440115,0.666213563,0.171726325,2.029602779,0.302220208,0.448723758,0.735689473,0.184413231,0.172934602,0.1847153,0.099984897,0.157227005,0.170367014,0.167950461,0.121129739,0.207672557,0.095755928,0.452801692,0.289231234,1.166440115,2.471076877,0.148920103,1.079142124,0.96148618,0.258420178,,0.132004229,0.099984897,0.171726325,0.384987162,0.196949101,,,1.648240447,Ts65Dn,Memantine,C/S,t-CS-m
3416_13,0.511217949,0.65728022,0.322344322,2.196657509,3.155677656,0.243589744,0.19459707,2.021062271,0.226648352,1.367216117,0.574862637,0.262820513,0.336996337,0.298992674,0.732142857,0.423534799,1.358287546,1.736950549,0.52724359,0.554258242,0.448260073,0.353937729,0.220924908,0.91025641,1.893315018,1.310668498,0.269230769,0.286630037,0.705128205,0.197802198,0.429487179,1.824404762,0.331959707,0.390338828,0.380265568,0.701923077,0.56456044,0.312957875,0.52518315,0.301739927,0.293727106,0.368360806,0.497252747,0.169227851,0.736103206,0.181749194,2.139062796,0.288749763,0.473154999,0.789224056,0.179662303,0.175678239,0.187250996,0.107949156,0.146651489,0.16998672,0.16998672,0.132043256,0.203187251,0.106810852,0.530829065,0.285524568,1.351735913,2.261999621,0.160500854,1.083855056,0.923164485,0.25422121,,0.170366154,0.107949156,0.168848416,0.441282489,0.234870044,,,1.652437868,Ts65Dn,Memantine,C/S,t-CS-m
3416_14,0.392627058,0.503042233,0.251431639,1.726020043,2.377594846,0.187902649,0.149606299,1.582319256,0.176449535,1.022011453,0.414817466,0.205619184,0.256442377,0.2317466,0.561023622,0.30583393,1.052433787,1.302970651,0.396564066,0.431818182,0.349498926,0.276306371,0.168217609,0.702755906,1.498568361,1.026127416,0.202576951,0.221725125,0.545812455,0.14889048,0.344309234,1.429133858,0.260021475,0.315139585,0.29634932,0.521116679,0.446671439,0.236757337,0.413922691,0.238010021,0.220830351,0.301896922,0.384753042,0.170561178,0.70101196,0.187304508,2.15050598,0.292180313,0.451701932,0.767985281,0.185832567,0.180128795,0.174425023,0.106163753,0.150321987,0.165225391,0.182152714,0.134314627,0.196872125,0.105979761,0.527690892,0.301195952,1.352529899,2.376632935,0.161729531,1.115915363,0.932658694,0.256301748,,0.158969641,0.106163753,0.175896964,0.434590616,0.227966881,,,1.520331187,Ts65Dn,Memantine,C/S,t-CS-m
