FISCAL_YEAR,FISCAL_PERIOD,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESCR,TRANS_DT,MERCHANDISE_AMT
2017,8,DEPT OF EDUCATION,Department of Education,TITLEI.ORG,Organizations Membership-Not Elsewhere Classified,2/6/2017,1669
2017,8,DEPT OF EDUCATION,Department of Education,HILTON GARDEN INN DOVER,Lodging,2/23/2017,99
2017,8,DEPT OF EDUCATION,Department of Education,MICHAELS STORES 3709,Artist Supply Stores Craft Shops,1/28/2017,142.43
2017,8,DEPT OF EDUCATION,Department of Education,MARRIOTT SLC DTWN F And B,Lodging,2/7/2017,9.71
2017,8,DEPT OF EDUCATION,Department of Education,MAVERIK #327,Fuel Dispenser Automated,2/7/2017,9.37
2017,8,DEPT OF EDUCATION,Department of Education,MISSION BBQ DOVER,Eating Places Restaurants,2/9/2017,227.82
2017,8,DEPT OF EDUCATION,Department of Education,HAPPY HARRY'S A WALGREEN,Drug Stores Pharmacies,2/9/2017,12.79
2017,8,DEPT OF EDUCATION,Department of Education,INREACH ONLINE CME,Schools Educational Svc-Not Elsewhere Classified,2/14/2017,25
2017,8,DEPT OF EDUCATION,Department of Education,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,1/30/2017,3.56
2017,8,DEPT OF EDUCATION,Department of Education,UD PARKING LAIRD KIOSK,Colleges Univ Pro Schools Junior Colleges,2/1/2017,4
2017,8,DEPT OF EDUCATION,Department of Education,FAMOUS DAVE'S #3160,Eating Places Restaurants,2/24/2017,16.75
2017,8,DEPT OF EDUCATION,Department of Education,BENCHMARK EDUCATION CO,Books Periodicals And Newspapers,2/3/2017,46.35
2017,8,DEPT OF EDUCATION,Department of Education,GOOD STUFF EATERY CRYSTAL,Fast Food Restaurants,2/13/2017,8.75
2017,8,DEPT OF EDUCATION,Department of Education,RITE AID STORE - 11189,Drug Stores Pharmacies,2/10/2017,39.69
2017,8,DEPT OF EDUCATION,Department of Education,AC MOORE STR 18,Artist Supply Stores Craft Shops,2/18/2017,39.9
2017,8,DEPT OF EDUCATION,Department of Education,PPA PHL AIRPORT,Automobile Parking Lots And Garages,2/26/2017,55
2017,8,DEPT OF EDUCATION,Department of Education,DMI* DELL HLTHCR/REL,Computers Computer Peripheral Equipment Software,1/28/2017,539.8
2017,8,DEPT OF EDUCATION,Department of Education,XEROX CORPORATION/RBO,Office Photographic Photocopy Microfilm Equipmt,2/23/2017,263.66
2017,8,DEPT OF EDUCATION,Department of Education,FOOD BANK OF DELAWARE,Organizations Charitable And Social Services,2/10/2017,300
2017,8,DEPT OF EDUCATION,Department of Education,LAB AIDS INC,Stationery-Office Supplies-Printing Writing Pap,2/3/2017,975
2017,8,DEPT OF EDUCATION,Department of Education,IN *APPLE AWARDS INC,Miscellaneous And Specialty Retail Stores,2/13/2017,769
2017,8,DEPT OF EDUCATION,Department of Education,WM SUPERCENTER #2460,Grocery Stores Supermarkets,2/9/2017,67.23
2017,8,DEPT OF EDUCATION,Department of Education,LAZ PARKING 660300,Automobile Parking Lots And Garages,2/9/2017,22
2017,8,DEPT OF EDUCATION,Department of Education,DMI* DELL HLTHCR/REL,Computers Computer Peripheral Equipment Software,2/19/2017,1191.21
2017,8,DEPT OF EDUCATION,Department of Education,EB 2017 GED TESTING S,Business Services-Not Elsewhere Classified,2/22/2017,395
2017,8,DEPT OF EDUCATION,Department of Education,EASTERN LIFT TRUCK,Misc-Auto-Aircraft-Farm Equip Not Elsewhere Class,1/31/2017,100.38
2017,8,DEPT OF EDUCATION,Department of Education,DIVISION FOR THE VISUALLY,Accessory And Apparel Stores-Miscellaneous,1/30/2017,3619.6
2017,8,DEPT OF EDUCATION,Department of Education,IN *E GROUP,Business Services-Not Elsewhere Classified,2/8/2017,64.43
2017,8,DEPT OF EDUCATION,Department of Education,LAB AIDS INC,Stationery-Office Supplies-Printing Writing Pap,2/8/2017,10
2017,8,DEPT OF EDUCATION,Department of Education,MISSION BBQ DOVER,Eating Places Restaurants,2/13/2017,25
2017,8,DEPT OF EDUCATION,Department of Education,NAKED FISH BISTRO,Eating Places Restaurants,2/7/2017,27
2017,8,DEPT OF EDUCATION,Department of Education,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,1/30/2017,202.12
2017,8,DEPT OF EDUCATION,Department of Education,HERTZ RENT-A-CAR,Car Rental,2/8/2017,145.44
2017,8,DEPT OF EDUCATION,Department of Education,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,2/6/2017,23.77
2017,8,DEPT OF EDUCATION,Department of Education,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,2/7/2017,41.45
2017,8,DEPT OF EDUCATION,Department of Education,AMAZON MKTPLACE PMTS,Book Stores,2/3/2017,3.91
2017,8,DEPT OF EDUCATION,Department of Education,MICHAELS STORES 3709,Artist Supply Stores Craft Shops,1/31/2017,25.08
2017,8,DEPT OF EDUCATION,Department of Education,MEDLINE,Dental-Lab-Med-Ophthalmic Hosp Equip Supplies,1/31/2017,-66.51
2017,8,DEPT OF EDUCATION,Department of Education,STAPLS7165898314004001,Stationery-Office Supplies-Printing Writing Pap,1/31/2017,-197.5
2017,8,DEPT OF EDUCATION,Department of Education,DIVISION FOR THE VISUALLY,Accessory And Apparel Stores-Miscellaneous,1/30/2017,178.41
2017,8,DEPT OF EDUCATION,Department of Education,HI EXPRESS ROSEVILLE,Lodging,1/30/2017,109.03
2017,8,DEPT OF EDUCATION,Department of Education,NEXT GENERATION REPORTING,Stenographic And Secretarial Support Services,2/23/2017,804.65
2017,8,DEPT OF EDUCATION,Department of Education,XEROX CORPORATION/RBO,Office Photographic Photocopy Microfilm Equipmt,2/23/2017,263.66
2017,8,DEPT OF EDUCATION,Department of Education,GOTOCITRIX.COM,Direct Marketing-Continuity-Subscription Merchants,1/31/2017,69.11
2017,8,DEPT OF EDUCATION,Department of Education,HCGI,Computers Computer Peripheral Equipment Software,1/31/2017,95
2017,8,DEPT OF EDUCATION,Department of Education,HILTON GARDEN INN DOVER,Lodging,2/23/2017,99
2017,8,DEPT OF EDUCATION,Department of Education,HILTON GARDEN INN DOVER,Lodging,2/23/2017,99
2017,8,DEPT OF EDUCATION,Department of Education,HILTON GARDEN INN DOVER,Lodging,2/23/2017,99
2017,8,DEPT OF EDUCATION,Department of Education,HILTON GARDEN INN DOVER,Lodging,2/23/2017,99
2017,8,DEPT OF EDUCATION,Department of Education,PAYPAL *SNUG,Associations-Civic Social And Fraternal,2/3/2017,200
2017,8,DEPT OF EDUCATION,Department of Education,PARTY CITY,Miscellaneous And Specialty Retail Stores,2/20/2017,-9.99
2017,8,DEPT OF EDUCATION,Department of Education,AMAZON MKTPLACE PMTS,Book Stores,2/3/2017,335.81
2017,8,DEPT OF EDUCATION,Department of Education,SKILLPATH NATIONAL,Schools Educational Svc-Not Elsewhere Classified,2/16/2017,149
2017,8,DEPT OF EDUCATION,Department of Education,SKILLPATH NATIONAL,Schools Educational Svc-Not Elsewhere Classified,2/16/2017,149
2017,8,DEPT OF EDUCATION,Department of Education,MISSION BBQ DOVER,Eating Places Restaurants,2/14/2017,283.37
2017,8,DEPT OF EDUCATION,Department of Education,HILTON INTERNATIONALS,Lodging,2/9/2017,208.39
2017,8,DEPT OF EDUCATION,Department of Education,MARRIOTT CRYSTAL CITY,Lodging,2/15/2017,83.81
2017,8,DEPT OF EDUCATION,Department of Education,IN *APPLE AWARDS INC,Miscellaneous And Specialty Retail Stores,2/13/2017,25
2017,8,DEPT OF EDUCATION,Department of Education,HILTON GARDEN INN DOVER,Lodging,2/23/2017,157.55
2017,8,DEPT OF EDUCATION,Department of Education,HILTON GARDEN INN DOVER,Lodging,2/23/2017,45.8
2017,8,DEPT OF EDUCATION,Department of Education,OREGON LAMINATIONS COMPAN,Nondurable Goods Not Elsewhere Classified,2/15/2017,22
2017,8,DEPT OF EDUCATION,Department of Education,SKILLPATH NATIONAL,Schools Educational Svc-Not Elsewhere Classified,2/16/2017,149
2017,8,DEPT OF EDUCATION,Department of Education,Amazon.com,Book Stores,1/30/2017,17.44
2017,8,DEPT OF EDUCATION,Department of Education,PARTY CITY,Miscellaneous And Specialty Retail Stores,1/28/2017,39.96
2017,8,DEPT OF EDUCATION,Department of Education,SAMSCLUB #6330,Wholesale Clubs,1/28/2017,110.62
2017,8,DEPT OF EDUCATION,Department of Education,AMAZON MKTPLACE PMTS,Book Stores,1/29/2017,116.26
2017,8,DEPT OF EDUCATION,Department of Education,DMI* DELL HLTHCR/REL,Computers Computer Peripheral Equipment Software,1/29/2017,299.8
2017,8,DEPT OF EDUCATION,Department of Education,DMI* DELL HLTHCR/REL,Computers Computer Peripheral Equipment Software,1/28/2017,1633.9
2017,8,DEPT OF EDUCATION,Department of Education,MTM TECHNOLOGIES INC,Comp Programing Data Prcsng Intgrtd Sys Dsgn Srvs,1/27/2017,324
2017,8,DEPT OF EDUCATION,Department of Education,CAPRIOTTI'S SANDWI,Fast Food Restaurants,2/16/2017,185.12
2017,8,DEPT OF EDUCATION,Department of Education,MISSION BBQ DOVER,Eating Places Restaurants,2/16/2017,329.84
2017,8,DEPT OF EDUCATION,Department of Education,DOVER DOWNS GAMING ENT,Lodging,2/6/2017,181.8
2017,8,DEPT OF EDUCATION,Department of Education,IN *E GROUP,Business Services-Not Elsewhere Classified,2/8/2017,1755
2017,8,DEPT OF EDUCATION,Department of Education,E GROUP FULLFILLME,Durable Goods Not Elsewhere Classified,2/8/2017,100
2017,8,DEPT OF EDUCATION,Department of Education,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,2/8/2017,40.36
2017,8,DEPT OF EDUCATION,Department of Education,UNIVERSAL LIMO TAXI,Travel,2/7/2017,43.1
2017,8,DEPT OF EDUCATION,Department of Education,NT FRENCH MEAD20350062,Fast Food Restaurants,2/7/2017,19.58
2017,8,DEPT OF EDUCATION,Department of Education,GUAVA And JAVA,Fast Food Restaurants,2/7/2017,8.59
2017,8,DEPT OF EDUCATION,Department of Education,LAB AIDS INC,Stationery-Office Supplies-Printing Writing Pap,2/8/2017,34.75
2017,8,DEPT OF EDUCATION,Department of Education,HARMONS - DRAPER,Grocery Stores Supermarkets,2/6/2017,17.99
2017,8,DEPT OF EDUCATION,Department of Education,UTA-FRONTRUNNER TVM,Travel,2/5/2017,2.5
2017,8,DEPT OF EDUCATION,Department of Education,MARRIOTT SLC DTWN F And B,Lodging,2/5/2017,32.77
2017,8,DEPT OF EDUCATION,Department of Education,LAB AIDS INC,Stationery-Office Supplies-Printing Writing Pap,2/3/2017,117
2017,8,DEPT OF EDUCATION,Department of Education,OREGON LAMINATIONS COMPAN,Nondurable Goods Not Elsewhere Classified,2/15/2017,5.95
2017,8,DEPT OF EDUCATION,Department of Education,HCGI,Computers Computer Peripheral Equipment Software,2/7/2017,155
2017,8,DEPT OF EDUCATION,Department of Education,WILD ZUCCHINI GRILL SANDY,Eating Places Restaurants,2/6/2017,10.68
2017,8,DEPT OF EDUCATION,Department of Education,Caffe Gelato,Eating Places Restaurants,2/15/2017,300
2017,8,DEPT OF EDUCATION,Department of Education,BIG BOWL ROSEDALE,Eating Places Restaurants,2/7/2017,33.26
2017,8,DEPT OF EDUCATION,Department of Education,STARBUCKS B/C 12621504,Fast Food Restaurants,2/7/2017,6.97
2017,8,DEPT OF EDUCATION,Department of Education,NT FRENCH MEAD20350062,Fast Food Restaurants,2/7/2017,18.81
2017,8,DEPT OF EDUCATION,Department of Education,MISSION BBQ DOVER,Eating Places Restaurants,2/8/2017,410.17
2017,8,DEPT OF EDUCATION,Department of Education,SKILLSUSA ORG,Schools Educational Svc-Not Elsewhere Classified,2/7/2017,650
2017,8,DEPT OF EDUCATION,Department of Education,MARRIOTT CRYSTAL CITY,Lodging,2/14/2017,237.82
2017,8,DEPT OF EDUCATION,Department of Education,PMI 220 20TH ST.,Automobile Parking Lots And Garages,2/14/2017,21
2017,8,DEPT OF EDUCATION,Department of Education,MICHAELS STORES 3709,Artist Supply Stores Craft Shops,2/17/2017,72.36
2017,8,DEPT OF EDUCATION,Department of Education,RITE AID STORE - 11193,Drug Stores Pharmacies,2/11/2017,20.37
2017,8,DEPT OF EDUCATION,Department of Education,WALGREENS #13003,Drug Stores Pharmacies,2/10/2017,19.58
2017,8,DEPT OF EDUCATION,Department of Education,SAMSCLUB #6330,Wholesale Clubs,2/10/2017,14.94
2017,8,DEPT OF EDUCATION,Department of Education,VZWRLSS*IVR VB,Telecom Incl Prepaid-Recurring Phone Svcs,2/10/2017,210.07
2017,8,DEPT OF EDUCATION,Department of Education,CHAMPION TROPHIES INC,Durable Goods Not Elsewhere Classified,2/20/2017,5515.7
2017,8,DEPT OF EDUCATION,Department of Education,ARAMARK GRILLEWORKES AT M,Fast Food Restaurants,2/16/2017,146
2017,8,DEPT OF EDUCATION,Department of Education,PANERA BREAD #3962,Fast Food Restaurants,2/20/2017,36.78
2017,8,DEPT OF EDUCATION,Department of Education,US GOLF ASSOCIATION,Direct Marketing-Other Direct Marketers-Not Elsew,2/1/2017,33.72
2017,8,DEPT OF EDUCATION,Department of Education,NASBE,Schools Educational Svc-Not Elsewhere Classified,2/17/2017,500
2017,8,DEPT OF EDUCATION,Department of Education,NASBE,Schools Educational Svc-Not Elsewhere Classified,2/17/2017,500
2017,8,DEPT OF EDUCATION,Department of Education,NASBE,Schools Educational Svc-Not Elsewhere Classified,2/17/2017,330
2017,8,DEPT OF EDUCATION,Department of Education,NASBE,Schools Educational Svc-Not Elsewhere Classified,2/17/2017,500
2017,8,DEPT OF EDUCATION,Department of Education,AMTRAK .COM 0550743068151,Travel,2/24/2017,158
2017,8,DEPT OF EDUCATION,Department of Education,MARRIOTT SALT LAKE DTW,Lodging,2/9/2017,48
2017,8,DEPT OF EDUCATION,Department of Education,DOVER DOWNS GAMING ENT,Lodging,2/2/2017,1215
2017,8,DEPT OF EDUCATION,Department of Education,CHAMPION TROPHIES INC,Durable Goods Not Elsewhere Classified,1/31/2017,2760.5
2017,8,DEPT OF EDUCATION,Department of Education,GOOD STUFF EATERY CRYSTAL,Fast Food Restaurants,2/13/2017,25.39
2017,8,DEPT OF EDUCATION,Department of Education,GOOD STUFF EATERY CRYSTAL,Fast Food Restaurants,2/13/2017,16.45
2017,8,DEPT OF EDUCATION,Department of Education,AMERICAN AIR0017988884681,Airline,2/22/2017,393.4
2017,8,DEPT OF EDUCATION,Department of Education,MARRIOTT CRYSTAL CITY,Lodging,2/14/2017,33
2017,8,DEPT OF EDUCATION,Department of Education,FAMOUS DAVE'S #3160,Eating Places Restaurants,2/22/2017,14.61
2017,8,DEPT OF EDUCATION,Department of Education,HYATT REGENCY LONG BEACH,Eating Places Restaurants,2/22/2017,15
2017,8,DEPT OF EDUCATION,Department of Education,PPA PHL AIRPORT,Automobile Parking Lots And Garages,2/9/2017,22
2017,8,DEPT OF EDUCATION,Department of Education,ESTES NEWS GROUP 1,Gift Card Novelty And Souvenir Shops,2/8/2017,6.98
2017,8,DEPT OF EDUCATION,Department of Education,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,2/21/2017,110.08
2017,8,DEPT OF EDUCATION,Department of Education,DUNKIN #355310 Q35,Fast Food Restaurants,2/8/2017,2.74
2017,8,DEPT OF EDUCATION,Department of Education,CHICK-FIL-A #02680,Fast Food Restaurants,2/8/2017,141.5
2017,8,DEPT OF EDUCATION,Department of Education,BENCHMARK EDUCATION CO,Books Periodicals And Newspapers,2/3/2017,515
2017,8,DEPT OF EDUCATION,Department of Education,SCHOOL NUTRITION ASSOC,Organizations Membership-Not Elsewhere Classified,2/3/2017,475
2017,8,DEPT OF EDUCATION,Department of Education,PENSKE TRK LSG 044652,Car Rental,2/1/2017,409.42
2017,8,DEPT OF EDUCATION,Department of Education,HCGI,Computers Computer Peripheral Equipment Software,2/13/2017,265
2017,8,DEPT OF EDUCATION,Department of Education,GROVE SLC FRESH MARKET,Eating Places Restaurants,2/8/2017,19.52
2017,8,DEPT OF EDUCATION,Department of Education,MARRIOTT SALT LAKE DTW,Lodging,2/9/2017,408.75
2017,8,DEPT OF EDUCATION,Department of Education,MARRIOTT SALT LAKE DTW,Lodging,2/9/2017,408.75
2017,8,DEPT OF EDUCATION,Department of Education,USPS PO 0917600901,Postal Services-Government Only,1/30/2017,6.59
2017,8,DEPT OF EDUCATION,Department of Education,PRIME TIME SHUTTLE,Travel,2/8/2017,30.7
2017,8,DEPT OF EDUCATION,Department of Education,PRIME TIME SHUTTLE,Travel,2/8/2017,30.7
2017,8,DEPT OF EDUCATION,Department of Education,GOOD STUFF EATERY CRYSTAL,Fast Food Restaurants,2/14/2017,13.17
2017,8,DEPT OF EDUCATION,Department of Education,CRACKER BARREL #608 STEVE,Eating Places Restaurants,2/14/2017,26.14
2017,8,DEPT OF EDUCATION,Department of Education,CHICK-FIL-A #02673,Fast Food Restaurants,2/13/2017,4.13
2017,8,DEPT OF EDUCATION,Department of Education,E ZPASS DE CSC00100701,Bridge And Road Fees Tolls,2/13/2017,25
2017,8,DEPT OF EDUCATION,Department of Education,UPS*000021X956,Freight Carrier Trucking-Lcl-Lng Dist Mvg-Storage,2/19/2017,1.28
2017,8,DEPT OF EDUCATION,Department of Education,CARE.CITRIXONLINE.COM,Direct Marketing-Continuity-Subscription Merchants,2/17/2017,588
2017,8,DEPT OF EDUCATION,Department of Education,SAMS CLUB #6330,Wholesale Clubs,2/20/2017,78.48
2017,8,DEPT OF EDUCATION,Department of Education,PARTY CITY,Miscellaneous And Specialty Retail Stores,2/19/2017,29.97
2017,8,DEPT OF EDUCATION,Department of Education,STAPLES 00103010,Office School Supply And Stationery Stores,2/19/2017,56.8
2017,8,DEPT OF EDUCATION,Department of Education,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,2/20/2017,67.31
2017,8,DEPT OF EDUCATION,Department of Education,FAMOUS DAVE'S #3160,Eating Places Restaurants,2/23/2017,15.46
2017,8,DEPT OF EDUCATION,Department of Education,HYATT REGENCY LONG BEACH,Eating Places Restaurants,2/24/2017,8
2017,8,DEPT OF EDUCATION,Department of Education,HYATT REGENCY LONG BEACH,Eating Places Restaurants,2/23/2017,8
2017,8,DEPT OF EDUCATION,Department of Education,AMERICAN AIR0010274257418,Airline,2/25/2017,25
2017,8,DEPT OF EDUCATION,Department of Education,LEMONADE,Fast Food Restaurants,2/26/2017,11.94
2017,8,DEPT OF EDUCATION,Department of Education,OTG MANAGEMENT PHL B LLC,Fast Food Restaurants,2/26/2017,12.41
2017,8,DEPT OF EDUCATION,Department of Education,WE THE PIZZA CRYSTAL CITY,Fast Food Restaurants,2/12/2017,16.6
2017,8,DEPT OF EDUCATION,Department of Education,PRET A MANGER 42,Fast Food Restaurants,2/9/2017,14.71
2017,8,DEPT OF EDUCATION,Department of Education,BALSAMIQ TRID739395,Computer Software Stores,2/26/2017,12
2017,8,DEPT OF EDUCATION,Department of Education,ADVANTECH INCORPORATED,Detectve-Protectve Agncy Security Srvs Armor Cars,2/15/2017,3568
2017,8,DEPT OF EDUCATION,Department of Education,CHICK-FIL-A #02680,Fast Food Restaurants,2/13/2017,67.44
2017,8,DEPT OF EDUCATION,Department of Education,METRO 021-GAL PLC-CHNTN E,Travel,2/8/2017,7
2017,8,DEPT OF EDUCATION,Department of Education,CMT Washington24010019,Travel,2/8/2017,10.09
2017,8,DEPT OF EDUCATION,Education Block Grants,TC *STATIONERY HOUSE,Stationery-Office Supplies-Printing Writing Pap,2/8/2017,102.34
2017,8,DEPT OF EDUCATION,Education Block Grants,MAIN ST MARKET,Miscellaneous General Merchandise,2/21/2017,400
2017,8,DEPT OF EDUCATION,Education Block Grants,TC *STATIONERY HOUSE,Stationery-Office Supplies-Printing Writing Pap,2/21/2017,20.02
2017,8,DEPT OF EDUCATION,Education Block Grants,VZWRLSS*IVR VB,Telecom Incl Prepaid-Recurring Phone Svcs,2/10/2017,672.08
2017,8,DEPT OF EDUCATION,Education Block Grants,USPS PO 0917600901,Postal Services-Government Only,2/8/2017,14.79
2017,8,DEPT OF EDUCATION,Education Block Grants,STAPLS0152975454000001,Stationery-Office Supplies-Printing Writing Pap,2/3/2017,102.83
2017,8,DEPT OF EDUCATION,Education Block Grants,CHICK-FIL-A #02680,Fast Food Restaurants,2/2/2017,174.8
2017,8,DEPT OF EDUCATION,Education Block Grants,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,1/30/2017,91.97
2017,8,DEPT OF EDUCATION,Education Block Grants,Amazon.com,Book Stores,1/27/2017,162.2
2017,8,DEPT OF EDUCATION,Education Block Grants,WW GRAINGER,Industrial Supplies Not Elsewhere Classified,2/15/2017,205.2
2017,8,DEPT OF EDUCATION,Education Block Grants,MEDLINE,Dental-Lab-Med-Ophthalmic Hosp Equip Supplies,2/18/2017,63.38
2017,8,DEPT OF EDUCATION,Education Block Grants,Amazon.com,Book Stores,1/30/2017,28.9
2017,8,DEPT OF EDUCATION,Education Block Grants,FOOD LION #1385,Grocery Stores Supermarkets,1/30/2017,12.98
2017,8,DEPT OF EDUCATION,Special Needs Programs,HMCO *BOOKS,Direct Marketing-Other Direct Marketers-Not Elsew,2/11/2017,14.02
2017,8,DEPT OF EDUCATION,Special Needs Programs,AWL*PEARSON EDUCATION,Books Periodicals And Newspapers,2/23/2017,12.76
2017,8,DEPT OF EDUCATION,Special Needs Programs,NCS*GED EXAM,Schools Educational Svc-Not Elsewhere Classified,2/10/2017,1200
2017,8,DEPT OF EDUCATION,Special Needs Programs,STAPLS0152888817000001,Stationery-Office Supplies-Printing Writing Pap,2/1/2017,399.09
