Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price
1.08,Very Good,E,VVS2,VG,VG,GIA,9607
2.01,Very Good,G,VS1,EX,VG,GIA,26451
1.51,Very Good,F,SI1,VG,G,GIA,11190
0.9,Very Good,H,VS1,VG,VG,GIA,4324
2.42,Ideal,H,VS2,ID,ID,AGSL,27433
1.34,Very Good,H,SI1,G,VG,GIA,7655
1.8,Signature-Ideal,I,VVS2,ID,ID,AGSL,16230
1,Ideal,H,VS2,VG,EX,GIA,5820
1.07,Very Good,H,SI1,VG,VG,AGSL,5186
1.41,Very Good,D,IF,VG,VG,GIA,25486
2.15,Very Good,F,VS1,VG,VG,GIA,31405
0.9,Good,G,SI1,VG,VG,GIA,3798
2.04,Ideal,F,VS2,EX,EX,GIA,30466
1.04,Signature-Ideal,G,VVS2,ID,ID,AGSL,9627
2.17,Good,I,SI1,EX,VG,AGSL,16255
1.03,Very Good,F,SI1,VG,VG,GIA,5266
0.93,Ideal,D,SI1,VG,VG,GIA,4724
1.3,Very Good,H,SI1,VG,VG,GIA,6758
1.55,Ideal,E,VVS2,EX,EX,GIA,18828
1.08,Ideal,G,VS1,EX,EX,GIA,7635
2.01,Ideal,H,VS1,EX,EX,GIA,25894
2.01,Ideal,F,VS1,EX,EX,GIA,31958
0.84,Fair,F,VS2,VG,G,AGSL,3172
0.9,Very Good,H,VS2,EX,VG,GIA,4173
1.33,Ideal,G,VS2,VG,VG,GIA,9739
1.58,Ideal,G,SI1,EX,EX,GIA,11927
2.26,Very Good,H,IF,VG,VG,GIA,34297
1.11,Very Good,H,SI1,EX,EX,GIA,5503
2.31,Ideal,I,VS2,EX,EX,GIA,20570
0.91,Very Good,D,SI1,G,EX,GIA,4466
1.25,Ideal,G,VS1,ID,ID,AGSL,9418
1.1,Very Good,G,VVS1,EX,EX,GIA,9257
1.08,Ideal,I,VS2,ID,ID,AGSL,5294
0.9,Very Good,G,VS2,VG,EX,GIA,4296
1.01,Ideal,F,VVS1,VG,VG,GIA,10185
1.01,Very Good,D,VS2,EX,EX,GIA,7487
2.25,Ideal,G,VS1,EX,EX,GIA,29299
0.9,Very Good,D,SI1,EX,G,GIA,4289
2.01,Ideal,E,VS1,EX,EX,GIA,34586
2.01,Very Good,I,VS2,EX,VG,GIA,15716
0.9,Very Good,F,VS2,VG,EX,GIA,4268
2.02,Very Good,H,SI1,EX,EX,GIA,18662
1.26,Very Good,D,VS1,EX,G,GIA,11277
0.9,Very Good,E,VS2,EX,EX,GIA,5887
1.58,Ideal,F,SI1,ID,ID,AGSL,12991
1.4,Very Good,G,VS1,VG,EX,GIA,11487
2,Ideal,D,VVS1,ID,ID,AGSL,51708
1.51,Ideal,F,SI1,EX,EX,GIA,11950
1.02,Good,E,SI1,VG,G,GIA,5565
0.8,Ideal,I,SI1,EX,EX,GIA,2927
1.52,Ideal,I,VS2,EX,VG,GIA,9352
0.92,Very Good,G,SI1,EX,VG,GIA,3724
0.76,Ideal,D,SI1,VG,EX,GIA,3007
2.01,Very Good,G,VS2,VG,EX,GIA,28639
1.4,Very Good,I,SI1,G,VG,GIA,7644
1.21,Very Good,H,VS2,VG,VG,GIA,6887
0.9,Very Good,H,VS2,VG,VG,GIA,4255
2.11,Ideal,H,VS1,EX,EX,GIA,25309
1,Very Good,G,VS2,VG,VG,GIA,5747
0.76,Ideal,H,VVS2,ID,ID,AGSL,3183
1.23,Ideal,I,VS2,VG,VG,GIA,6335
1.52,Ideal,G,SI1,EX,EX,GIA,11510
0.91,Fair,F,VS2,VG,VG,GIA,4474
0.9,Very Good,I,VS2,VG,VG,GIA,3627
1.53,Ideal,F,SI1,ID,ID,AGSL,12616
0.85,Ideal,G,VS1,EX,EX,GIA,4373
1.02,Ideal,H,VVS2,ID,ID,AGSL,6613
1.22,Ideal,G,VS1,VG,VG,GIA,9793
1.4,Very Good,G,IF,EX,G,GIA,14252
2,Good,G,SI1,VG,G,GIA,20733
2.04,Very Good,F,VVS1,EX,EX,GIA,42587
2.02,Ideal,G,VS1,EX,EX,GIA,27503
1,Good,F,VS2,VG,VG,GIA,6159
1.01,Fair,F,SI1,EX,G,GIA,5008
0.9,Ideal,H,SI1,EX,EX,GIA,4492
2.52,Very Good,H,SI1,EX,EX,GIA,25779
0.9,Very Good,H,VS2,VG,VG,GIA,4096
2.02,Ideal,G,SI1,EX,EX,GIA,20456
1.01,Good,H,SI1,EX,G,GIA,4611
1.2,Very Good,F,VS1,VG,G,GIA,9248
1.55,Ideal,I,VS2,VG,VG,GIA,9805
1.21,Very Good,H,SI1,G,G,GIA,6194
0.9,Good,G,SI1,VG,VG,GIA,3231
1.16,Ideal,D,VVS2,EX,VG,GIA,12450
1.5,Very Good,D,VS2,VG,VG,GIA,13629
1.52,Ideal,D,IF,EX,VG,GIA,24715
0.79,Very Good,F,SI1,VG,VG,GIA,3073
1,Very Good,G,VS1,VG,VG,GIA,6642
0.81,Ideal,E,SI1,EX,EX,GIA,3109
0.91,Very Good,F,SI1,VG,G,GIA,3885
0.82,Ideal,I,VS1,ID,ID,AGSL,3113
1.04,Ideal,G,VS2,VG,VG,GIA,6560
1.4,Very Good,G,VS1,EX,VG,GIA,11584
1.07,Ideal,H,SI1,EX,VG,GIA,5281
1.08,Ideal,I,SI1,EX,EX,GIA,5201
1.34,Ideal,H,VVS1,EX,EX,GIA,10255
2.01,Very Good,D,SI1,VG,EX,GIA,21440
1.09,Ideal,G,VVS1,ID,ID,AGSL,8778
2.11,Ideal,G,VS2,EX,EX,GIA,26871
1.27,Ideal,E,SI1,VG,VG,GIA,7806
0.9,Good,E,VS2,EX,EX,GIA,4377
1.3,Good,E,VVS2,G,EX,GIA,12967
2.01,Very Good,G,VS2,EX,VG,GIA,23652
1,Ideal,G,VVS2,EX,EX,GIA,9294
1.02,Ideal,G,VVS2,EX,EX,GIA,7666
0.9,Ideal,G,IF,ID,ID,AGSL,6645
1.2,Ideal,H,SI1,VG,VG,GIA,6377
1.33,Ideal,H,IF,VG,VG,GIA,9970
1,Good,E,VVS1,EX,VG,GIA,8359
1.07,Ideal,I,VVS1,EX,EX,GIA,6685
0.99,Very Good,D,SI1,G,VG,GIA,5671
2.04,Ideal,H,VS2,EX,EX,GIA,20060
1.54,Ideal,G,VS1,VG,EX,GIA,14650
0.96,Good,D,SI1,EX,VG,GIA,4693
2.16,Very Good,G,VS2,G,G,GIA,26281
2.09,Ideal,G,VS1,EX,EX,GIA,28683
1.5,Very Good,H,VS2,G,G,GIA,9730
1.2,Ideal,I,IF,VG,VG,GIA,7367
1.05,Very Good,D,SI1,EX,G,GIA,5952
2.14,Very Good,G,VS2,EX,EX,GIA,28705
0.75,Very Good,F,VS1,G,VG,GIA,3220
1.1,Signature-Ideal,H,SI1,EX,EX,GIA,6844
1.01,Very Good,I,SI1,EX,EX,GIA,4189
2.04,Ideal,D,VS2,EX,EX,GIA,28297
1.33,Ideal,H,VVS2,EX,EX,GIA,10045
1.09,Ideal,G,VS2,EX,EX,GIA,6905
1.24,Ideal,G,VVS2,EX,EX,GIA,10507
0.91,Good,E,SI1,G,G,GIA,3971
1,Very Good,G,SI1,VG,VG,GIA,4925
1.07,Ideal,E,VS2,VG,VG,GIA,7240
2.05,Ideal,I,SI1,ID,ID,AGSL,16029
1,Good,F,VS2,EX,VG,GIA,5935
2.02,Very Good,G,VS2,EX,EX,GIA,24585
0.96,Ideal,F,VVS2,EX,VG,GIA,8149
1.02,Good,G,SI1,VG,G,GIA,4749
1.06,Very Good,G,VS2,VG,G,GIA,6217
0.75,Very Good,D,SI1,VG,EX,GIA,3085
1.12,Ideal,I,VS2,EX,EX,GIA,5956
1.21,Good,D,SI1,G,G,GIA,6727
2.03,Ideal,F,VS1,VG,VG,GIA,31514
1.02,Signature-Ideal,F,VS2,ID,ID,AGSL,8348
2.39,Ideal,I,VS1,EX,EX,GIA,23818
1.15,Good,H,SI1,VG,G,GIA,5005
1.12,Ideal,E,VS1,EX,EX,GIA,8991
1.01,Very Good,I,SI1,EX,EX,GIA,4759
0.76,Ideal,E,VS1,EX,VG,GIA,3658
1.23,Ideal,G,VVS2,ID,ID,AGSL,10560
1.19,Very Good,D,VVS1,VG,VG,GIA,15767
1.16,Ideal,F,VVS2,ID,ID,AGSL,10439
1.07,Very Good,F,SI1,VG,VG,GIA,6061
1.13,Ideal,D,VVS2,ID,ID,AGSL,12788
2.44,Very Good,G,VS1,VG,VG,GIA,36761
1.01,Very Good,F,VVS1,VG,EX,GIA,9474
1.33,Ideal,E,VVS1,EX,VG,GIA,16733
1.02,Very Good,F,SI1,VG,G,GIA,5268
0.9,Good,F,SI1,EX,VG,GIA,3898
0.9,Very Good,E,SI1,EX,EX,GIA,4315
0.76,Fair,H,VVS2,G,G,AGSL,2699
2.02,Ideal,H,VS2,EX,EX,GIA,19910
2.18,Ideal,I,VS1,VG,EX,GIA,18880
1.01,Good,G,SI1,G,G,GIA,4672
1.04,Ideal,I,VS1,ID,ID,AGSL,5229
1.22,Signature-Ideal,H,VS2,ID,ID,AGSL,8596
2,Ideal,G,VS2,VG,EX,GIA,23503
2.45,Good,G,VS2,G,VG,GIA,32335
1.02,Ideal,G,SI1,EX,EX,GIA,5235
2,Very Good,G,VS2,EX,EX,GIA,27025
2.2,Ideal,F,VVS1,ID,ID,AGSL,41282
1.69,Ideal,F,VS2,VG,VG,GIA,16789
0.82,Ideal,E,SI1,VG,G,GIA,3373
1.24,Ideal,I,VS2,VG,EX,GIA,6180
1,Good,G,SI1,VG,G,GIA,4401
1.28,Ideal,H,VVS2,EX,VG,GIA,9228
2,Very Good,I,VVS1,VG,VG,GIA,19943
1.23,Very Good,E,VVS2,G,VG,GIA,11175
2.01,Good,G,SI1,EX,VG,GIA,17656
2.01,Good,I,SI1,VG,G,GIA,14552
1.04,Ideal,D,VVS1,EX,EX,GIA,13353
0.75,Very Good,E,VVS2,G,VG,GIA,4005
1.74,Good,G,VS1,VG,VG,GIA,16223
1.54,Ideal,I,SI1,EX,EX,GIA,9942
1.01,Ideal,G,VS2,VG,EX,GIA,7814
1.26,Ideal,F,VS1,VG,EX,GIA,8773
2.24,Ideal,F,VVS1,EX,EX,GIA,45857
1.13,Ideal,F,VVS2,ID,ID,AGSL,10742
1.32,Very Good,F,VS1,G,VG,GIA,10921
0.79,Ideal,G,VVS2,ID,ID,AGSL,3877
1.72,Ideal,G,VS2,VG,VG,GIA,17125
2.1,Ideal,H,IF,EX,EX,GIA,28709
1.54,Ideal,E,VVS2,EX,EX,GIA,20071
1.51,Very Good,F,VS1,VG,VG,GIA,14673
2.01,Very Good,F,SI1,EX,EX,GIA,19789
1.22,Very Good,E,VS1,VG,VG,GIA,9706
1.51,Ideal,H,VS2,VG,EX,GIA,10974
2.07,Good,G,VS2,EX,VG,GIA,26842
2.16,Very Good,I,VS1,EX,EX,AGSL,19642
1.5,Good,E,SI1,G,VG,GIA,11554
1.07,Ideal,G,VS2,EX,EX,GIA,7275
1.65,Very Good,H,VS1,ID,ID,AGSL,11823
1.67,Ideal,G,VS1,ID,ID,AGSL,16643
2.07,Very Good,H,SI1,EX,VG,GIA,17893
0.9,Very Good,G,VS1,VG,G,GIA,4515
2,Good,G,SI1,VG,VG,GIA,17930
1,Very Good,G,VS2,VG,G,GIA,5766
1.05,Ideal,G,VVS1,EX,EX,GIA,8931
0.83,Good,G,VS2,G,VG,AGSL,3195
1.02,Very Good,G,SI1,EX,VG,GIA,4659
2,Very Good,E,SI1,VG,VG,GIA,20867
1.29,Ideal,D,IF,EX,EX,GIA,26069
2.16,Ideal,H,VS2,EX,VG,GIA,21941
1.38,Very Good,G,VVS2,EX,EX,AGSL,12031
2.6,Very Good,D,VS1,VG,G,GIA,51736
1.07,Ideal,I,VS1,VG,EX,GIA,5264
1.2,Very Good,E,SI1,EX,VG,GIA,7310
0.9,Good,G,VS2,EX,EX,GIA,4296
1.57,Ideal,G,VS1,EX,EX,GIA,15301
1.06,Signature-Ideal,F,VS2,EX,EX,GIA,8603
1.2,Ideal,D,VVS2,EX,EX,GIA,14033
0.91,Ideal,E,SI1,VG,VG,GIA,4284
1.23,Very Good,I,SI1,VG,VG,GIA,5902
2.08,Very Good,F,VS1,EX,VG,GIA,29653
2.02,Very Good,D,IF,EX,VG,GIA,63902
1.04,Very Good,E,VVS2,VG,G,GIA,8748
1.54,Ideal,E,VS1,EX,VG,GIA,17934
1.2,Very Good,F,VVS2,G,VG,GIA,10173
1.17,Signature-Ideal,I,SI1,ID,ID,AGSL,6405
0.8,Very Good,F,SI1,VG,EX,GIA,2914
2.01,Very Good,E,SI1,EX,EX,GIA,21942
1.7,Ideal,D,IF,EX,EX,GIA,44380
0.96,Very Good,I,VS2,VG,VG,GIA,4187
1.03,Ideal,E,SI1,VG,VG,GIA,5476
1.11,Ideal,I,SI1,VG,EX,GIA,4709
2,Ideal,H,VS2,ID,ID,AGSL,21145
2.44,Ideal,F,VS1,EX,EX,GIA,46186
1.5,Ideal,H,VVS2,VG,VG,GIA,13412
2.04,Very Good,F,VS1,EX,EX,GIA,33081
2,Very Good,G,VS2,VG,EX,GIA,21978
2.08,Very Good,E,VS2,VG,VG,GIA,28912
1.01,Very Good,D,SI1,VG,EX,GIA,5783
1.01,Very Good,G,SI1,VG,VG,GIA,4905
1.21,Ideal,D,VVS2,EX,EX,GIA,13078
0.84,Good,G,SI1,VG,G,GIA,2872
2.14,Ideal,F,SI1,VG,EX,GIA,21018
0.75,Signature-Ideal,F,SI1,EX,EX,GIA,3336
2.35,Ideal,D,VVS2,EX,EX,GIA,58850
1.04,Signature-Ideal,F,VS1,EX,EX,GIA,9242
1.01,Good,I,VS2,VG,G,GIA,4369
2.02,Ideal,G,VVS2,EX,VG,GIA,26500
1.22,Ideal,H,SI1,VG,VG,GIA,5872
1.08,Ideal,H,VVS1,ID,ID,AGSL,7273
1.07,Ideal,E,SI1,VG,VG,GIA,5938
1.08,Very Good,H,SI1,EX,ID,AGSL,5375
0.8,Very Good,F,VS1,VG,G,GIA,3471
1.23,Ideal,I,VVS2,ID,ID,AGSL,7299
2.01,Very Good,F,SI1,EX,VG,GIA,20301
1.51,Ideal,D,SI1,EX,VG,GIA,13162
2.01,Very Good,D,IF,G,G,GIA,57595
1.01,Very Good,H,SI1,VG,EX,GIA,4811
1,Good,H,SI1,VG,VG,GIA,4276
0.83,Ideal,F,SI1,EX,EX,GIA,3597
2.01,Very Good,G,SI1,EX,EX,GIA,18090
1.15,Ideal,F,VS1,EX,EX,GIA,10316
0.83,Very Good,F,SI1,VG,VG,GIA,3207
2.24,Very Good,F,VS2,VG,EX,GIA,32713
2,Very Good,H,VVS2,EX,EX,GIA,22061
1.07,Ideal,G,VVS2,EX,EX,GIA,8393
2.01,Very Good,F,SI1,VG,EX,GIA,22301
1.26,Signature-Ideal,I,SI1,EX,EX,GIA,6951
1,Very Good,D,VS1,EX,VG,GIA,7567
1,Ideal,H,VS2,VG,VG,GIA,5536
0.85,Very Good,F,VS2,G,VG,GIA,3705
1.04,Very Good,H,SI1,G,EX,GIA,4682
2.01,Good,F,SI1,VG,G,GIA,20767
1.23,Ideal,G,VVS2,EX,EX,GIA,10537
0.78,Signature-Ideal,G,VS2,ID,ID,AGSL,3613
2.01,Very Good,H,VS2,VG,VG,GIA,19046
0.9,Good,F,VS2,VG,G,GIA,4466
1.59,Very Good,G,SI1,VG,VG,GIA,10963
1.03,Good,F,VVS2,VG,VG,GIA,8407
1.29,Ideal,I,IF,ID,ID,AGSL,8289
1.13,Very Good,F,VVS2,G,G,GIA,9539
1.6,Very Good,I,VS1,EX,VG,GIA,10238
2.01,Very Good,G,SI1,EX,G,GIA,20835
1.05,Ideal,F,VVS2,VG,VG,GIA,10011
1.05,Very Good,G,VS2,G,VG,GIA,5917
1.18,Good,F,SI1,VG,G,GIA,5650
1.01,Ideal,E,VS2,EX,EX,GIA,7597
2.72,Ideal,E,VVS2,EX,VG,GIA,65488
1.1,Ideal,G,VS1,VG,EX,GIA,7528
1.22,Very Good,H,VS1,G,G,GIA,7673
2.23,Ideal,H,IF,VG,EX,GIA,30452
1.12,Ideal,G,VVS2,EX,VG,GIA,9010
1,Very Good,D,VS2,VG,VG,GIA,7361
1.11,Very Good,I,VS2,VG,VG,GIA,4977
0.76,Ideal,F,SI1,VG,VG,GIA,2894
1.05,Very Good,D,VS2,G,G,GIA,6373
1.52,Very Good,F,VS2,G,VG,GIA,13435
1.18,Ideal,F,VVS2,ID,ID,AGSL,11415
1.08,Very Good,H,VS2,EX,VG,GIA,5515
1.54,Very Good,I,VVS2,EX,EX,GIA,10518
1.41,Ideal,G,VS1,EX,EX,GIA,11817
1,Very Good,G,VS2,EX,EX,GIA,6208
2.02,Very Good,F,VS2,VG,VG,GIA,25256
1,Good,D,VS2,EX,VG,GIA,6163
0.81,Ideal,G,VS1,ID,ID,AGSL,3870
1.06,Ideal,I,VVS2,EX,EX,GIA,6069
1.22,Ideal,H,VVS2,ID,ID,AGSL,8014
1.07,Good,H,SI1,VG,VG,GIA,4786
1.13,Signature-Ideal,G,VVS2,EX,EX,GIA,10396
1.53,Very Good,F,SI1,G,G,GIA,11897
1.03,Ideal,E,VVS1,EX,EX,GIA,11309
1.07,Ideal,H,SI1,EX,VG,GIA,5417
1.51,Very Good,F,VS2,EX,VG,GIA,13497
1.09,Very Good,G,VS1,VG,G,GIA,7378
2.09,Ideal,E,VS1,EX,EX,GIA,35205
1.31,Ideal,G,VVS2,VG,VG,GIA,11728
1.5,Very Good,F,SI1,VG,VG,GIA,11520
0.9,Ideal,I,SI1,ID,ID,AGSL,3908
0.87,Fair,I,VS2,VG,G,GIA,3166
1.51,Very Good,I,VVS2,VG,VG,GIA,9813
1,Very Good,E,SI1,VG,VG,GIA,5175
1.01,Very Good,F,SI1,EX,EX,GIA,5861
1.51,Very Good,F,VVS2,VG,VG,GIA,16716
0.95,Signature-Ideal,G,VS1,ID,ID,AGSL,6216
2.01,Ideal,G,SI1,VG,VG,GIA,18852
0.91,Very Good,F,VS1,VG,VG,GIA,5302
0.9,Very Good,F,SI1,EX,VG,GIA,3679
1.04,Very Good,G,SI1,VG,VG,GIA,5070
2.1,Good,H,VS1,VG,G,GIA,18575
1.1,Very Good,G,VS2,VG,VG,GIA,7056
2.01,Ideal,H,VS1,VG,VG,GIA,19593
2.21,Very Good,I,SI1,EX,EX,AGSL,16941
1.02,Ideal,E,VS2,EX,EX,GIA,7465
1.07,Very Good,H,VVS2,EX,ID,AGSL,6751
1.07,Ideal,G,VS1,EX,EX,GIA,7858
1.52,Ideal,E,VS2,VG,EX,GIA,15793
1.53,Signature-Ideal,D,VS2,EX,EX,GIA,19713
1.06,Very Good,E,SI1,VG,EX,GIA,5090
1.18,Ideal,I,SI1,ID,ID,AGSL,5412
1.14,Very Good,E,IF,VG,VG,GIA,12647
1.02,Ideal,E,SI1,ID,ID,AGSL,5840
1.07,Ideal,F,SI1,EX,EX,GIA,6049
0.9,Good,D,SI1,EX,EX,GIA,4865
0.76,Ideal,E,SI1,ID,ID,AGSL,3401
0.9,Very Good,G,VS2,G,VG,GIA,4387
2,Ideal,D,VVS2,EX,EX,GIA,44115
1.21,Very Good,G,VVS2,EX,VG,GIA,10355
1.01,Ideal,G,IF,EX,VG,GIA,8869
0.9,Very Good,H,VS2,VG,VG,GIA,4662
2.62,Ideal,H,VS2,VG,EX,GIA,30599
1.02,Signature-Ideal,E,VS2,ID,ID,AGSL,8737
2.01,Good,H,VS1,VG,VG,GIA,21473
2.02,Good,E,SI1,VG,VG,GIA,20450
0.9,Very Good,F,VS2,VG,VG,GIA,4504
1.16,Ideal,I,VS1,EX,EX,GIA,5991
1.08,Ideal,D,VS2,EX,EX,GIA,8481
1.02,Ideal,G,IF,EX,VG,GIA,8955
2,Very Good,I,VS1,VG,G,GIA,17144
1.53,Very Good,I,SI1,EX,EX,GIA,9183
2.35,Very Good,F,VVS2,VG,VG,GIA,43471
2.12,Very Good,F,VS1,ID,EX,AGSL,30962
1.06,Ideal,E,VS2,VG,EX,GIA,8090
2.27,Very Good,G,VS2,VG,VG,GIA,27252
1.01,Very Good,D,VS2,VG,EX,GIA,7519
1.62,Very Good,I,VS2,VG,VG,GIA,9683
1.2,Ideal,E,VS2,EX,VG,GIA,9228
1.79,Ideal,I,IF,EX,EX,GIA,15327
1.32,Ideal,I,VS1,EX,EX,GIA,7095
2.24,Ideal,I,VS2,ID,ID,AGSL,19699
1.2,Good,F,VS2,VG,VG,GIA,8350
1.53,Ideal,E,SI1,G,VG,GIA,11470
1.36,Very Good,D,VVS2,VG,G,GIA,14236
1.01,Fair,H,SI1,VG,VG,GIA,4611
2.02,Very Good,D,VS2,EX,EX,GIA,27260
1.02,Very Good,D,VS2,G,VG,GIA,6830
0.78,Very Good,G,VVS2,VG,G,GIA,3643
0.91,Good,H,VVS2,G,G,GIA,4205
1.18,Very Good,I,VS2,VG,VG,GIA,5488
2.01,Very Good,I,VS2,EX,EX,GIA,15919
0.8,Ideal,I,VS2,EX,EX,GIA,2823
1.2,Ideal,H,SI1,EX,EX,GIA,6450
0.9,Very Good,I,SI1,G,G,GIA,3211
0.9,Very Good,G,SI1,EX,VG,GIA,3945
1.01,Fair,F,VVS2,EX,EX,AGSL,8553
0.91,Good,G,IF,VG,VG,GIA,6054
2.02,Very Good,G,VS1,EX,EX,GIA,29622
1.26,Very Good,G,VVS1,VG,VG,GIA,10922
1.14,Ideal,H,VVS2,EX,EX,GIA,7530
2.12,Ideal,G,VS1,EX,EX,GIA,29474
1.02,Good,G,SI1,VG,G,AGSL,4617
0.85,Ideal,H,VS2,EX,EX,GIA,3434
2.11,Very Good,I,SI1,VG,VG,GIA,16635
1.01,Very Good,F,SI1,VG,VG,GIA,5107
0.77,Very Good,I,VVS2,EX,ID,AGSL,2910
0.85,Ideal,G,VS1,ID,ID,AGSL,3918
1.59,Ideal,I,VS2,EX,VG,GIA,9678
1.5,Good,G,SI1,EX,G,GIA,8690
2.03,Very Good,H,SI1,EX,VG,GIA,18781
1.03,Good,H,VS2,G,G,GIA,4732
1.11,Ideal,F,VVS2,EX,VG,GIA,10360
1.03,Very Good,D,SI1,G,VG,GIA,5652
1.24,Ideal,F,VVS2,ID,ID,AGSL,12059
1.01,Ideal,D,SI1,G,G,GIA,5234
0.9,Very Good,H,VS1,VG,VG,GIA,4058
1,Good,H,SI1,G,G,GIA,4864
1.02,Good,F,VS2,G,G,GIA,5447
2.02,Very Good,G,VS2,G,G,GIA,23076
1.52,Ideal,G,VS1,VG,VG,GIA,14482
0.75,Very Good,I,VVS2,VG,EX,GIA,2818
1.01,Fair,G,SI1,VG,VG,GIA,4302
2.01,Very Good,I,VS2,EX,EX,GIA,16526
1.2,Ideal,F,SI1,ID,ID,AGSL,7867
1.5,Good,E,SI1,G,G,GIA,10868
2.03,Signature-Ideal,F,VS2,ID,ID,AGSL,32582
0.8,Ideal,F,VS2,EX,EX,GIA,4816
0.75,Signature-Ideal,I,SI1,EX,EX,GIA,2871
2.3,Ideal,H,VS1,EX,EX,GIA,29561
2.23,Very Good,H,SI1,VG,EX,GIA,19613
1,Good,F,VS2,VG,VG,GIA,6099
0.9,Ideal,F,SI1,VG,EX,GIA,4058
1.26,Very Good,D,SI1,VG,G,GIA,7785
1,Good,G,VVS2,EX,EX,GIA,7279
2.01,Ideal,G,VS1,ID,ID,AGSL,32071
1.08,Ideal,E,VS1,EX,EX,GIA,7646
0.9,Good,F,SI1,VG,G,GIA,4004
1.2,Good,I,SI1,G,VG,GIA,5408
0.93,Very Good,I,VS2,EX,VG,GIA,3530
1.14,Good,D,IF,G,G,GIA,17499
2.2,Ideal,G,IF,EX,EX,GIA,37499
2.03,Very Good,H,VS2,VG,VG,GIA,19783
1.52,Very Good,G,VS1,EX,VG,GIA,12968
1.29,Very Good,I,VS2,G,VG,GIA,6684
0.79,Ideal,H,VVS2,EX,EX,GIA,3417
2,Ideal,E,SI1,VG,VG,GIA,20327
1.37,Ideal,G,VS2,VG,VG,GIA,10251
0.9,Very Good,F,VS2,VG,VG,GIA,4681
1.01,Very Good,D,SI1,EX,EX,GIA,6270
1.04,Very Good,E,IF,EX,VG,GIA,11972
1.01,Very Good,H,SI1,VG,G,AGSL,4911
1.01,Very Good,E,SI1,VG,VG,GIA,5229
1.01,Very Good,E,SI1,EX,EX,GIA,5556
0.78,Good,D,SI1,G,G,GIA,3253
1.22,Ideal,D,VS2,VG,EX,GIA,10558
0.9,Very Good,H,VS1,VG,VG,GIA,4592
0.9,Good,H,VS1,VG,VG,GIA,4409
1.19,Ideal,F,VVS2,VG,EX,GIA,10436
1,Fair,G,VS2,VG,G,GIA,5653
2,Very Good,D,VS1,EX,EX,GIA,36028
0.9,Good,D,VS2,EX,VG,GIA,4739
1.22,Ideal,I,VS2,VG,VG,GIA,5960
2.03,Ideal,G,VS1,EX,VG,GIA,28306
1.09,Ideal,H,SI1,EX,EX,GIA,5376
1.24,Good,G,VS2,EX,VG,GIA,8672
1.06,Ideal,D,VS1,EX,VG,GIA,8893
1.27,Ideal,E,VS1,EX,EX,GIA,11840
1.56,Very Good,I,VS1,VG,G,GIA,10275
2.17,Ideal,H,SI1,EX,EX,GIA,20303
0.96,Very Good,I,SI1,EX,VG,GIA,3709
1.16,Very Good,G,VVS2,EX,VG,GIA,9205
1.1,Very Good,G,VS2,VG,VG,GIA,6643
0.9,Very Good,H,SI1,EX,VG,GIA,3388
2.01,Ideal,D,VVS1,EX,VG,GIA,50785
1.02,Ideal,H,VS2,VG,VG,GIA,5370
2.18,Very Good,E,VVS2,EX,VG,GIA,41874
0.8,Good,G,SI1,VG,G,GIA,2810
2.01,Good,H,VS2,VG,G,GIA,17160
0.86,Very Good,H,SI1,VG,EX,GIA,3115
2.01,Very Good,I,VVS2,EX,VG,GIA,20520
1.01,Very Good,I,VS2,VG,G,GIA,4473
2.01,Good,G,SI1,G,VG,GIA,16935
1.01,Ideal,G,VS2,ID,ID,AGSL,6295
1.11,Very Good,H,SI1,VG,G,GIA,5192
2.02,Ideal,G,VVS1,EX,EX,GIA,34540
0.76,Ideal,H,VS2,ID,ID,AGSL,3016
0.91,Good,D,SI1,EX,VG,GIA,4086
0.9,Good,H,VS1,EX,VG,GIA,4283
2.03,Very Good,H,SI1,VG,VG,GIA,17971
0.77,Very Good,F,VVS1,G,VG,GIA,4304
2.02,Signature-Ideal,I,SI1,ID,ID,AGSL,19301
1.24,Very Good,F,VVS2,EX,VG,GIA,11547
0.79,Very Good,F,SI1,VG,EX,GIA,3519
2,Ideal,F,VS2,EX,EX,GIA,25673
2.01,Fair,D,SI1,G,G,GIA,19079
1.84,Signature-Ideal,H,VS1,ID,ID,AGSL,18645
2,Good,I,VS2,VG,VG,GIA,14864
0.87,Ideal,E,SI1,EX,EX,GIA,5112
2.01,Very Good,E,VVS2,VG,VG,GIA,35555
2.02,Ideal,I,SI1,EX,EX,GIA,16128
2.09,Ideal,I,VS2,ID,ID,AGSL,17999
2,Good,E,VS2,VG,VG,GIA,24096
0.8,Very Good,F,VS2,VG,VG,AGSL,3283
1.13,Ideal,F,VS1,VG,VG,GIA,8716
2.04,Ideal,F,VS2,EX,EX,GIA,29848
2.2,Ideal,G,VS1,EX,EX,GIA,31244
1,Good,D,SI1,VG,G,GIA,5648
0.9,Ideal,H,VS2,VG,G,GIA,4173
1.13,Ideal,H,SI1,EX,EX,GIA,5911
1,Very Good,D,VS2,EX,EX,GIA,8138
1.02,Very Good,F,VVS2,G,G,GIA,8346
1.51,Good,G,SI1,G,G,GIA,10614
1.52,Ideal,H,VS2,EX,EX,GIA,11716
1.1,Ideal,E,VVS1,EX,VG,GIA,10906
1.58,Ideal,I,VS1,ID,ID,AGSL,10920
