Id,C_MSSubClass,C_MSZoning,Numeric_LotFrontage,Numeric_LotArea,C_Street,C_Alley,C_LotShape,C_LandContour,C_Utilities,C_LotConfig,C_LandSlope,C_Neighborhood,C_Condition1,C_Condition2,C_BldgType,C_HouseStyle,Int_OverallQual,Int_OverallCond,C_YearBuilt,C_YearRemodAdd,C_RoofStyle,C_RoofMatl,C_Exterior1st,C_Exterior2nd,C_MasVnrType,Numeric_MasVnrArea,C_ExterQual,C_ExterCond,C_Foundation,C_BsmtQual,C_BsmtCond,C_BsmtExposure,C_BsmtFinType1,Numeric_BsmtFinSF1,C_BsmtFinType2,Numeric_BsmtFinSF2,Numeric_BsmtUnfSF,Numeric_TotalBsmtSF,C_Heating,C_HeatingQC,C_CentralAir,C_Electrical,Numeric_1stFlrSF,Numeric_2ndFlrSF,Numeric_LowQualFinSF,Numeric_GrLivArea,Int_BsmtFullBath,Int_BsmtHalfBath,Int_FullBath,Int_HalfBath,Int_BedroomAbvGr,Int_KitchenAbvGr,C_KitchenQual,Int_TotRmsAbvGrd,C_Functional,Int_Fireplaces,C_FireplaceQu,C_GarageType,C_GarageYrBlt,C_GarageFinish,Int_GarageCars,Numeric_GarageArea,C_GarageQual,C_GarageCond,C_PavedDrive,Numeric_WoodDeckSF,Numeric_OpenPorchSF,Numeric_EnclosedPorch,Numeric_3SsnPorch,Numeric_ScreenPorch,Numeric_PoolArea,C_PoolQC,C_Fence,C_MiscFeature,Numeric_MiscVal,C_MoSold,C_YrSold,C_SaleType,C_SaleCondition,SalePrice,Log_LotFrontage,Log_LotArea,Log_MasVnrArea,Log_BsmtFinSF1,Log_BsmtFinSF2,Log_BsmtUnfSF,Log_TotalBsmtSF,Log_1stFlrSF,Log_2ndFlrSF,Log_LowQualFinSF,Log_GrLivArea,Log_GarageArea,Log_WoodDeckSF,Log_OpenPorchSF,Log_EnclosedPorch,Log_3SsnPorch,Log_ScreenPorch,Log_PoolArea,Log_MiscVal,C_Feature_Bldg_Class,Numeric_Feature_SD_LotArea,C_Feature_1_SD_Away_LotArea,C_Feature_MSZoning,C_Feature_LotShape,C_Feature_LotConfig,C_Feature_LandSlope,C_Feature_Neighbourhood_Class,C_Feature_Neighbourhood,C_Feature_Condition1_1,C_Feature_Condition1_2,C_Feature_Condition2,C_Feature_BldgType,C_Feature_HouseStyle_1,C_Feature_HouseStyle_2,Int_Feature_HouseStyle_3,Int_Feature_Overall_Qual,Int_Feature_Overall_Cond,C_Feature_OverallQual,C_Feature_OverallCond,Int_Feature_YearBuilt_Age,C_Feature_YearBuilt_Age_2,C_Feature_YearBuilt_Age_3,Int_Feature_YearBuilt_Age_3,C_Feature_YearBuilt_interaction,Int_Feature_Reomod_Age,C_Feature_Remod_Flag,C_Feature_YearRemod_Age_2,C_Feature_YearRemod_Age_3,C_Feature_YearRemod_interaction,C_Feature_RoofStyle,C_Feature_RoofMatl,C_Feature_Exterior1st,C_Feature_Exterior2nd,C_Feature_Exterior2nd_Flag,C_Feature_MasVnrType,Int_Feature_ExterQual,C_Feature_ExterQual_Flag,Int_Feature_ExterQual_2,Int_Feature_ExterCond,C_Feature_ExterCond_Flag,Int_Feature_ExterCond_2,C_Feature_ExterCond_Depr_Flag,Int_Feature_Years_Depreciated,C_Feature_Foundation,Int_Feature_BsmtQual,Int_Feature_BsmtQual_2,Int_Feature_BsmtCond,C_Feature_BsmtQual_BsmtCond,Int_Feature_BsmtExposure,C_Feature_QCE,C_Feature_BsmtFinTyp1_1,C_Feature_BsmtFintyp1_2,C_Feature_BsmtFinTyp2_1,C_Feature_BsmtFinTyp2_2,C_Feature_Heating,Int_Feature_Heating_QC,C_Feature_Heating_and_QC,C_Feature_Electrical,C_Feature_2ndFlr_Flag,C_Feature_LowQualSF,C_Feature_BsmtFullBath,C_Feature_BsmtHalfBath,C_Feature_FullBath,C_Feature_HalfBath,Int_Feature_Bsmt_TotalBath,Int_Feature_TotalBath,Int_Feature_Tot_HalfBath,Int_Feature_Tot_FullBath,Int_Feature_TotBath,C_Feature_KitchenAbvGrd,Int_Feature_KitchenQual,C_Feature_Kitchen_NQ,C_Feature_TotRmsAbvGrd,C_Feature_Functional,Int_Feature_Firplace_QU,C_Feature_GarageType,C_Feature_Garage_Flag,Int_GarageYearBuilt_Age,C_GarageYear_df_than_built_flag,Int_Feature_GarageQual,Int_Feature_GarageCond,C_Feature_Qual_Cond,C_Feature_Paved,Numeric_Feature_TotalPorch_Area,Numeric_Feature_Log_TotalPorch,C_Feature_WoodDeckSF_Flag,C_Feature_OpenPorchSF_Flag,C_Feature_EnclosedPorch_Flag,C_Feature_3SsnPorch_Flag,C_Feature_ScreenPorch_Flag,C_sumof_Flags,C_sumof_Flags_inverse,C_Feature_Fence_Flag,C_Feature_SaleCondition,C_Feature_SaleType,Numeric_Feature_TotalArea,Numeric_Feature_Log_TotalArea
1073,50,RL,50,7585,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0,Unf,0,810,810,GasA,Fa,Y,FuseA,1002,454,0,1456,1,1,1,0,4,1,TA,7,Typ,1,TA,Detchd,1954,Unf,1,280,TA,TA,P,0,0,0,0,0,0,None,None,None,0,8,2006,WD,Normal,91500,1.698970004,3.879955585,0,0,0,2.908485019,2.908485019,3.000867722,2.657055853,0,3.163161375,2.447158031,0,0,0,0,0,0,0,0,-0.29,0,0,1,Inside,1,Below Average,Edwards,0,4,1,1,1.5Fin,1,3,5,3,5,3,58,More than 50 but less than 100 Years,6,6,More than 50 but less than 100 Years AND 6,56,1,More than 50 but less than 100 Years,6,More than 50 but less than 100 Years AND 6,Gable,CompShg,MetalSd,MetalSd,0,1,3,0,3,3,0,3,Constant,0,CBlock,2,79,2,2 AND 2,2,2 AND 2 AND 2,0,1,0,1,GasA,2,GasA AND 2,Other,0,1,1,1,1,0,2,1,1,2,3,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,3,Detchd,0,52,1,3,3,3 AND 3,0,0,0,1,1,1,1,1,5,0,1,1,WD,2266,3.355259906
1074,60,RL,75,7950,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140,TA,TA,CBlock,TA,TA,No,BLQ,535,Unf,0,155,690,GasA,TA,Y,SBrkr,698,728,0,1426,0,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1977,Fin,2,440,TA,TA,Y,252,0,0,0,0,0,None,MnPrv,None,0,7,2009,WD,Normal,159500,1.875061263,3.900367129,2.146128036,2.728353782,0,2.190331698,2.838849091,2.843855423,2.862131379,0,3.154119526,2.643452676,2.401400541,0,0,0,0,0,0,1,-0.25,0,0,0,Corner,1,Below Average,Edwards,1,1,0,1,2Story,1,6,6,6,6,6,32,More than 20 but less than 50,4,4,More than 20 but less than 50 AND 4,32,0,More than 20 but less than 50,4,More than 20 but less than 50 AND 4,Hip,CompShg,HdBoard,Plywood,1,0,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,3,GasA AND 3,SBrkr,0,1,0,0,1,1,0,2,1,1,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,0,Attchd,0,32,0,3,3,3 AND 3,1,252,2.401400541,0,1,1,1,1,4,1,0,1,WD,2508,3.399327532
1075,20,RL,74,8556,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1240,1240,GasA,Ex,Y,SBrkr,1240,0,0,1240,0,0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2006,RFn,3,826,TA,TA,Y,140,93,0,0,0,0,None,None,None,0,5,2007,WD,Normal,194000,1.86923172,3.932270776,0,0,0,3.093421685,3.093421685,3.093421685,0,0,3.093421685,2.916980047,2.146128036,1.968482949,0,0,0,0,0,1,-0.19,0,0,1,Inside,1,Average,CollgCr,1,1,0,1,1Story,1,5,7,5,7,5,1,Less than 20 Years,1,1,Less than 20 Years AND 1,1,0,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,VinylSd,VinylSd,0,1,4,0,4,3,0,3,Depreciated,1,PConc,4,99,3,4 AND 3,3,4 AND 3 AND 3,0,1,0,1,GasA,5,GasA AND 5,SBrkr,1,1,0,0,2,0,0,2,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,0,Attchd,0,1,0,3,3,3 AND 3,1,233,2.367355921,0,0,1,1,1,3,2,1,1,WD,2713,3.433449794
1076,70,RL,75,13125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,410,Unf,0,390,800,GasA,TA,Y,SBrkr,960,780,0,1740,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1940,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2007,CWD,Normal,219500,1.875061263,4.118099312,0,2.612783857,0,2.591064607,2.903089987,2.982271233,2.892094603,0,3.240549248,2.380211242,0,0,0,0,0,0,0,0,0.27,0,0,1,Inside,1,Above Average,Crawfor,1,1,0,1,2Story,1,6,7,6,7,6,67,More than 50 but less than 100 Years,7,7,More than 50 but less than 100 Years AND 7,23,1,More than 20 but less than 50,3,More than 20 but less than 50 AND 3,Gable,CompShg,Wd Sdng,Wd Sdng,0,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,3,GasA AND 3,SBrkr,0,1,0,0,1,1,0,2,1,1,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,4,Attchd,0,67,0,3,3,3 AND 3,1,0,0,1,1,1,1,1,5,0,1,1,Other,2540,3.404833717
1077,50,RL,60,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Fa,TA,No,ALQ,626,Unf,0,170,796,GasA,Gd,Y,SBrkr,1096,370,0,1466,0,1,2,0,3,1,Gd,7,Min1,1,TA,Attchd,1950,Unf,2,566,TA,TA,Y,436,21,0,0,0,0,None,None,Shed,500,4,2006,WD,Normal,170000,1.77815125,4.033423755,0,2.796574333,0,2.230448921,2.900913068,3.039810554,2.568201724,0,3.16613397,2.752816431,2.639486489,1.322219295,0,0,0,0,2.698970004,0,0.03,0,0,1,Inside,1,Below Average,OldTown,1,1,0,1,1.5Fin,1,3,5,8,5,8,70,More than 50 but less than 100 Years,7,7,More than 50 but less than 100 Years AND 7,17,1,Less than 20 Years,2,Less than 20 Years AND 2,Gable,CompShg,Wd Sdng,Wd Sdng,0,1,3,0,3,3,0,3,Constant,0,CBlock,2,79,3,2 AND 3,1,2 AND 3 AND 1,0,0,0,1,GasA,4,GasA AND 4,SBrkr,0,1,0,1,2,0,1,2,1,2,3,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,0,3,Attchd,0,56,1,3,3,3 AND 3,1,457,2.6599162,0,0,1,1,1,3,2,1,1,WD,2719,3.434409208
1078,20,RL,0,15870,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,VinylSd,Plywood,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,75,Rec,791,230,1096,GasA,Ex,Y,SBrkr,1096,0,0,1096,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1969,Fin,1,299,TA,TA,Y,240,32,0,0,0,0,None,None,None,0,3,2006,WD,Abnorml,138800,0,4.200576927,0,1.875061263,2.898176483,2.361727836,3.039810554,3.039810554,0,0,3.039810554,2.475671188,2.380211242,1.505149978,0,0,0,0,0,1,0.55,0,0,0,Corner,1,Below Average,NAmes,1,1,0,1,1Story,1,5,5,5,5,5,37,More than 20 but less than 50,4,4,More than 20 but less than 50 AND 4,37,0,More than 20 but less than 50,4,More than 20 but less than 50 AND 4,Gable,CompShg,VinylSd,Plywood,1,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,2,3 AND 3 AND 2,0,0,1,0,GasA,5,GasA AND 5,SBrkr,1,1,1,0,1,0,1,1,0,2,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,0,Attchd,0,37,0,3,3,3 AND 3,1,272,2.434568904,0,0,1,1,1,3,2,1,0,WD,2464,3.391640703
1079,120,RM,37,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,Gd,TA,PConc,Gd,TA,Mn,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,2004,RFn,2,420,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,5,2006,WD,Normal,155900,1.568201724,3.646893624,2.227886705,2.820857989,0,2.269512944,2.928395852,2.928395852,0,0,2.928395852,2.62324929,2.146128036,0,0,0,0,0,0,1,-0.61,0,0,1,Inside,1,Average,CollgCr,1,1,0,1,1Story,1,5,6,5,6,5,2,Less than 20 Years,1,1,Less than 20 Years AND 1,2,0,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,VinylSd,VinylSd,0,0,4,0,4,3,0,3,Depreciated,2,PConc,4,99,3,4 AND 3,2,4 AND 3 AND 2,0,0,0,1,GasA,5,GasA AND 5,SBrkr,1,1,1,0,1,0,1,1,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Less than 4,1,4,Attchd,0,2,0,3,3,3 AND 3,1,140,2.146128036,0,1,1,1,1,4,1,1,1,WD,2005,3.302114377
1080,20,RL,65,8775,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,495,Unf,0,495,990,GasA,Gd,Y,SBrkr,990,0,0,990,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1996,Unf,1,299,TA,TA,Y,0,64,0,0,0,0,None,None,None,0,4,2007,WD,Normal,126000,1.812913357,3.943247125,0,2.694605199,0,2.694605199,2.995635195,2.995635195,0,0,2.995635195,2.475671188,0,1.806179974,0,0,0,0,0,1,-0.17,0,0,1,Inside,1,Average,CollgCr,1,1,0,1,1Story,1,5,5,5,5,5,13,Less than 20 Years,2,2,Less than 20 Years AND 2,13,0,Less than 20 Years,2,Less than 20 Years AND 2,Gable,CompShg,VinylSd,VinylSd,0,1,3,0,3,3,0,3,Constant,0,PConc,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,0,0,1,GasA,4,GasA AND 4,SBrkr,1,1,0,0,1,0,0,1,0,1,1,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,0,Attchd,0,11,1,3,3,3 AND 3,1,64,1.806179974,1,0,1,1,1,4,1,1,1,WD,2044,3.310480891
1081,20,RL,80,11040,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,144,Gd,Gd,CBlock,TA,TA,No,ALQ,656,Unf,0,602,1258,GasA,Ex,Y,SBrkr,1258,0,0,1258,0,1,2,0,3,1,Gd,5,Typ,0,None,Attchd,1971,RFn,2,528,TA,TA,Y,55,0,0,216,0,0,None,None,None,0,10,2008,COD,Abnorml,145000,1.903089987,4.042969073,2.158362492,2.816903839,0,2.779596491,3.099680641,3.099680641,0,0,3.099680641,2.722633923,1.740362689,0,0,2.334453751,0,0,0,1,0.06,0,0,1,Inside,1,Average,NWAmes,1,1,0,1,1Story,1,5,6,7,6,7,37,More than 20 but less than 50,4,4,More than 20 but less than 50 AND 4,4,1,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,VinylSd,VinylSd,0,0,4,0,4,4,0,4,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,5,GasA AND 5,SBrkr,1,1,0,1,2,0,1,2,1,2,3,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,0,Attchd,0,37,0,3,3,3 AND 3,1,271,2.432969291,0,1,1,0,1,3,2,1,0,COD,2931,3.467015818
1082,20,RL,75,7500,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,824,Unf,0,216,1040,GasA,Fa,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,5,Typ,0,None,Attchd,1963,Fin,1,308,TA,TA,Y,0,0,220,0,0,0,None,MnPrv,None,0,6,2010,WD,Normal,133000,1.875061263,3.875061263,0,2.915927212,0,2.334453751,3.017033339,3.017033339,0,0,3.017033339,2.488550717,0,0,2.342422681,0,0,0,0,1,-0.3,0,0,1,Corner,1,Below Average,Sawyer,0,4,1,1,1Story,1,5,5,5,5,5,47,More than 20 but less than 50,5,5,More than 20 but less than 50 AND 5,47,0,More than 20 but less than 50,5,More than 20 but less than 50 AND 5,Gable,CompShg,HdBoard,HdBoard,0,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,2,GasA AND 2,SBrkr,1,1,1,0,1,1,1,2,1,2,3,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,0,Attchd,0,47,0,3,3,3 AND 3,1,220,2.342422681,1,1,0,1,1,4,1,0,1,WD,2300,3.361727836
1083,20,RL,70,8749,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1459,1459,GasA,Ex,Y,SBrkr,1459,0,0,1459,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002,RFn,2,527,TA,TA,Y,192,39,0,0,0,0,None,None,None,0,9,2007,WD,Normal,192000,1.84509804,3.941958417,2,0,0,3.164055292,3.164055292,3.164055292,0,0,3.164055292,2.721810615,2.283301229,1.591064607,0,0,0,0,0,1,-0.17,0,0,1,Inside,1,Average,CollgCr,1,1,0,1,1Story,1,5,7,5,7,5,5,Less than 20 Years,1,1,Less than 20 Years AND 1,5,0,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,VinylSd,VinylSd,0,0,4,0,4,3,0,3,Depreciated,5,PConc,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,1,0,1,GasA,5,GasA AND 5,SBrkr,1,1,0,0,2,0,0,2,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,4,Attchd,0,5,0,3,3,3 AND 3,1,231,2.36361198,0,0,1,1,1,3,2,1,1,WD,3249,3.511749711
1084,20,RL,80,8800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425,TA,TA,CBlock,TA,TA,No,BLQ,553,Unf,0,698,1251,GasA,TA,Y,SBrkr,1251,0,0,1251,1,0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,1964,RFn,1,461,TA,TA,Y,0,116,0,0,0,0,None,MnPrv,Shed,700,3,2006,WD,Normal,160000,1.903089987,3.944482672,2.62838893,2.742725131,0,2.843855423,3.09725731,3.09725731,0,0,3.09725731,2.663700925,0,2.064457989,0,0,0,0,2.84509804,1,-0.17,0,0,1,Inside,1,Below Average,NAmes,1,1,0,1,1Story,1,5,6,6,6,6,42,More than 20 but less than 50,5,5,More than 20 but less than 50 AND 5,42,0,More than 20 but less than 50,5,More than 20 but less than 50 AND 5,Hip,CompShg,HdBoard,HdBoard,0,0,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,3,GasA AND 3,SBrkr,1,1,1,0,1,0,1,1,0,2,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,4,Attchd,0,42,0,3,3,3 AND 3,1,116,2.064457989,1,0,1,1,1,4,1,0,1,WD,3043,3.483301952
1085,60,RL,0,13031,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,ALQ,592,Unf,0,99,691,GasA,Gd,Y,SBrkr,691,807,0,1498,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1995,Fin,2,409,TA,TA,Y,315,44,0,0,0,0,None,None,None,0,7,2006,WD,Normal,187500,0,4.114977745,0,2.772321707,0,1.995635195,2.839478047,2.839478047,2.906873535,0,3.175511813,2.611723308,2.498310554,1.643452676,0,0,0,0,0,1,0.26,0,0,0,Corner,1,Average,Gilbert,1,1,0,1,2Story,1,6,6,5,6,5,11,Less than 20 Years,2,2,Less than 20 Years AND 2,10,1,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,HdBoard,HdBoard,0,1,3,0,3,3,0,3,Constant,0,PConc,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,0,0,1,GasA,4,GasA AND 4,SBrkr,0,1,0,0,2,1,0,3,1,2,3,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,3,Attchd,0,11,0,3,3,3 AND 3,1,359,2.555094449,0,0,1,1,1,3,2,1,1,WD,2548,3.406199424
1086,85,RL,73,9069,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,747,Unf,0,189,936,GasA,Ex,Y,SBrkr,996,0,0,996,1,0,1,0,2,1,Gd,5,Typ,0,None,Attchd,1992,Unf,2,564,TA,TA,Y,120,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,147000,1.86332286,3.957559402,0,2.873320602,0,2.276461804,2.971275849,2.998259338,0,0,2.998259338,2.751279104,2.079181246,0,0,0,0,0,0,0,-0.14,0,0,1,Inside,1,Average,SawyerW,1,1,0,1,SFoyer,1,2,6,6,6,6,18,Less than 20 Years,2,2,Less than 20 Years AND 2,18,0,Less than 20 Years,2,Less than 20 Years AND 2,Gable,CompShg,HdBoard,HdBoard,0,1,3,0,3,3,0,3,Constant,0,PConc,4,99,3,4 AND 3,3,4 AND 3 AND 3,0,0,0,1,GasA,5,GasA AND 5,SBrkr,1,1,1,0,1,0,1,1,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,1,0,Attchd,0,18,0,3,3,3 AND 3,1,120,2.079181246,0,1,1,1,1,4,1,1,1,WD,2052,3.312177356
1087,160,RM,0,1974,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CemntBd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,334,Unf,0,212,546,GasA,TA,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1973,RFn,1,286,TA,TA,Y,120,96,0,0,0,0,None,None,None,0,5,2010,WD,Normal,83500,0,3.295347148,0,2.523746467,0,2.326335861,2.737192643,2.737192643,2.737192643,0,3.038222638,2.456366033,2.079181246,1.982271233,0,0,0,0,0,1,-0.86,0,0,1,Inside,1,Below Average,Other Grouped,1,1,0,1,2Story,1,6,4,5,4,5,37,More than 20 but less than 50,4,4,More than 20 but less than 50 AND 4,37,0,More than 20 but less than 50,4,More than 20 but less than 50 AND 4,Gable,CompShg,CemntBd,CemntBd,0,1,3,0,3,3,0,3,Constant,0,CBlock,3,89,3,3 AND 3,1,3 AND 3 AND 1,0,0,0,1,GasA,3,GasA AND 3,SBrkr,0,1,0,0,1,1,0,2,1,1,2,1 Kitchen,3,1 Kitchen AND 3,Between 5 - 7,1,0,Attchd,0,37,0,3,3,3 AND 3,1,216,2.334453751,0,0,1,1,1,3,2,1,1,WD,1854,3.26810973
1088,60,FV,85,10574,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1082,1082,GasA,Ex,Y,SBrkr,1082,871,0,1953,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005,RFn,3,1043,TA,TA,Y,160,50,0,0,0,0,None,None,None,0,5,2009,WD,Normal,252000,1.929418926,4.024239306,0,0,0,3.034227261,3.034227261,3.034227261,2.940018155,0,3.290702243,3.018284308,2.204119983,1.698970004,0,0,0,0,0,1,0.01,0,0,1,Inside,1,Above Average,Somerst,1,1,0,1,2Story,1,6,8,5,8,5,4,Less than 20 Years,1,1,Less than 20 Years AND 1,3,1,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,VinylSd,VinylSd,0,1,4,0,4,3,0,3,Depreciated,3,PConc,4,99,3,4 AND 3,2,4 AND 3 AND 2,0,1,0,1,GasA,5,GasA AND 5,SBrkr,0,1,0,0,2,1,0,3,1,2,3,1 Kitchen,4,1 Kitchen AND 4,9 Rooms,1,4,Attchd,0,4,0,3,3,3 AND 3,1,210,2.322219295,0,0,1,1,1,3,2,1,1,WD,3245,3.511214701
1089,160,RM,24,2522,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,970,970,GasA,Ex,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,4,2006,WD,Normal,137500,1.380211242,3.401745082,1.698970004,0,0,2.986771734,2.986771734,2.986771734,2.868644438,0,3.232742063,2.579783597,0,1.602059991,0,0,0,0,0,1,-0.81,0,0,1,Inside,1,Below Average,Edwards,1,1,0,0,2Story,1,6,7,5,7,5,2,Less than 20 Years,1,1,Less than 20 Years AND 1,2,0,Less than 20 Years,1,Less than 20 Years AND 1,Gable,CompShg,VinylSd,VinylSd,0,0,4,0,4,3,0,3,Depreciated,2,PConc,4,99,3,4 AND 3,1,4 AND 3 AND 1,0,1,0,1,GasA,5,GasA AND 5,SBrkr,0,1,0,0,2,0,0,2,0,2,2,1 Kitchen,4,1 Kitchen AND 4,Between 5 - 7,0,0,Detchd,0,2,0,3,3,3 AND 3,1,40,1.602059991,1,0,1,1,1,4,1,1,1,WD,2769,3.442322956
