fips,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
28121,Rankin County,MS,148070,142061,4.2,141617,6.3,24.3,13.3,51.7,77.2,20.2,0.2,1.2,0.1,1.1,2.6,75.0,84.1,2.4,4.2,88.9,28.5,9765,25.1,58210,75.5,13.0,148900,53223,2.6,26897,57380,11.5,3451,51315,0.8,11639,12782,7.6,0.0,2.4,0.0,0.0,23.7,1865834,2629579,2226182,16103,197777,573,775.49,182.6
28123,Scott County,MS,28461,28264,0.7,28264,7.6,26.6,13.7,51.2,59.0,38.1,0.7,0.5,0.5,1.2,10.7,50.5,86.4,7.1,9.2,72.3,9.6,1264,23.8,11481,75.7,6.4,68600,9692,2.88,16789,34534,24.7,465,9376,-0.1,1517,1806,18.9,0.0,0.0,0.0,2.4,0.0,1057520,41172,235128,8050,19732,4,609.19,46.4
28125,Sharkey County,MS,4647,4916,-5.5,4916,7.1,25.4,16.1,53.8,29.2,69.6,0.2,0.3,0.0,0.8,1.7,28.1,87.8,0.2,0.9,77.3,21.1,294,18.2,2122,64.4,8.8,64900,1725,2.75,15744,35125,31.2,125,781,-7.6,377,465,0.0,0.0,0.0,0.0,0.0,0.0,0,64205,30978,5644,1618,2,431.72,11.4
28127,Simpson County,MS,27463,27502,-0.1,27503,6.4,25.3,15.6,51.3,62.6,35.7,0.3,0.4,0.1,0.9,1.6,61.5,88.7,1.5,2.2,78.3,14.7,1709,34.2,11934,76.0,6.5,80800,9786,2.72,18314,38362,22.6,417,5713,-1.7,1953,2166,17.0,0.0,0.0,0.0,0.0,23.6,0,0,212575,7640,20622,24,589.16,46.7
28129,Smith County,MS,16188,16489,-1.8,16491,6.2,24.4,17.2,51.9,75.5,23.6,0.2,0.1,0.0,0.7,1.5,74.3,94.0,0.6,1.5,80.8,13.2,948,28.0,7244,83.3,2.1,77600,6269,2.6,20334,34753,23.6,162,2207,0.7,895,1131,14.8,0.0,0.0,0.0,0.0,32.7,402581,12597,51097,3206,1829,2,636.25,25.9
28131,Stone County,MS,17875,17786,0.5,17786,5.5,22.4,14.3,50.1,78.2,19.8,0.5,0.3,0.0,1.1,1.7,76.8,86.7,0.9,1.5,84.5,13.6,1520,33.5,7238,82.6,4.7,107000,5871,2.88,18576,42963,18.0,261,2690,-1.1,1167,1376,0.0,0.0,0.0,0.0,0.0,26.2,0,0,190727,12237,18606,20,445.49,39.9
28133,Sunflower County,MS,27496,29450,-6.6,29450,6.3,23.3,11.6,47.2,25.8,73.0,0.3,0.4,0.0,0.6,1.5,25.0,83.3,0.7,2.4,70.2,13.0,1321,18.0,9698,58.6,15.7,69500,8394,2.92,12588,26619,36.1,447,4861,0.9,1440,1945,29.5,0.0,0.0,0.0,0.0,28.6,0,0,211330,6825,15067,7,697.75,42.2
28135,Tallahatchie County,MS,14761,15378,-4.0,15378,5.4,20.4,13.5,44.3,41.3,56.4,0.3,0.9,0.1,1.0,6.2,36.1,86.5,4.9,10.6,65.7,8.5,640,24.5,5533,73.0,4.7,64000,4640,2.58,12747,29853,30.2,172,1710,-4.6,821,728,13.5,0.0,0.0,0.0,0.0,17.0,0,62382,56799,4315,3639,4,645.29,23.8
28137,Tate County,MS,28204,28882,-2.3,28886,5.9,24.2,15.0,51.7,66.7,31.3,0.3,0.3,0.1,1.3,2.5,64.7,89.1,1.5,2.5,79.9,15.4,1585,29.5,11165,74.5,8.6,112600,9936,2.73,20431,41494,18.5,358,3961,0.0,1958,2107,19.1,0.0,0.0,0.0,0.0,32.5,244257,18733,237674,8833,14639,45,404.76,71.4
28139,Tippah County,MS,22039,22232,-0.9,22232,6.2,24.6,15.8,50.8,81.3,16.7,0.4,0.2,0.0,1.4,4.8,77.1,86.6,1.6,4.6,75.8,10.3,1274,22.8,9717,76.5,5.2,74800,8472,2.56,18493,34636,25.5,343,5098,-3.6,1369,1674,0.0,0.0,0.0,0.0,0.0,16.4,566188,131842,130910,6101,11772,5,457.82,48.6
28141,Tishomingo County,MS,19420,19596,-0.9,19593,5.3,22.0,19.6,51.8,95.7,2.8,0.4,0.2,0.0,0.9,2.6,93.4,88.7,2.0,3.7,76.8,11.3,1546,22.9,10312,75.9,7.6,72900,7643,2.52,18338,32592,17.6,350,4062,-1.0,1102,1634,0.0,0.0,0.0,0.0,0.0,16.5,305441,54700,112571,5867,9168,2,424.25,46.2
28143,Tunica County,MS,10598,10778,-1.7,10778,8.7,30.3,10.2,52.9,22.2,75.6,0.2,0.9,0.2,1.0,2.4,20.4,82.6,3.8,4.7,76.8,15.4,522,18.3,4824,43.6,37.0,74000,4116,2.53,15549,31446,30.3,217,9548,-0.9,678,509,32.2,0.0,0.0,0.0,0.0,34.2,0,40673,130682,12457,1308603,15,454.67,23.7
28145,Union County,MS,28097,27134,3.5,27134,6.7,25.2,15.7,51.2,82.8,15.1,0.3,0.3,0.1,1.4,4.6,78.8,87.6,3.2,4.7,76.1,14.8,1681,23.6,11789,72.8,6.0,85500,10322,2.62,19273,38373,23.5,495,9445,6.1,1840,2330,0.0,0.0,0.0,0.0,0.0,19.7,418120,174650,267289,9965,20831,19,415.6,65.3
28147,Walthall County,MS,14859,15443,-3.8,15443,5.7,24.6,17.7,51.9,54.2,43.8,0.4,0.2,0.1,1.3,1.8,52.9,93.2,0.6,2.1,74.8,12.6,701,34.2,7139,82.5,3.1,85100,5649,2.68,16850,31090,25.3,217,1983,-3.1,1151,1301,41.1,0.0,0.0,0.0,0.0,33.2,167291,0,124687,8113,0,0,403.94,38.2
28149,Warren County,MS,47983,48773,-1.6,48773,6.5,24.8,14.6,52.4,49.6,48.2,0.3,0.9,0.0,1.0,2.0,48.1,90.3,1.6,3.1,83.4,24.7,2786,18.3,21878,64.9,18.0,103600,18404,2.6,22362,41025,24.4,1017,19620,3.3,3094,4157,18.8,0.0,0.0,0.0,0.0,29.8,1856711,0,606527,12405,384592,7,588.5,82.9
28151,Washington County,MS,48958,51135,-4.3,51137,7.4,26.5,13.6,53.2,27.0,71.4,0.2,0.7,0.0,0.6,1.3,26.3,82.6,1.3,3.3,75.5,18.7,2820,17.7,21621,54.8,19.3,73700,18123,2.75,16671,28093,37.3,1154,14531,1.8,3399,4469,43.9,0.0,2.6,0.0,1.5,35.3,840250,0,577738,10413,93800,10,724.74,70.6
28153,Wayne County,MS,20490,20747,-1.2,20747,6.4,24.8,15.7,51.9,59.2,39.4,0.3,0.2,0.0,0.9,1.5,58.1,92.6,0.2,2.0,72.7,10.2,1178,30.6,9213,83.3,3.4,68400,8105,2.52,18928,29925,28.4,378,4528,-2.4,1304,1806,0.0,0.0,0.0,0.0,0.0,28.6,287499,221065,178937,8466,15340,2,810.75,25.6
28155,Webster County,MS,9972,10252,-2.7,10253,5.9,24.2,16.6,51.0,78.7,19.7,0.2,0.3,0.0,1.1,1.3,77.5,83.6,0.7,1.3,81.3,19.0,531,30.8,4805,73.6,8.5,70900,4084,2.45,18728,33524,24.9,172,1655,0.6,790,1065,0.0,0.0,0.0,0.0,0.0,34.7,0,1960,69649,7119,3192,2,420.94,24.4
28157,Wilkinson County,MS,9191,9878,-7.0,9878,6.0,21.7,15.5,46.6,28.9,70.2,0.2,0.2,0.0,0.5,0.7,28.6,89.1,0.0,1.0,71.9,11.8,386,35.4,5039,77.5,4.3,59400,3496,2.48,18717,33618,27.8,139,1487,-0.5,564,789,0.0,0.0,0.0,0.0,0.0,25.5,0,44221,59831,5857,3435,0,678.11,14.6
28159,Winston County,MS,18478,19198,-3.8,19198,5.8,23.6,17.4,51.0,51.5,46.3,1.1,0.3,0.0,0.8,1.2,50.5,87.5,0.5,0.5,79.5,15.8,1102,27.6,8738,71.3,10.6,76300,7635,2.44,18501,30821,29.8,381,4995,3.6,1349,1549,0.0,0.0,0.0,0.0,0.0,18.0,483377,187904,183152,9297,16545,32,607.25,31.6
28161,Yalobusha County,MS,12276,12678,-3.2,12678,6.4,22.7,18.3,51.8,59.8,38.5,0.3,0.3,0.0,1.1,1.7,58.5,92.2,0.2,0.9,77.5,13.2,929,23.2,6374,74.6,6.3,67800,4797,2.58,18750,32930,22.2,180,2301,-4.0,810,872,17.1,0.0,0.0,0.0,0.0,0.0,0,14114,59650,4341,2881,10,467.13,27.1
28163,Yazoo County,MS,27817,28065,-0.9,28065,6.7,24.2,12.4,44.6,40.8,57.4,0.3,0.6,0.0,1.0,5.6,36.1,87.3,4.3,7.3,74.1,11.9,1658,26.6,10064,60.0,15.7,64100,8710,2.83,14291,26336,35.5,401,4017,-0.8,1552,1886,0.0,0.0,0.0,0.0,0.0,30.6,371801,0,230475,8056,12405,6,922.95,30.4
29000,Missouri,,6063589,5988923,1.2,5988927,6.2,23.0,15.4,50.9,83.5,11.8,0.5,1.9,0.1,2.1,4.0,80.1,83.8,3.9,6.1,87.6,26.2,479828,23.1,2735742,68.4,19.7,137000,2360131,2.47,25649,47380,15.5,150290,2355336,1.5,393292,501064,4.9,0.6,1.9,0.1,1.2,26.1,110907604,81032913,76575216,12957,11070634,16003,68741.52,87.1
29001,Adair County,MO,25602,25607,0.0,25607,4.6,18.5,13.6,51.9,93.7,1.9,0.3,2.2,0.1,1.8,2.6,91.4,70.9,2.4,4.8,86.7,27.6,1591,16.7,11343,60.2,23.6,102600,9648,2.31,19258,34733,23.7,638,8369,0.8,1495,2066,0.0,0.0,1.4,0.0,0.0,28.2,0,54741,310089,12590,38667,54,567.32,45.1
29003,Andrew County,MO,17379,17291,0.5,17291,5.2,22.9,17.5,50.5,97.0,0.8,0.3,0.5,0.0,1.3,2.2,95.1,88.5,0.4,1.3,90.3,22.0,1496,23.3,7282,76.7,11.5,127700,6691,2.55,25302,54336,8.2,288,1632,-3.4,1207,0,0.0,0.0,0.0,0.0,0.0,0.0,0,36877,79988,4751,4479,4,432.7,40.0
29005,Atchison County,MO,5382,5685,-5.3,5685,5.5,20.0,23.8,50.4,97.9,0.4,0.4,0.2,0.1,1.0,1.3,96.8,85.9,0.2,1.3,89.3,21.3,585,18.1,2961,69.6,12.1,76400,2448,2.21,24748,44426,11.6,202,1301,1.6,440,845,0.0,0.0,0.0,0.0,0.0,13.5,0,67832,86619,14207,4510,1,547.3,10.4
29007,Audrain County,MO,25887,25529,1.4,25529,6.1,23.5,16.7,54.5,90.2,6.9,0.5,0.5,0.1,1.9,2.6,87.9,83.5,1.5,4.9,84.3,13.1,1954,21.1,10798,74.2,10.2,90500,9327,2.54,19687,43013,17.0,553,6778,-0.1,1387,1746,0.0,0.0,0.0,0.0,0.0,15.3,1337135,0,247806,9643,18584,3,692.24,36.9
29009,Barry County,MO,35662,35597,0.2,35597,6.4,23.0,20.2,50.2,95.1,0.5,1.3,1.4,0.1,1.7,8.8,87.1,83.9,4.4,8.0,82.2,13.3,3445,22.4,17384,75.9,7.3,107500,13464,2.62,19489,38710,19.1,748,13455,0.3,2306,3318,0.0,1.3,0.0,0.0,1.3,28.5,1409848,134759,413782,11466,25785,13,778.25,45.7
29011,Barton County,MO,12057,12402,-2.8,12402,5.7,25.0,18.6,50.7,94.7,0.8,1.3,0.5,0.1,2.6,2.5,92.9,89.0,2.2,3.2,85.8,16.9,991,19.3,5568,75.3,7.9,84700,5065,2.42,20678,40580,18.7,254,2779,6.2,905,1264,0.0,0.0,0.0,0.0,0.0,28.2,174302,76001,135142,10623,8445,2,591.92,21.0
29013,Bates County,MO,16584,17049,-2.7,17049,5.9,24.1,18.7,50.6,96.4,1.1,0.8,0.2,0.0,1.5,2.2,94.6,88.6,0.8,2.6,83.9,11.9,1129,28.5,7809,73.8,8.0,99400,6832,2.42,21047,38579,18.6,340,2646,-7.3,1205,1459,0.0,0.0,0.0,0.0,0.0,0.0,0,77442,135422,7994,12312,1,836.69,20.4
29015,Benton County,MO,18806,19056,-1.3,19056,3.9,17.6,28.8,49.7,97.0,0.5,0.6,0.4,0.1,1.4,1.8,95.5,88.7,0.8,2.1,82.9,10.8,2393,29.0,14011,84.0,2.9,106400,8225,2.28,19717,32951,20.1,368,2240,0.1,1422,1565,0.0,0.0,0.0,0.0,0.0,0.0,0,18445,174325,9379,13167,0,704.06,27.1
29017,Bollinger County,MO,12394,12363,0.3,12363,6.0,22.4,18.0,50.0,97.6,0.4,0.7,0.2,0.0,1.0,0.9,96.8,88.4,0.6,0.8,79.7,10.9,1111,34.2,5825,80.7,3.4,96600,4758,2.57,19470,37716,19.9,193,1358,1.4,729,1146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59556,4912,0,0,617.91,20.0
29019,Boone County,MO,172717,162642,6.2,162642,6.0,20.5,10.5,51.6,82.6,9.6,0.4,4.4,0.1,2.8,3.2,80.0,73.3,6.3,8.3,93.0,47.3,9703,18.2,73174,57.1,29.4,162200,65649,2.38,26895,48627,20.0,4447,71502,2.1,10871,14676,0.0,0.3,2.4,0.0,0.9,24.6,0,610359,3012263,19777,315136,1414,685.41,237.3
29021,Buchanan County,MO,89486,89201,0.3,89201,6.7,22.9,14.6,49.7,89.6,6.0,0.6,1.1,0.3,2.3,6.0,84.4,79.3,3.4,5.5,86.1,20.1,7082,17.4,38453,64.7,20.1,109700,33331,2.56,21961,44363,17.0,2306,44794,2.3,4175,7173,0.0,0.0,1.6,0.0,0.5,23.2,0,1015485,1438683,16199,154484,95,408.03,218.6
29023,Butler County,MO,42972,42794,0.4,42794,6.6,23.7,17.7,51.1,90.7,5.5,0.7,0.8,0.0,2.3,1.7,89.3,81.4,1.2,2.6,78.2,14.4,4218,16.9,19649,65.9,12.2,89700,17085,2.46,19246,34969,21.2,1243,14985,0.9,2483,4050,0.0,0.0,0.0,0.0,0.0,26.5,632708,0,634785,15437,57927,25,694.67,61.6
29025,Caldwell County,MO,9034,9424,-4.1,9424,5.3,23.9,18.9,49.6,96.8,0.5,0.7,0.3,0.0,1.7,2.0,95.1,86.7,0.9,1.7,86.9,13.5,950,32.9,4604,71.0,6.0,83600,3743,2.42,21482,41169,14.3,150,825,-4.7,625,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21230,34109,3691,2129,11,426.39,22.1
29027,Callaway County,MO,44750,44332,0.9,44332,5.7,21.5,14.2,49.2,91.9,4.7,0.5,0.9,0.0,2.0,2.0,90.4,83.7,1.6,2.5,86.0,21.1,3710,21.3,18522,76.1,10.8,124500,16548,2.45,23171,47964,13.0,745,11788,5.7,2263,2811,0.0,0.0,0.0,0.0,0.0,29.2,0,70815,331093,7660,33202,52,834.58,53.1
29029,Camden County,MO,44021,44002,0.0,44002,4.5,18.4,24.9,50.6,96.8,0.6,0.6,0.6,0.1,1.3,2.5,94.6,85.5,2.3,4.3,89.4,20.8,5092,21.1,41213,78.2,27.2,170200,17647,2.45,23038,43458,16.1,1403,12282,1.6,3731,5641,0.0,0.0,0.0,0.0,0.0,18.7,251109,109440,677919,16779,157554,54,655.92,67.1
29031,Cape Girardeau County,MO,78043,75674,3.1,75674,5.8,21.5,15.4,51.6,88.4,7.7,0.4,1.5,0.0,2.0,2.2,86.6,81.0,2.3,3.9,87.7,27.4,5919,18.6,33025,66.5,20.5,137500,29411,2.47,23751,46516,15.8,2377,39716,4.9,5196,7342,2.5,0.0,0.0,0.0,0.0,24.6,0,1791992,1353015,18626,145859,187,578.54,130.8
29033,Carroll County,MO,9043,9295,-2.7,9295,6.2,22.7,20.6,50.8,95.5,2.1,0.3,0.5,0.1,1.5,1.3,94.3,91.7,1.1,1.9,83.9,15.6,869,24.4,4609,80.3,8.5,83900,3613,2.52,24073,46002,13.6,232,1808,6.5,621,869,0.0,0.0,0.0,0.0,0.0,36.3,0,70062,60608,6161,5499,11,694.62,13.4
29035,Carter County,MO,6258,6265,-0.1,6265,6.3,23.9,17.8,51.5,96.3,0.4,1.1,0.1,0.0,1.9,1.9,94.9,86.9,0.8,1.3,74.7,13.8,572,23.5,3243,73.6,6.2,98300,2426,2.56,18245,30962,21.9,200,922,5.9,522,714,0.0,0.0,0.0,0.0,0.0,27.9,0,13630,27709,4668,3456,3,507.36,12.3
29037,Cass County,MO,100889,99478,1.4,99478,6.0,25.0,15.5,51.1,92.4,4.0,0.7,0.8,0.1,2.1,4.3,88.7,87.1,2.0,3.5,92.0,23.3,8688,27.8,40488,77.6,10.8,154900,37307,2.65,27463,60350,8.9,1813,18463,2.8,6604,9203,0.0,1.0,0.0,0.0,1.3,27.7,483706,351585,898675,9180,82368,305,696.84,142.8
29039,Cedar County,MO,13952,13982,-0.2,13982,5.6,23.0,24.0,50.4,96.7,0.3,0.8,0.4,0.0,1.7,2.1,94.9,86.3,1.1,3.2,84.1,14.6,1478,25.1,7174,70.9,7.5,88500,5970,2.29,16362,30302,23.3,278,2324,-1.7,1054,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13721,119883,8694,9794,6,474.48,29.5
29041,Chariton County,MO,7694,7827,-1.7,7831,6.3,22.4,22.5,50.3,96.2,2.3,0.3,0.2,0.0,0.9,1.0,95.5,91.0,0.5,0.9,83.2,11.7,646,21.9,4141,76.2,7.4,74700,2958,2.53,19481,39385,16.5,205,1279,-2.4,623,703,0.0,0.0,0.0,0.0,0.0,29.6,0,198004,51816,6682,2043,0,751.18,10.4
29043,Christian County,MO,82101,77422,6.0,77422,6.4,26.1,14.3,51.2,96.1,0.8,0.7,0.6,0.1,1.8,2.9,93.6,83.8,1.9,3.2,91.6,25.9,6611,25.6,32623,74.0,12.4,142600,29652,2.63,25134,52838,10.6,1650,13075,-0.3,6446,7712,0.0,0.0,0.0,0.0,1.2,21.4,255616,166361,716787,9781,59653,390,562.65,137.6
29045,Clark County,MO,6917,7139,-3.1,7139,5.9,23.3,19.1,49.4,97.9,0.3,0.2,0.5,0.0,1.1,0.8,97.2,89.0,0.4,1.6,85.2,12.0,700,25.3,3456,76.8,6.9,71300,2749,2.53,20279,40204,17.6,140,964,3.5,462,505,0.0,0.0,0.0,0.0,0.0,24.8,0,0,88695,12319,2120,4,504.69,14.1
29047,Clay County,MO,233682,221939,5.3,221939,6.5,25.0,12.8,51.0,88.2,6.0,0.6,2.3,0.3,2.6,6.6,82.4,84.2,4.8,7.5,91.8,30.6,17663,23.0,94966,71.0,20.0,153700,86934,2.56,29406,60936,9.0,4784,87124,5.2,14345,17862,2.3,0.6,2.3,0.0,0.0,28.5,10903503,4517272,3366942,15427,822122,222,397.3,558.6
29049,Clinton County,MO,20299,20743,-2.1,20743,5.9,23.8,17.3,49.6,95.4,1.6,0.7,0.5,0.0,1.7,2.1,93.6,84.5,0.7,1.2,90.4,17.1,2125,27.2,8887,72.6,12.0,142900,8089,2.5,25100,53826,10.2,370,2780,-0.9,1318,1587,0.0,0.0,0.0,0.0,0.0,0.0,0,96781,147247,7019,16242,28,418.96,49.5
29051,Cole County,MO,76557,75983,0.8,75990,6.2,22.9,14.0,49.4,84.5,11.8,0.4,1.3,0.1,1.9,2.7,82.3,83.6,3.0,4.6,90.4,30.8,6518,16.9,32798,66.8,24.5,142400,29302,2.46,26160,53931,13.3,2267,32675,-1.8,4729,6119,0.0,0.0,2.0,0.0,1.1,26.3,1568097,706090,1203694,16357,127555,188,393.75,193.0
29053,Cooper County,MO,17585,17601,-0.1,17601,5.5,21.7,16.5,47.3,89.6,7.4,0.5,0.5,0.1,1.9,1.6,88.3,82.6,1.5,3.2,85.9,18.4,1392,22.5,7443,73.3,11.2,119800,6568,2.43,22910,45992,17.8,400,3905,-5.0,1071,1670,0.0,0.0,0.0,0.0,0.0,20.1,155345,75706,225574,12858,112683,4,564.77,31.2
29055,Crawford County,MO,24650,24696,-0.2,24696,6.1,23.5,17.8,50.6,97.4,0.5,0.5,0.4,0.1,1.3,1.8,95.8,85.9,0.7,1.5,78.1,13.2,2598,28.6,11918,76.0,7.3,105100,9485,2.57,18415,35897,21.1,529,5410,-1.6,1526,1927,0.0,0.0,0.0,0.0,0.0,23.5,271662,105183,174262,7267,25507,11,742.52,33.3
29057,Dade County,MO,7628,7883,-3.2,7883,4.6,21.1,22.2,49.2,95.8,0.5,0.9,0.3,0.0,2.5,1.8,94.3,85.8,0.7,2.1,85.3,13.2,831,24.9,3933,77.1,4.0,78200,3175,2.39,20034,35483,20.6,140,1215,-6.5,495,0,0.0,0.0,0.0,0.0,0.0,0.0,0,62405,46902,6222,2099,0,490.01,16.1
29059,Dallas County,MO,16389,16777,-2.3,16777,5.8,23.3,19.6,50.1,96.7,0.3,1.0,0.2,0.1,1.8,1.8,95.1,88.1,0.5,8.7,76.9,14.1,1615,31.0,7579,80.3,2.9,101400,6443,2.56,18155,40120,22.8,265,2358,4.4,1370,1600,0.0,0.0,0.0,0.0,0.0,22.1,0,59893,144726,8610,8357,0,540.77,31.0
29061,Daviess County,MO,8297,8433,-1.6,8433,6.3,26.2,18.9,49.6,97.5,0.6,0.4,0.2,0.0,1.2,1.5,96.2,88.8,1.1,9.3,84.2,16.4,800,28.9,4183,76.3,4.8,104700,3151,2.61,19890,42393,14.7,161,912,2.2,771,592,0.0,0.0,0.0,0.0,0.0,19.9,0,41751,45292,5630,2187,1,563.24,15.0
29063,DeKalb County,MO,12692,12892,-1.6,12892,4.2,16.8,15.7,36.8,86.6,11.6,0.5,0.3,0.1,0.9,2.0,84.8,81.8,1.9,4.3,83.0,9.5,1277,23.7,4293,65.2,15.2,110400,3769,2.48,16635,44092,9.9,215,1969,0.8,634,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,128002,10405,5214,2,421.36,30.6
29065,Dent County,MO,15655,15657,0.0,15657,5.9,22.8,20.3,50.0,95.8,0.6,1.0,0.9,0.0,1.7,1.4,94.6,86.6,0.9,2.2,76.8,11.4,1554,24.1,7242,72.9,6.3,86000,5858,2.63,18544,36311,20.9,416,3617,-2.6,936,1443,0.0,0.0,0.0,0.0,0.0,0.0,246567,0,124535,8310,10779,6,752.79,20.8
29067,Douglas County,MO,13546,13684,-1.0,13684,5.6,21.5,22.2,50.6,96.7,0.4,0.6,0.3,0.0,1.9,1.2,95.7,88.2,0.5,1.7,81.7,10.5,1425,30.7,6450,77.7,3.6,102900,5178,2.61,16404,32130,22.6,200,2118,-8.0,981,1315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,93694,6979,7693,1,813.63,16.8
29069,Dunklin County,MO,31344,31953,-1.9,31953,7.3,25.9,17.4,52.1,87.1,10.4,0.4,0.4,0.0,1.7,6.3,81.2,83.2,2.6,4.9,72.3,11.4,2353,20.1,14335,61.4,11.9,67800,12882,2.42,17990,31304,25.6,756,8908,2.3,1854,2439,3.5,0.0,0.0,0.0,0.0,22.9,0,132812,371322,11781,24917,15,541.07,59.1
29071,Franklin County,MO,102084,101491,0.6,101492,6.2,23.6,15.6,50.3,96.9,1.0,0.4,0.5,0.0,1.2,1.7,95.3,89.2,1.1,2.3,85.4,17.9,8051,27.9,43886,76.6,11.1,150500,39263,2.56,24742,48857,12.5,2598,33020,1.6,6608,8512,0.0,0.0,0.3,0.0,0.0,26.3,2432105,386379,1326744,13268,109271,295,922.68,110.0
29073,Gasconade County,MO,14866,15221,-2.3,15222,5.0,21.2,21.6,50.6,97.6,0.4,0.3,0.5,0.0,1.2,1.4,96.3,89.1,0.7,1.8,84.2,15.4,1329,27.1,8131,77.2,6.1,116000,6168,2.4,21830,41392,14.8,429,4732,3.8,1184,1844,0.0,0.0,0.0,0.0,0.0,0.0,172359,63145,146014,9486,13473,3,517.8,29.4
29075,Gentry County,MO,6826,6738,1.3,6738,7.5,24.6,19.7,51.7,97.7,0.6,0.3,0.4,0.0,1.0,1.0,96.8,85.3,0.8,4.2,85.7,15.3,604,20.5,3196,72.2,8.2,80400,2800,2.33,20534,39192,17.2,198,1737,-4.2,531,830,0.0,0.0,0.0,0.0,0.0,0.0,0,35196,59228,9511,2012,4,491.42,13.7
29077,Greene County,MO,285865,275174,3.9,275174,6.1,21.0,15.3,51.2,91.3,3.2,0.7,1.9,0.1,2.7,3.5,88.4,78.3,3.1,5.1,90.1,28.3,23944,19.0,129146,59.3,22.2,128100,115574,2.3,23520,40337,18.7,8201,137721,-3.2,19963,26031,1.9,0.7,1.1,0.0,1.4,25.2,3845368,5076007,4710360,17856,578286,1614,675.3,407.5
29079,Grundy County,MO,10197,10261,-0.6,10261,6.8,23.5,21.2,52.6,96.8,0.8,0.6,0.7,0.1,1.1,2.0,95.0,84.2,1.0,4.4,85.4,14.9,819,20.3,5003,72.3,10.5,72700,4148,2.4,19527,37964,15.8,243,2672,2.6,707,669,0.0,0.0,0.0,0.0,0.0,0.0,0,76462,88259,8765,6236,4,435.28,23.6
29081,Harrison County,MO,8639,8957,-3.6,8957,6.8,24.7,21.0,50.2,97.3,0.5,0.5,0.4,0.1,1.1,2.2,95.5,86.4,1.2,2.5,82.7,9.6,820,21.2,4386,74.3,7.9,71300,3515,2.46,19468,37739,16.3,209,1970,2.3,647,1121,0.0,0.0,0.0,0.0,0.0,0.0,0,55455,143542,16382,11022,3,722.5,12.4
29083,Henry County,MO,22028,22272,-1.1,22272,6.0,22.4,20.5,50.9,95.7,1.4,0.6,0.4,0.1,1.8,2.1,93.9,83.9,1.2,2.0,85.8,14.4,2212,23.0,10874,73.1,9.2,95700,9551,2.29,22394,39839,18.1,574,6537,-1.0,1411,1849,0.0,0.0,0.0,0.0,0.0,0.0,566623,101135,284256,12697,25044,6,696.95,32.0
29085,Hickory County,MO,9219,9627,-4.2,9627,3.9,17.0,31.9,51.1,96.7,0.4,0.8,0.2,0.1,1.8,1.4,95.5,89.4,0.6,2.6,82.4,10.4,1315,32.6,6732,82.8,1.9,98700,4219,2.23,17361,29325,21.6,147,667,2.6,681,995,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49990,5516,1641,0,399.09,24.1
29087,Holt County,MO,4516,4912,-8.1,4912,5.1,19.9,22.8,50.7,97.5,0.3,0.9,0.4,0.0,1.0,1.0,96.6,85.1,0.5,1.6,89.7,16.2,515,20.3,2783,71.6,9.4,78900,2218,2.1,24127,42979,12.3,137,971,4.0,422,537,0.0,0.0,0.0,0.0,0.0,0.0,0,84686,35782,7214,3966,0,462.69,10.6
29089,Howard County,MO,10159,10148,0.1,10144,5.9,21.7,17.0,50.2,91.6,5.6,0.6,0.2,0.1,1.9,1.4,90.6,87.8,1.3,1.9,85.6,22.7,842,24.5,4543,74.0,8.5,96400,3825,2.46,21598,42747,18.2,192,1942,1.3,676,946,0.0,0.0,0.0,0.0,0.0,0.0,0,19306,88059,8968,3435,1,463.85,21.9
29091,Howell County,MO,40173,40400,-0.6,40400,6.6,24.2,18.5,51.3,96.3,0.5,0.8,0.7,0.0,1.7,2.0,94.6,86.4,1.5,3.0,82.6,15.4,3567,19.6,18062,69.7,10.4,97700,15796,2.52,17416,32533,23.8,1124,12844,0.0,2944,4515,0.0,0.0,0.0,0.0,0.0,18.4,682130,180705,545843,14163,47630,19,927.25,43.6
29093,Iron County,MO,10267,10631,-3.4,10630,6.0,21.9,18.7,50.7,95.7,1.6,0.7,0.1,0.0,1.8,1.7,94.2,86.7,0.8,1.7,77.3,11.0,1087,24.7,5279,72.3,6.9,78800,4126,2.45,19101,36387,23.7,349,2054,3.5,502,1017,0.0,0.0,0.0,0.0,0.0,19.2,0,1613,65805,6524,5296,0,550.26,19.3
