status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
725980084255106_838379826348464,photo,3/25/2018 2:29,146,34,0,144,2,0,0,0,0
725980084255106_838378943015219,photo,3/25/2018 2:27,237,117,1,236,1,0,0,0,0
725980084255106_838377093015404,status,3/25/2018 2:23,403,158,0,401,2,0,0,0,0
725980084255106_837486319771148,video,3/23/2018 9:07,225,1,31,222,2,0,0,0,1
725980084255106_837481999771580,video,3/23/2018 9:00,83,0,1,81,2,0,0,0,0
725980084255106_837423079777472,video,3/23/2018 7:48,1927,1586,603,1409,390,105,18,3,2
725980084255106_836903893162724,video,3/22/2018 9:22,160,1,16,158,1,0,1,0,0
725980084255106_836854643167649,video,3/22/2018 8:10,227,3,22,227,0,0,0,0,0
725980084255106_836844103168703,video,3/22/2018 7:54,113,2,13,113,0,0,0,0,0
725980084255106_836814979838282,video,3/22/2018 7:17,2033,1961,699,1512,421,43,17,37,3
725980084255106_836725009847279,status,3/22/2018 2:17,661,34,0,651,3,6,0,0,1
725980084255106_836244516561995,video,3/21/2018 8:12,317,1,53,315,1,1,0,0,0
725980084255106_836212999898480,video,3/21/2018 7:34,1712,1438,489,1262,304,122,15,1,8
725980084255106_835497449970035,photo,3/20/2018 1:36,2101,116,13,2058,14,29,0,0,0
725980084255106_833992460120534,video,3/17/2018 7:31,1909,1566,607,1645,239,10,13,1,1
725980084255106_833490950170685,video,3/16/2018 8:45,272,0,29,271,1,0,0,0,0
725980084255106_833486513504462,video,3/16/2018 8:44,1168,1245,358,906,162,5,91,1,3
725980084255106_833456926840754,video,3/16/2018 7:59,325,0,38,320,2,2,1,0,0
725980084255106_833424033510710,video,3/16/2018 7:16,1988,1827,628,1464,460,49,10,3,2
725980084255106_833423383510775,status,3/16/2018 7:14,284,22,2,281,1,2,0,0,0
725980084255106_833421396844307,status,3/16/2018 7:07,305,19,0,300,3,2,0,0,0
725980084255106_832711370248643,status,3/14/2018 21:20,482,24,0,478,2,2,0,0,0
725980084255106_832711143581999,status,3/14/2018 21:19,331,6,0,327,1,3,0,0,0
725980084255106_832710460248734,status,3/14/2018 21:17,122,1,0,119,3,0,0,0,0
725980084255106_831900963663017,status,3/13/2018 8:48,275,7,1,275,0,0,0,0,0
725980084255106_831875186998928,video,3/13/2018 8:22,211,0,19,209,1,1,0,0,0
725980084255106_831864187000028,video,3/13/2018 8:08,69,0,4,68,1,0,0,0,0
725980084255106_831850927001354,video,3/13/2018 7:49,51,1,6,50,1,0,0,0,0
725980084255106_831828783670235,video,3/13/2018 7:20,99,0,11,98,1,0,0,0,0
725980084255106_831816667004780,video,3/13/2018 7:07,2639,1625,675,1753,657,68,157,0,4
725980084255106_831732777013169,status,3/13/2018 4:02,635,25,1,626,7,2,0,0,0
725980084255106_831646177021829,photo,3/13/2018 0:39,1491,66,14,1463,9,18,1,0,0
725980084255106_831061300413650,photo,3/11/2018 22:25,188,1,2,186,2,0,0,0,0
725980084255106_831056807080766,photo,3/11/2018 22:24,598,28,14,594,2,2,0,0,0
725980084255106_829081050611675,photo,3/8/2018 3:28,744,80,10,737,1,6,0,0,0
725980084255106_829056053947508,photo,3/8/2018 2:04,580,34,6,572,4,4,0,0,0
725980084255106_829055070614273,status,3/8/2018 1:48,685,54,0,679,2,4,0,0,0
725980084255106_829035553949558,status,3/8/2018 1:10,1905,1186,2,1876,7,22,0,0,0
725980084255106_828051210714659,status,3/6/2018 5:29,1288,97,2,1270,7,8,0,2,1
725980084255106_826868067499640,status,3/4/2018 0:40,926,51,6,916,6,4,0,0,0
725980084255106_824531671066613,status,2/27/2018 23:10,1393,327,36,1374,7,11,1,0,0
725980084255106_824100531109727,status,2/27/2018 7:11,330,14,4,324,4,2,0,0,0
725980084255106_822109934642120,status,2/24/2018 0:10,679,64,1,664,0,3,1,11,0
725980084255106_821715704681543,status,2/23/2018 10:15,648,67,4,637,7,4,0,0,0
725980084255106_821310368055410,status,2/22/2018 21:25,2383,507,18,2293,25,65,0,0,0
725980084255106_820255704827543,photo,2/21/2018 3:50,770,31,2,755,6,9,0,0,0
725980084255106_816810381838742,photo,2/15/2018 9:29,812,67,2,806,0,4,0,2,0
725980084255106_816480201871760,photo,2/14/2018 20:34,2149,193,12,2092,18,38,1,0,0
725980084255106_810790982440682,photo,2/4/2018 5:32,1145,51,7,1125,4,16,0,0,0
725980084255106_810717109114736,status,2/4/2018 1:06,1130,91,4,1106,9,15,0,0,0
725980084255106_809754015877712,status,2/2/2018 5:37,555,35,1,553,2,0,0,0,0
725980084255106_806542206198893,status,1/27/2018 6:21,596,23,7,588,6,2,0,0,0
725980084255106_806005012919279,status,1/26/2018 6:04,1027,146,7,996,8,19,1,3,0
725980084255106_804004369786010,status,1/22/2018 10:01,1296,240,6,1274,13,9,0,0,0
725980084255106_796886907164423,photo,1/8/2018 6:37,498,36,6,496,2,0,0,0,0
725980084255106_788349121351535,status,12/21/2017 0:27,931,60,6,914,7,10,0,0,0
725980084255106_788000544719726,photo,12/20/2017 8:00,484,25,1,481,3,0,0,0,0
725980084255106_765812196938561,photo,11/5/2017 9:26,612,73,1,605,4,3,0,0,0
725980084255106_750913731761741,photo,10/3/2017 20:21,423,73,1,417,3,2,0,0,1
725980084255106_746697512183363,status,9/24/2017 5:09,222,29,0,217,1,1,0,3,0
725980084255106_746693165517131,status,9/24/2017 5:00,143,12,0,143,0,0,0,0,0
725980084255106_746692178850563,status,9/24/2017 4:56,79,20,0,79,0,0,0,0,0
725980084255106_746691978850583,status,9/24/2017 4:55,111,13,1,111,0,0,0,0,0
725980084255106_746230472230067,status,9/23/2017 6:29,285,67,1,283,1,1,0,0,0
725980084255106_745748138944967,photo,9/22/2017 5:32,586,61,19,580,5,0,1,0,0
725980084255106_744833515703096,photo,9/20/2017 5:54,383,28,10,377,6,0,0,0,0
725980084255106_743488792504235,photo,9/17/2017 6:11,279,56,9,279,0,0,0,0,0
725980084255106_742985535887894,photo,9/16/2017 5:29,317,35,7,317,0,0,0,0,0
725980084255106_742554802597634,photo,9/15/2017 5:24,133,42,5,129,4,0,0,0,0
725980084255106_742073919312389,photo,9/14/2017 5:09,369,100,4,366,0,3,0,0,0
725980084255106_741664556019992,status,9/13/2017 8:45,133,11,0,132,0,1,0,0,0
725980084255106_741542329365548,photo,9/13/2017 2:44,517,105,2,502,8,7,0,0,0
725980084255106_740752239444557,photo,9/11/2017 4:12,396,28,0,390,3,3,0,0,0
725980084255106_740302199489561,photo,9/10/2017 3:24,431,75,0,418,4,9,0,0,0
725980084255106_740296152823499,status,9/10/2017 3:07,265,82,0,256,1,0,0,8,0
725980084255106_739426806243767,photo,9/8/2017 6:14,329,46,7,329,0,0,0,0,0
725980084255106_739366516249796,photo,9/8/2017 2:46,439,59,1,436,1,2,0,0,0
725980084255106_738444069675374,photo,9/6/2017 5:36,337,57,13,336,1,0,0,0,0
725980084255106_737710946415353,status,9/4/2017 9:34,145,26,0,137,1,0,0,7,0
725980084255106_737706283082486,photo,9/4/2017 9:23,115,24,0,114,1,0,0,0,0
725980084255106_737592216427226,status,9/4/2017 3:07,100,54,0,94,0,1,0,1,4
725980084255106_737589933094121,status,9/4/2017 2:55,134,26,0,131,0,1,0,2,0
725980084255106_737526316433816,status,9/3/2017 22:59,87,28,0,86,0,0,0,1,0
725980084255106_737512979768483,status,9/3/2017 22:04,120,55,1,120,0,0,0,0,0
725980084255106_737481286438319,link,9/3/2017 20:28,120,26,0,120,0,0,0,0,0
725980084255106_737145319805249,photo,9/3/2017 6:30,237,32,3,233,3,1,0,0,0
725980084255106_737119709807810,status,9/3/2017 4:52,128,20,0,125,3,0,0,0,0
725980084255106_737119509807830,status,9/3/2017 4:51,78,10,0,78,0,0,0,0,0
725980084255106_737037699816011,status,9/2/2017 23:06,114,17,0,113,1,0,0,0,0
725980084255106_736854049834376,link,9/2/2017 11:44,93,30,0,92,1,0,0,0,0
725980084255106_736653443187770,photo,9/2/2017 4:16,119,17,1,117,2,0,0,0,0
725980084255106_736595059860275,status,9/1/2017 23:46,58,6,0,58,0,0,0,0,0
725980084255106_736413316545116,link,9/1/2017 12:07,21,4,0,21,0,0,0,0,0
725980084255106_736212056565242,status,9/1/2017 5:38,46,0,0,46,0,0,0,0,0
725980084255106_736177613235353,photo,9/1/2017 4:33,170,18,0,161,3,6,0,0,0
725980084255106_736143006572147,photo,9/1/2017 2:36,44,2,1,42,0,2,0,0,0
725980084255106_736114496574998,status,9/1/2017 0:06,36,2,0,36,0,0,0,0,0
725980084255106_736080993245015,status,8/31/2017 21:55,140,20,0,136,3,1,0,0,0
725980084255106_735904973262617,status,8/31/2017 11:28,128,14,0,128,0,0,0,0,0
614855718638584_855501374574016,photo,6/13/2018 1:12,2,0,0,2,0,0,0,0,0
614855718638584_855485821242238,video,6/13/2018 0:59,27,0,18,27,0,0,0,0,0
614855718638584_855483231242497,video,6/13/2018 0:58,97,177,210,48,49,0,0,0,0
614855718638584_855390184585135,photo,6/12/2018 23:15,2,4,0,2,0,0,0,0,0
614855718638584_855371591253661,photo,6/12/2018 22:55,9,0,1,9,0,0,0,0,0
614855718638584_855349864589167,photo,6/12/2018 22:34,19,1,1,19,0,0,0,0,0
614855718638584_855328094591344,video,6/12/2018 22:16,32,0,12,32,0,0,0,0,0
614855718638584_854111134713040,photo,6/12/2018 8:10,25,0,0,24,0,1,0,0,0
614855718638584_854091668048320,photo,6/12/2018 7:54,31,0,1,31,0,0,0,0,0
614855718638584_854059261384894,photo,6/12/2018 7:27,25,0,0,25,0,0,0,0,0
614855718638584_854041884719965,photo,6/12/2018 7:14,18,0,0,18,0,0,0,0,0
614855718638584_854026948054792,video,6/12/2018 7:01,33,0,6,33,0,0,0,0,0
614855718638584_854021308055356,video,6/12/2018 6:58,156,593,210,95,56,2,3,0,0
614855718638584_853871868070300,video,6/12/2018 3:22,16,0,4,16,0,0,0,0,0
614855718638584_853833711407449,photo,6/12/2018 2:36,41,1,0,40,0,1,0,0,0
614855718638584_853815621409258,photo,6/12/2018 2:17,38,1,0,38,0,0,0,0,0
614855718638584_853808434743310,video,6/12/2018 2:09,20,0,1,20,0,0,0,0,0
614855718638584_853805434743610,video,6/12/2018 2:07,99,361,87,80,17,0,2,0,0
614855718638584_853788601411960,photo,6/12/2018 1:47,29,3,0,29,0,0,0,0,0
614855718638584_853774554746698,photo,6/12/2018 1:31,22,0,0,22,0,0,0,0,0
614855718638584_853759651414855,photo,6/12/2018 1:16,13,0,0,13,0,0,0,0,0
614855718638584_853747008082786,video,6/12/2018 1:03,29,0,3,29,0,0,0,0,0
614855718638584_853742228083264,video,6/12/2018 1:01,182,356,229,109,72,0,1,0,0
614855718638584_853691438088343,photo,6/11/2018 23:46,12,0,0,12,0,0,0,0,0
614855718638584_853677934756360,photo,6/11/2018 23:24,12,0,0,12,0,0,0,0,0
614855718638584_853674648090022,photo,6/11/2018 23:20,9,0,0,9,0,0,0,0,0
614855718638584_853659371424883,photo,6/11/2018 23:00,11,0,0,11,0,0,0,0,0
614855718638584_853655058091981,photo,6/11/2018 22:53,8,0,0,8,0,0,0,0,0
614855718638584_853645611426259,photo,6/11/2018 22:41,23,2,0,23,0,0,0,0,0
614855718638584_853637514760402,video,6/11/2018 22:31,16,0,4,16,0,0,0,0,0
614855718638584_853627944761359,video,6/11/2018 22:17,13,1,0,13,0,0,0,0,0
614855718638584_853020998155387,photo,6/11/2018 8:06,19,0,0,19,0,0,0,0,0
614855718638584_852998664824287,photo,6/11/2018 7:47,26,0,0,26,0,0,0,0,0
614855718638584_852979681492852,photo,6/11/2018 7:31,27,1,0,27,0,0,0,0,0
614855718638584_852962078161279,photo,6/11/2018 7:15,14,0,0,14,0,0,0,0,0
614855718638584_852953831495437,video,6/11/2018 7:07,64,0,13,64,0,0,0,0,0
614855718638584_852950484829105,video,6/11/2018 7:04,154,455,199,98,53,0,3,0,0
614855718638584_852814964842657,photo,6/11/2018 3:50,20,1,0,20,0,0,0,0,0
614855718638584_852810178176469,video,6/11/2018 3:43,19,0,0,19,0,0,0,0,0
614855718638584_852780071512813,photo,6/11/2018 3:01,19,0,0,19,0,0,0,0,0
614855718638584_852760998181387,photo,6/11/2018 2:40,10,0,0,10,0,0,0,0,0
614855718638584_852743938183093,photo,6/11/2018 2:21,9,2,0,9,0,0,0,0,0
614855718638584_852731221517698,photo,6/11/2018 2:08,15,0,0,15,0,0,0,0,0
614855718638584_852708188186668,photo,6/11/2018 1:44,31,0,0,31,0,0,0,0,0
614855718638584_852692161521604,photo,6/11/2018 1:27,23,2,0,23,0,0,0,0,0
614855718638584_852685714855582,video,6/11/2018 1:20,50,0,13,49,1,0,0,0,0
614855718638584_852682288189258,video,6/11/2018 1:18,259,695,263,151,106,0,2,0,0
614855718638584_852602091530611,photo,6/10/2018 23:17,25,0,0,25,0,0,0,0,0
614855718638584_852587914865362,photo,6/10/2018 22:55,18,0,0,18,0,0,0,0,0
614855718638584_852581208199366,photo,6/10/2018 22:47,26,0,0,26,0,0,0,0,0
614855718638584_852567864867367,photo,6/10/2018 22:28,29,1,0,29,0,0,0,0,0
614855718638584_852561908201296,video,6/10/2018 22:19,59,0,7,59,0,0,0,0,0
614855718638584_851937614930392,photo,6/10/2018 8:04,19,0,0,19,0,0,0,0,0
614855718638584_851896584934495,photo,6/10/2018 7:27,35,0,0,35,0,0,0,0,0
614855718638584_851875128269974,photo,6/10/2018 7:07,14,0,0,14,0,0,0,0,0
614855718638584_851866374937516,video,6/10/2018 6:59,23,0,7,23,0,0,0,0,0
614855718638584_851840274940126,video,6/10/2018 6:58,63,84,92,45,17,1,0,0,0
614855718638584_851666554957498,photo,6/10/2018 2:30,27,0,0,27,0,0,0,0,0
614855718638584_851646224959531,photo,6/10/2018 2:09,17,0,0,17,0,0,0,0,0
614855718638584_851626201628200,photo,6/10/2018 1:48,14,1,0,14,0,0,0,0,0
614855718638584_851603014963852,photo,6/10/2018 1:23,12,0,0,12,0,0,0,0,0
614855718638584_851590108298476,photo,6/10/2018 1:10,32,0,1,32,0,0,0,0,0
614855718638584_851583838299103,video,6/10/2018 1:03,37,0,6,37,0,0,0,0,0
614855718638584_851581351632685,video,6/10/2018 1:02,146,303,221,73,69,2,1,0,1
614855718638584_851478388309648,photo,6/9/2018 22:50,40,1,0,40,0,0,0,0,0
614855718638584_851457784978375,photo,6/9/2018 22:26,20,0,0,19,1,0,0,0,0
614855718638584_851436491647171,photo,6/9/2018 22:02,20,0,0,20,0,0,0,0,0
614855718638584_851428551647965,video,6/9/2018 21:51,50,0,5,49,1,0,0,0,0
614855718638584_850826315041522,photo,6/9/2018 8:07,19,0,1,19,0,0,0,0,0
614855718638584_850794075044746,photo,6/9/2018 7:39,46,0,0,46,0,0,0,0,0
614855718638584_850777618379725,photo,6/9/2018 7:26,26,0,0,26,0,0,0,0,0
614855718638584_850760228381464,photo,6/9/2018 7:11,14,0,0,14,0,0,0,0,0
614855718638584_850751348382352,video,6/9/2018 7:03,55,0,13,55,0,0,0,0,0
614855718638584_850748395049314,video,6/9/2018 7:02,162,418,163,108,49,1,4,0,0
614855718638584_850586045065549,photo,6/9/2018 3:19,10,0,0,9,1,0,0,0,0
614855718638584_850575975066556,video,6/9/2018 3:07,26,0,13,26,0,0,0,0,0
614855718638584_850551731735647,photo,6/9/2018 2:41,11,0,0,11,0,0,0,0,0
614855718638584_850523358405151,photo,6/9/2018 2:14,18,0,0,18,0,0,0,0,0
614855718638584_850512775072876,photo,6/9/2018 2:03,12,1,0,12,0,0,0,0,0
614855718638584_850490085075145,photo,6/9/2018 1:41,35,2,0,35,0,0,0,0,0
614855718638584_850470818410405,photo,6/9/2018 1:22,14,0,0,14,0,0,0,0,0
614855718638584_850459611744859,video,6/9/2018 1:12,63,0,15,63,0,0,0,0,0
614855718638584_850456998411787,video,6/9/2018 1:11,184,530,224,101,80,0,1,1,1
614855718638584_850362261754594,photo,6/8/2018 23:14,28,0,0,27,1,0,0,0,0
614855718638584_850338681756952,photo,6/8/2018 22:48,24,0,0,24,0,0,0,0,0
614855718638584_850317785092375,photo,6/8/2018 22:25,33,0,0,33,0,0,0,0,0
614855718638584_850294175094736,photo,6/8/2018 22:04,17,0,0,16,1,0,0,0,0
614855718638584_850279055096248,video,6/8/2018 21:50,58,0,14,58,0,0,0,0,0
614855718638584_849593741831446,photo,6/8/2018 8:01,33,0,0,33,0,0,0,0,0
614855718638584_849577721833048,photo,6/8/2018 7:46,39,0,0,39,0,0,0,0,0
614855718638584_849564348501052,photo,6/8/2018 7:32,11,1,0,11,0,0,0,0,0
614855718638584_849543755169778,photo,6/8/2018 7:12,16,0,0,16,0,0,0,0,0
614855718638584_849533951837425,video,6/8/2018 7:03,63,0,9,63,0,0,0,0,0
614855718638584_849533481837472,video,6/8/2018 7:02,6,0,2,6,0,0,0,0,0
614855718638584_849525358504951,video,6/8/2018 7:01,196,637,223,111,81,1,2,1,0
614855718638584_849331308524356,photo,6/8/2018 2:24,31,0,1,31,0,0,0,0,0
614855718638584_849318975192256,photo,6/8/2018 2:10,40,1,0,40,0,0,0,0,0
614855718638584_849291938528293,photo,6/8/2018 1:40,22,3,1,22,0,0,0,0,0
614855718638584_849281168529370,photo,6/8/2018 1:28,25,0,0,24,0,1,0,0,0
614855718638584_849265218530965,photo,6/8/2018 1:11,25,0,1,25,0,0,0,0,0
614855718638584_849257411865079,video,6/8/2018 1:02,36,0,5,36,0,0,0,0,0
614855718638584_849254781865342,video,6/8/2018 1:01,162,401,213,83,78,1,0,0,0
614855718638584_849191728538314,photo,6/7/2018 23:30,25,0,0,24,1,0,0,0,0
614855718638584_849179631872857,photo,6/7/2018 23:14,14,1,0,14,0,0,0,0,0
614855718638584_849158781874942,photo,6/7/2018 22:50,52,1,1,52,0,0,0,0,0
614855718638584_849124951878325,photo,6/7/2018 22:09,26,0,0,26,0,0,0,0,0
614855718638584_849117991879021,video,6/7/2018 22:00,36,0,15,36,0,0,0,0,0
614855718638584_848528628604624,photo,6/7/2018 8:01,10,0,0,10,0,0,0,0,0
614855718638584_848510258606461,photo,6/7/2018 7:44,15,1,0,15,0,0,0,0,0
614855718638584_848477755276378,photo,6/7/2018 7:15,16,0,0,16,0,0,0,0,0
614855718638584_848469131943907,photo,6/7/2018 7:06,16,3,0,15,1,0,0,0,0
614855718638584_848458515278302,video,6/7/2018 6:56,31,0,1,31,0,0,0,0,0
614855718638584_848455638611923,video,6/7/2018 6:55,181,506,211,124,52,2,2,1,0
614855718638584_848453758612111,video,6/7/2018 6:52,1,0,0,1,0,0,0,0,0
614855718638584_848448325279321,video,6/7/2018 6:50,42,40,30,37,5,0,0,0,0
614855718638584_848270658630421,photo,6/7/2018 2:25,37,2,0,36,1,0,0,0,0
614855718638584_848258378631649,photo,6/7/2018 2:11,26,2,0,26,0,0,0,0,0
614855718638584_848244848633002,photo,6/7/2018 1:56,32,0,0,32,0,0,0,0,0
614855718638584_848240425300111,photo,6/7/2018 1:51,17,2,1,16,1,0,0,0,0
614855718638584_848224001968420,photo,6/7/2018 1:33,19,1,0,19,0,0,0,0,0
614855718638584_848212181969602,photo,6/7/2018 1:19,18,0,0,18,0,0,0,0,0
614855718638584_848201225304031,video,6/7/2018 1:07,51,0,13,51,0,0,0,0,0
614855718638584_848200965304057,video,6/7/2018 1:06,4,0,1,4,0,0,0,0,0
614855718638584_848197868637700,video,6/7/2018 1:04,174,512,201,83,88,1,2,0,0
614855718638584_848102925313861,photo,6/6/2018 22:32,38,2,0,38,0,0,0,0,0
614855718638584_848094948647992,photo,6/6/2018 22:22,29,0,0,29,0,0,0,0,0
614855718638584_848080528649434,photo,6/6/2018 22:06,32,1,0,32,0,0,0,0,0
614855718638584_847483425375811,photo,6/6/2018 7:42,22,0,0,22,0,0,0,0,0
614855718638584_847452352045585,photo,6/6/2018 7:14,13,1,3,13,0,0,0,0,0
614855718638584_847442928713194,video,6/6/2018 7:06,24,0,3,24,0,0,0,0,0
614855718638584_847437148713772,video,6/6/2018 7:00,78,209,132,64,14,0,0,0,0
614855718638584_847300975394056,photo,6/6/2018 3:41,26,0,0,26,0,0,0,0,0
614855718638584_847294372061383,video,6/6/2018 3:30,23,0,5,23,0,0,0,0,0
614855718638584_847233782067442,photo,6/6/2018 2:13,23,1,0,23,0,0,0,0,0
614855718638584_847213265402827,photo,6/6/2018 1:47,19,0,0,19,0,0,0,0,0
614855718638584_847202698737217,photo,6/6/2018 1:34,11,0,0,11,0,0,0,0,0
614855718638584_847193868738100,photo,6/6/2018 1:24,3,0,0,3,0,0,0,0,0
614855718638584_847181712072649,video,6/6/2018 1:10,26,0,5,26,0,0,0,0,0
614855718638584_847178245406329,video,6/6/2018 1:08,115,259,153,52,58,0,5,0,0
614855718638584_847089118748575,photo,6/5/2018 22:46,40,1,1,40,0,0,0,0,0
614855718638584_847075428749944,photo,6/5/2018 22:28,17,0,0,17,0,0,0,0,0
614855718638584_847065552084265,photo,6/5/2018 22:13,32,2,0,31,1,0,0,0,0
614855718638584_847057118751775,photo,6/5/2018 22:00,12,0,0,12,0,0,0,0,0
614855718638584_847047255419428,video,6/5/2018 21:45,46,0,13,46,0,0,0,0,0
614855718638584_846494485474705,photo,6/5/2018 8:10,20,1,0,20,0,0,0,0,0
614855718638584_846481795475974,photo,6/5/2018 8:00,13,0,0,13,0,0,0,0,0
614855718638584_846448405479313,photo,6/5/2018 7:29,29,0,1,29,0,0,0,0,0
614855718638584_846439258813561,photo,6/5/2018 7:18,35,0,1,35,0,0,0,0,0
614855718638584_846427728814714,video,6/5/2018 7:07,58,0,19,58,0,0,0,0,0
614855718638584_846419982148822,video,6/5/2018 7:05,172,555,240,121,49,1,1,0,0
614855718638584_846212492169571,photo,6/5/2018 1:54,24,0,0,24,0,0,0,0,0
614855718638584_846200305504123,photo,6/5/2018 1:41,21,1,2,21,0,0,0,0,0
614855718638584_846182945505859,photo,6/5/2018 1:20,15,0,0,15,0,0,0,0,0
614855718638584_846173948840092,video,6/5/2018 1:10,38,0,9,38,0,0,0,0,0
614855718638584_846171215507032,video,6/5/2018 1:09,156,482,189,98,55,2,1,0,0
614855718638584_846102855513868,photo,6/4/2018 23:04,17,1,0,17,0,0,0,0,0
614855718638584_846082972182523,photo,6/4/2018 22:25,32,0,0,32,0,0,0,0,0
614855718638584_846070285517125,photo,6/4/2018 22:01,25,1,0,25,0,0,0,0,0
614855718638584_846060788851408,video,6/4/2018 21:45,64,0,13,63,0,1,0,0,0
614855718638584_845505918906895,photo,6/4/2018 8:12,42,2,1,42,0,0,0,0,0
614855718638584_845487582242062,photo,6/4/2018 7:56,22,1,0,22,0,0,0,0,0
614855718638584_845461625577991,photo,6/4/2018 7:33,24,0,0,24,0,0,0,0,0
614855718638584_845439955580158,photo,6/4/2018 7:13,12,0,0,12,0,0,0,0,0
614855718638584_845429758914511,video,6/4/2018 7:03,60,0,5,60,0,0,0,0,0
614855718638584_845425575581596,video,6/4/2018 7:00,156,458,272,115,38,1,2,0,0
614855718638584_845310818926405,video,6/4/2018 4:03,22,1,1,22,0,0,0,0,0
614855718638584_845284242262396,photo,6/4/2018 3:16,34,1,0,34,0,0,0,0,0
614855718638584_845278798929607,video,6/4/2018 3:07,22,0,2,22,0,0,0,0,0
614855718638584_845259282264892,photo,6/4/2018 2:36,33,0,0,33,0,0,0,0,0
614855718638584_845238158933671,photo,6/4/2018 2:10,13,1,0,13,0,0,0,0,0
