instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
8838,1/9/2012,1,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,5
8839,1/9/2012,1,1,1,2,0,1,1,1,0.24,0.2424,0.56,0.1343,5
8840,1/9/2012,1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,3
8841,1/9/2012,1,1,1,4,0,1,1,1,0.22,0.2424,0.64,0.1045,4
8842,1/9/2012,1,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896,21
8843,1/9/2012,1,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343,88
8844,1/9/2012,1,1,1,7,0,1,1,2,0.22,0.2424,0.6,0.1045,240
8845,1/9/2012,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,420
8846,1/9/2012,1,1,1,9,0,1,1,2,0.22,0.2727,0.64,0,197
8847,1/9/2012,1,1,1,10,0,1,1,1,0.24,0.2879,0.6,0,108
8848,1/9/2012,1,1,1,11,0,1,1,2,0.26,0.2879,0.56,0.0896,88
8849,1/9/2012,1,1,1,12,0,1,1,2,0.26,0.2727,0.56,0.1045,103
8850,1/9/2012,1,1,1,13,0,1,1,2,0.26,0.2727,0.56,0.1045,80
8851,1/9/2012,1,1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642,50
8852,1/9/2012,1,1,1,15,0,1,1,3,0.22,0.2273,0.75,0.1642,69
8853,1/9/2012,1,1,1,16,0,1,1,3,0.22,0.2576,0.87,0.0896,49
8854,1/9/2012,1,1,1,17,0,1,1,3,0.22,0.2727,0.87,0,152
8855,1/9/2012,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,164
8856,1/9/2012,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,190
8857,1/9/2012,1,1,1,20,0,1,1,2,0.2,0.2273,0.86,0.0896,132
8858,1/9/2012,1,1,1,21,0,1,1,2,0.2,0.2576,0.93,0,79
8859,1/9/2012,1,1,1,22,0,1,1,2,0.2,0.2273,0.92,0.1045,62
8860,1/9/2012,1,1,1,23,0,1,1,2,0.22,0.2424,0.87,0.1045,52
8861,1/10/2012,1,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,14
8862,1/10/2012,1,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,5
8863,1/10/2012,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,4
8864,1/10/2012,1,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,4
8865,1/10/2012,1,1,1,5,0,2,1,1,0.4,0.4091,0.47,0.2239,23
8866,1/10/2012,1,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.194,79
8867,1/10/2012,1,1,1,7,0,2,1,2,0.18,0.197,0.93,0.1642,222
8868,1/10/2012,1,1,1,8,0,2,1,2,0.18,0.197,0.93,0.1642,471
8869,1/10/2012,1,1,1,9,0,2,1,2,0.18,0.197,0.93,0.1642,195
8870,1/10/2012,1,1,1,10,0,2,1,2,0.18,0.197,0.93,0.1642,83
8871,1/10/2012,1,1,1,11,0,2,1,1,0.42,0.4242,0.38,0.2985,101
8872,1/10/2012,1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,140
8873,1/10/2012,1,1,1,13,0,2,1,1,0.42,0.4242,0.38,0.2985,178
8874,1/10/2012,1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,106
8875,1/10/2012,1,1,1,15,0,2,1,1,0.42,0.4242,0.38,0.2985,136
8876,1/10/2012,1,1,1,16,0,2,1,1,0.42,0.4242,0.38,0.3582,240
8877,1/10/2012,1,1,1,17,0,2,1,1,0.42,0.4242,0.38,0.2537,460
8878,1/10/2012,1,1,1,18,0,2,1,1,0.4,0.4091,0.4,0.1045,385
8879,1/10/2012,1,1,1,19,0,2,1,1,0.38,0.3939,0.46,0.1045,281
8880,1/10/2012,1,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,200
8881,1/10/2012,1,1,1,21,0,2,1,1,0.32,0.3333,0.66,0.0896,116
8882,1/10/2012,1,1,1,22,0,2,1,1,0.3,0.303,0.7,0.0896,114
8883,1/10/2012,1,1,1,23,0,2,1,1,0.26,0.2727,0.81,0.1045,41
8884,1/11/2012,1,1,1,0,0,3,1,1,0.26,0.303,0.81,0,28
8885,1/11/2012,1,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,7
8886,1/11/2012,1,1,1,2,0,3,1,1,0.2,0.2121,0.85,0.1642,5
8887,1/11/2012,1,1,1,3,0,3,1,1,0.22,0.2727,0.8,0,4
8888,1/11/2012,1,1,1,4,0,3,1,1,0.2,0.2121,0.8,0.1343,2
8889,1/11/2012,1,1,1,5,0,3,1,1,0.2,0.2121,0.8,0.1343,22
8890,1/11/2012,1,1,1,6,0,3,1,1,0.2,0.2121,0.86,0.1343,74
8891,1/11/2012,1,1,1,7,0,3,1,1,0.2,0.2121,0.8,0.1343,256
8892,1/11/2012,1,1,1,8,0,3,1,1,0.2,0.2273,0.82,0.1045,499
8893,1/11/2012,1,1,1,9,0,3,1,2,0.2,0.2121,0.86,0.1343,225
8894,1/11/2012,1,1,1,10,0,3,1,2,0.24,0.2424,0.87,0.1343,97
8895,1/11/2012,1,1,1,11,0,3,1,2,0.26,0.2879,0.87,0.0896,99
8896,1/11/2012,1,1,1,12,0,3,1,3,0.3,0.3333,0.81,0,55
8897,1/11/2012,1,1,1,13,0,3,1,3,0.32,0.3485,0.76,0,65
8898,1/11/2012,1,1,1,14,0,3,1,3,0.32,0.3333,0.81,0.1045,73
8899,1/11/2012,1,1,1,15,0,3,1,2,0.34,0.3485,0.87,0.0896,79
8900,1/11/2012,1,1,1,16,0,3,1,2,0.34,0.3182,0.87,0.2537,118
8901,1/11/2012,1,1,1,17,0,3,1,3,0.34,0.3182,0.87,0.2239,134
8902,1/11/2012,1,1,1,18,0,3,1,3,0.34,0.3333,0.87,0.194,98
8903,1/11/2012,1,1,1,19,0,3,1,3,0.32,0.303,0.93,0.2239,93
8904,1/11/2012,1,1,1,20,0,3,1,3,0.32,0.3182,0.93,0.1642,57
8905,1/11/2012,1,1,1,21,0,3,1,3,0.34,0.3182,0.87,0.2239,29
8906,1/11/2012,1,1,1,22,0,3,1,3,0.34,0.3333,0.87,0.194,49
8907,1/11/2012,1,1,1,23,0,3,1,3,0.34,0.3182,0.87,0.2239,9
8908,1/12/2012,1,1,1,0,0,4,1,3,0.34,0.3333,0.93,0.194,3
8909,1/12/2012,1,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.194,3
8910,1/12/2012,1,1,1,2,0,4,1,3,0.36,0.3485,0.93,0.2537,2
8911,1/12/2012,1,1,1,3,0,4,1,3,0.36,0.3485,0.93,0.2537,3
8912,1/12/2012,1,1,1,4,0,4,1,3,0.36,0.3485,0.93,0.194,2
8913,1/12/2012,1,1,1,5,0,4,1,3,0.34,0.3485,0.93,0.0896,16
8914,1/12/2012,1,1,1,6,0,4,1,3,0.36,0.3485,0.93,0.1343,89
8915,1/12/2012,1,1,1,7,0,4,1,2,0.34,0.3182,0.87,0.2836,220
8916,1/12/2012,1,1,1,8,0,4,1,1,0.32,0.3182,0.81,0.194,508
8917,1/12/2012,1,1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,230
8918,1/12/2012,1,1,1,10,0,4,1,1,0.34,0.3485,0.81,0.1045,90
8919,1/12/2012,1,1,1,11,0,4,1,2,0.34,0.3485,0.81,0.1045,119
8920,1/12/2012,1,1,1,12,0,4,1,2,0.34,0.3485,0.81,0.1045,144
8921,1/12/2012,1,1,1,13,0,4,1,1,0.42,0.4242,0.77,0.1642,183
8922,1/12/2012,1,1,1,14,0,4,1,1,0.42,0.4242,0.77,0.1642,156
8923,1/12/2012,1,1,1,15,0,4,1,1,0.44,0.4394,0.72,0.1343,188
8924,1/12/2012,1,1,1,16,0,4,1,1,0.46,0.4545,0.67,0.194,281
8925,1/12/2012,1,1,1,17,0,4,1,1,0.46,0.4545,0.63,0.1642,495
8926,1/12/2012,1,1,1,18,0,4,1,1,0.44,0.4394,0.67,0.194,421
8927,1/12/2012,1,1,1,19,0,4,1,2,0.42,0.4242,0.71,0.1642,330
8928,1/12/2012,1,1,1,20,0,4,1,2,0.42,0.4242,0.71,0.194,240
8929,1/12/2012,1,1,1,21,0,4,1,1,0.44,0.4394,0.67,0.1343,174
8930,1/12/2012,1,1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,133
8931,1/12/2012,1,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,67
8932,1/13/2012,1,1,1,0,0,5,1,2,0.4,0.4091,0.71,0.2836,42
8933,1/13/2012,1,1,1,1,0,5,1,2,0.38,0.3939,0.76,0.2985,12
8934,1/13/2012,1,1,1,2,0,5,1,1,0.4,0.4091,0.76,0.3582,14
8935,1/13/2012,1,1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,7
8936,1/13/2012,1,1,1,4,0,5,1,3,0.32,0.2879,0.7,0.4925,3
8937,1/13/2012,1,1,1,5,0,5,1,2,0.3,0.2424,0.7,0.5522,21
8938,1/13/2012,1,1,1,6,0,5,1,2,0.26,0.2576,0.75,0.2239,73
8939,1/13/2012,1,1,1,7,0,5,1,1,0.26,0.2576,0.6,0.2239,177
8940,1/13/2012,1,1,1,8,0,5,1,1,0.24,0.2121,0.52,0.3582,419
8941,1/13/2012,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,214
8942,1/13/2012,1,1,1,10,0,5,1,1,0.24,0.197,0.44,0.4478,103
8943,1/13/2012,1,1,1,11,0,5,1,1,0.24,0.1818,0.38,0.6119,114
8944,1/13/2012,1,1,1,12,0,5,1,1,0.24,0.197,0.38,0.4925,154
8945,1/13/2012,1,1,1,13,0,5,1,1,0.26,0.2121,0.33,0.5224,154
8946,1/13/2012,1,1,1,14,0,5,1,1,0.26,0.2121,0.33,0.5522,129
8947,1/13/2012,1,1,1,15,0,5,1,1,0.26,0.2121,0.33,0.5821,138
8948,1/13/2012,1,1,1,16,0,5,1,1,0.28,0.2424,0.3,0.4627,233
8949,1/13/2012,1,1,1,17,0,5,1,1,0.28,0.2424,0.33,0.4179,332
8950,1/13/2012,1,1,1,18,0,5,1,1,0.26,0.2273,0.38,0.2985,301
8951,1/13/2012,1,1,1,19,0,5,1,1,0.26,0.2424,0.38,0.2836,206
8952,1/13/2012,1,1,1,20,0,5,1,1,0.24,0.2424,0.41,0.1642,136
8953,1/13/2012,1,1,1,21,0,5,1,1,0.24,0.2121,0.41,0.2836,102
8954,1/13/2012,1,1,1,22,0,5,1,1,0.2,0.1818,0.47,0.3284,65
8955,1/13/2012,1,1,1,23,0,5,1,1,0.18,0.1818,0.47,0.194,65
8956,1/14/2012,1,1,1,0,0,6,0,1,0.16,0.1818,0.47,0.1045,44
8957,1/14/2012,1,1,1,1,0,6,0,1,0.16,0.1515,0.47,0.194,50
8958,1/14/2012,1,1,1,2,0,6,0,1,0.16,0.1667,0.47,0.1642,38
8959,1/14/2012,1,1,1,3,0,6,0,1,0.14,0.1667,0.54,0.1045,20
8960,1/14/2012,1,1,1,4,0,6,0,1,0.14,0.1515,0.5,0.1343,3
8961,1/14/2012,1,1,1,5,0,6,0,1,0.14,0.1515,0.5,0.1343,4
8962,1/14/2012,1,1,1,6,0,6,0,1,0.14,0.1515,0.5,0,5
8963,1/14/2012,1,1,1,7,0,6,0,1,0.14,0.1515,0.5,0.1343,24
8964,1/14/2012,1,1,1,8,0,6,0,1,0.12,0.1515,0.54,0.1045,92
8965,1/14/2012,1,1,1,9,0,6,0,1,0.14,0.1667,0.5,0.1045,81
8966,1/14/2012,1,1,1,10,0,6,0,1,0.16,0.2273,0.47,0,149
8967,1/14/2012,1,1,1,11,0,6,0,1,0.2,0.197,0.4,0.194,178
8968,1/14/2012,1,1,1,12,0,6,0,1,0.22,0.2121,0.41,0.2537,219
8969,1/14/2012,1,1,1,13,0,6,0,1,0.22,0.2121,0.44,0.2836,220
8970,1/14/2012,1,1,1,14,0,6,0,1,0.24,0.2121,0.41,0.2985,231
8971,1/14/2012,1,1,1,15,0,6,0,1,0.24,0.2121,0.38,0.2985,226
8972,1/14/2012,1,1,1,16,0,6,0,1,0.24,0.2273,0.38,0.2239,206
8973,1/14/2012,1,1,1,17,0,6,0,1,0.24,0.2273,0.41,0.2537,144
8974,1/14/2012,1,1,1,18,0,6,0,1,0.22,0.2273,0.41,0.194,143
8975,1/14/2012,1,1,1,19,0,6,0,1,0.2,0.197,0.47,0.2239,102
8976,1/14/2012,1,1,1,20,0,6,0,1,0.2,0.197,0.44,0.2537,103
8977,1/14/2012,1,1,1,21,0,6,0,1,0.18,0.1667,0.43,0.2537,69
8978,1/14/2012,1,1,1,22,0,6,0,1,0.16,0.1364,0.47,0.3582,66
8979,1/14/2012,1,1,1,23,0,6,0,1,0.16,0.1515,0.47,0.2239,76
8980,1/15/2012,1,1,1,0,0,0,0,1,0.16,0.1364,0.47,0.3284,59
8981,1/15/2012,1,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.2985,42
8982,1/15/2012,1,1,1,2,0,0,0,2,0.16,0.1364,0.47,0.2836,43
8983,1/15/2012,1,1,1,3,0,0,0,2,0.16,0.1364,0.48,0.3881,25
8984,1/15/2012,1,1,1,4,0,0,0,2,0.16,0.1364,0.47,0.3881,6
8985,1/15/2012,1,1,1,5,0,0,0,2,0.16,0.1364,0.47,0.3284,5
8986,1/15/2012,1,1,1,6,0,0,0,2,0.14,0.1212,0.5,0.2836,8
8987,1/15/2012,1,1,1,7,0,0,0,1,0.12,0.1212,0.54,0.2836,17
8988,1/15/2012,1,1,1,8,0,0,0,1,0.12,0.1212,0.54,0.2239,36
8989,1/15/2012,1,1,1,9,0,0,0,1,0.12,0.1364,0.54,0.194,90
8990,1/15/2012,1,1,1,10,0,0,0,1,0.14,0.1212,0.54,0.2836,126
8991,1/15/2012,1,1,1,11,0,0,0,1,0.16,0.1515,0.47,0.2239,165
8992,1/15/2012,1,1,1,12,0,0,0,1,0.18,0.1667,0.4,0.2985,234
8993,1/15/2012,1,1,1,13,0,0,0,1,0.2,0.1818,0.34,0.2836,224
8994,1/15/2012,1,1,1,14,0,0,0,1,0.2,0.1818,0.32,0.3582,188
8995,1/15/2012,1,1,1,15,0,0,0,1,0.22,0.2273,0.27,0.194,206
8996,1/15/2012,1,1,1,16,0,0,0,1,0.22,0.2121,0.29,0.2985,205
8997,1/15/2012,1,1,1,17,0,0,0,1,0.22,0.2121,0.25,0.2537,146
8998,1/15/2012,1,1,1,18,0,0,0,1,0.18,0.1818,0.29,0.2239,120
8999,1/15/2012,1,1,1,19,0,0,0,1,0.16,0.1667,0.37,0.1642,110
9000,1/15/2012,1,1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045,95
9001,1/15/2012,1,1,1,21,0,0,0,1,0.16,0.1667,0.4,0.1642,72
9002,1/15/2012,1,1,1,22,0,0,0,1,0.18,0.2121,0.37,0.0896,60
9003,1/15/2012,1,1,1,23,0,0,0,1,0.16,0.197,0.43,0.0896,29
9004,1/16/2012,1,1,1,0,1,1,0,1,0.14,0.1515,0.46,0.1343,25
9005,1/16/2012,1,1,1,1,1,1,0,1,0.14,0.1667,0.43,0.1045,20
9006,1/16/2012,1,1,1,2,1,1,0,1,0.14,0.2121,0.46,0,17
9007,1/16/2012,1,1,1,3,1,1,0,1,0.12,0.197,0.5,0,3
9008,1/16/2012,1,1,1,4,1,1,0,1,0.12,0.1515,0.58,0.1045,8
9009,1/16/2012,1,1,1,5,1,1,0,1,0.12,0.1667,0.54,0.0896,6
9010,1/16/2012,1,1,1,6,1,1,0,1,0.1,0.1364,0.54,0.0896,13
9011,1/16/2012,1,1,1,7,1,1,0,1,0.1,0.1364,0.54,0.1045,33
9012,1/16/2012,1,1,1,8,1,1,0,1,0.1,0.1212,0.58,0.1642,78
9013,1/16/2012,1,1,1,9,1,1,0,1,0.1,0.1212,0.58,0.1642,96
9014,1/16/2012,1,1,1,10,1,1,0,2,0.14,0.1364,0.59,0.194,126
9015,1/16/2012,1,1,1,11,1,1,0,1,0.16,0.1515,0.59,0.2537,179
9016,1/16/2012,1,1,1,12,1,1,0,1,0.2,0.1818,0.55,0.3284,185
9017,1/16/2012,1,1,1,13,1,1,0,2,0.24,0.197,0.41,0.4179,228
9018,1/16/2012,1,1,1,14,1,1,0,1,0.24,0.2121,0.44,0.3881,181
9019,1/16/2012,1,1,1,15,1,1,0,1,0.26,0.2121,0.44,0.4478,192
9020,1/16/2012,1,1,1,16,1,1,0,1,0.26,0.2273,0.44,0.3582,180
9021,1/16/2012,1,1,1,17,1,1,0,1,0.26,0.2273,0.48,0.3284,193
9022,1/16/2012,1,1,1,18,1,1,0,1,0.26,0.2273,0.52,0.3284,181
9023,1/16/2012,1,1,1,19,1,1,0,1,0.26,0.2424,0.56,0.2836,144
9024,1/16/2012,1,1,1,20,1,1,0,1,0.26,0.2424,0.6,0.2836,90
9025,1/16/2012,1,1,1,21,1,1,0,1,0.28,0.2576,0.52,0.3284,49
9026,1/16/2012,1,1,1,22,1,1,0,2,0.3,0.2727,0.49,0.3582,43
9027,1/16/2012,1,1,1,23,1,1,0,3,0.26,0.2273,0.7,0.2985,28
9028,1/17/2012,1,1,1,0,0,2,1,2,0.26,0.2273,0.7,0.3284,12
9029,1/17/2012,1,1,1,1,0,2,1,2,0.28,0.2576,0.65,0.3582,2
9030,1/17/2012,1,1,1,2,0,2,1,3,0.28,0.2727,0.75,0.2537,12
9031,1/17/2012,1,1,1,4,0,2,1,3,0.32,0.303,0.66,0.3284,2
9032,1/17/2012,1,1,1,5,0,2,1,3,0.32,0.303,0.66,0.3284,13
9033,1/17/2012,1,1,1,6,0,2,1,3,0.3,0.2879,0.75,0.2537,57
9034,1/17/2012,1,1,1,7,0,2,1,3,0.3,0.2879,0.81,0.2239,126
9035,1/17/2012,1,1,1,8,0,2,1,3,0.3,0.2879,0.81,0.2836,93
9036,1/17/2012,1,1,1,9,0,2,1,3,0.32,0.303,0.81,0.2537,68
9037,1/17/2012,1,1,1,10,0,2,1,3,0.3,0.2879,0.87,0.2537,62
9038,1/17/2012,1,1,1,11,0,2,1,2,0.34,0.3485,0.87,0.1045,75
9039,1/17/2012,1,1,1,12,0,2,1,2,0.32,0.303,0.87,0.2836,86
9040,1/17/2012,1,1,1,13,0,2,1,2,0.38,0.3939,0.76,0.3284,103
9041,1/17/2012,1,1,1,14,0,2,1,1,0.44,0.4394,0.62,0.4925,132
9042,1/17/2012,1,1,1,15,0,2,1,1,0.44,0.4394,0.62,0.4925,129
9043,1/17/2012,1,1,1,16,0,2,1,1,0.46,0.4545,0.63,0.5522,219
9044,1/17/2012,1,1,1,17,0,2,1,1,0.46,0.4545,0.63,0.4478,462
9045,1/17/2012,1,1,1,18,0,2,1,1,0.46,0.4545,0.63,0.4478,463
9046,1/17/2012,1,1,1,19,0,2,1,1,0.46,0.4545,0.63,0.4179,308
9047,1/17/2012,1,1,1,20,0,2,1,1,0.46,0.4545,0.63,0.3582,180
9048,1/17/2012,1,1,1,21,0,2,1,1,0.46,0.4545,0.67,0.4627,180
9049,1/17/2012,1,1,1,22,0,2,1,1,0.46,0.4545,0.72,0.3881,90
9050,1/17/2012,1,1,1,23,0,2,1,1,0.46,0.4545,0.72,0.3881,61
9051,1/18/2012,1,1,1,0,0,3,1,2,0.46,0.4545,0.77,0.3284,17
9052,1/18/2012,1,1,1,1,0,3,1,2,0.46,0.4545,0.77,0.3284,10
9053,1/18/2012,1,1,1,2,0,3,1,2,0.44,0.4394,0.51,0.4925,2
9054,1/18/2012,1,1,1,3,0,3,1,2,0.44,0.4394,0.51,0.4925,4
9055,1/18/2012,1,1,1,4,0,3,1,1,0.34,0.2879,0.46,0.5224,1
9056,1/18/2012,1,1,1,5,0,3,1,1,0.34,0.2879,0.46,0.5224,29
9057,1/18/2012,1,1,1,6,0,3,1,1,0.34,0.2879,0.36,0.5224,88
9058,1/18/2012,1,1,1,7,0,3,1,1,0.32,0.2879,0.42,0.3582,263
9059,1/18/2012,1,1,1,8,0,3,1,1,0.3,0.2727,0.52,0.4179,489
9060,1/18/2012,1,1,1,9,0,3,1,1,0.28,0.2576,0.52,0.3284,202
9061,1/18/2012,1,1,1,10,0,3,1,1,0.3,0.2727,0.42,0.4627,93
9062,1/18/2012,1,1,1,11,0,3,1,1,0.3,0.2727,0.42,0.3881,114
9063,1/18/2012,1,1,1,12,0,3,1,1,0.3,0.2576,0.39,0.4925,161
9064,1/18/2012,1,1,1,13,0,3,1,1,0.3,0.2727,0.42,0.4627,130
9065,1/18/2012,1,1,1,14,0,3,1,1,0.3,0.2727,0.33,0.3881,105
9066,1/18/2012,1,1,1,15,0,3,1,1,0.3,0.2576,0.33,0.5224,130
9067,1/18/2012,1,1,1,16,0,3,1,1,0.28,0.2273,0.3,0.5224,176
9068,1/18/2012,1,1,1,17,0,3,1,1,0.26,0.2121,0.33,0.4478,346
9069,1/18/2012,1,1,1,18,0,3,1,1,0.24,0.2121,0.32,0.3582,355
9070,1/18/2012,1,1,1,19,0,3,1,1,0.22,0.197,0.37,0.3881,256
9071,1/18/2012,1,1,1,20,0,3,1,1,0.22,0.2121,0.37,0.2537,165
9072,1/18/2012,1,1,1,21,0,3,1,1,0.2,0.1667,0.4,0.4179,124
9073,1/18/2012,1,1,1,22,0,3,1,1,0.18,0.1667,0.47,0.2537,78
9074,1/18/2012,1,1,1,23,0,3,1,1,0.16,0.1364,0.47,0.2985,38
9075,1/19/2012,1,1,1,0,0,4,1,1,0.14,0.1364,0.5,0.194,16
9076,1/19/2012,1,1,1,1,0,4,1,1,0.14,0.1515,0.5,0.1642,5
9077,1/19/2012,1,1,1,2,0,4,1,1,0.14,0.1515,0.5,0.1343,3
9078,1/19/2012,1,1,1,3,0,4,1,1,0.12,0.1515,0.54,0.1045,4
9079,1/19/2012,1,1,1,4,0,4,1,1,0.12,0.1515,0.54,0.1045,1
9080,1/19/2012,1,1,1,5,0,4,1,1,0.12,0.1212,0.55,0.2537,19
9081,1/19/2012,1,1,1,6,0,4,1,1,0.12,0.1364,0.54,0.1642,86
9082,1/19/2012,1,1,1,7,0,4,1,1,0.12,0.1667,0.54,0.0896,206
9083,1/19/2012,1,1,1,8,0,4,1,1,0.12,0.1515,0.54,0.1045,423
9084,1/19/2012,1,1,1,9,0,4,1,1,0.12,0.197,0.54,0,210
9085,1/19/2012,1,1,1,10,0,4,1,1,0.14,0.2121,0.59,0,108
9086,1/19/2012,1,1,1,11,0,4,1,1,0.16,0.1667,0.55,0.1642,99
9087,1/19/2012,1,1,1,12,0,4,1,1,0.2,0.197,0.51,0.194,111
9088,1/19/2012,1,1,1,13,0,4,1,1,0.22,0.2121,0.47,0.2836,124
9089,1/19/2012,1,1,1,14,0,4,1,1,0.24,0.2273,0.44,0.194,119
9090,1/19/2012,1,1,1,15,0,4,1,1,0.26,0.2273,0.44,0.2985,127
9091,1/19/2012,1,1,1,16,0,4,1,1,0.26,0.2273,0.41,0.3284,193
9092,1/19/2012,1,1,1,17,0,4,1,2,0.26,0.2273,0.44,0.3284,385
9093,1/19/2012,1,1,1,18,0,4,1,2,0.26,0.2273,0.44,0.3284,361
9094,1/19/2012,1,1,1,19,0,4,1,2,0.26,0.2273,0.48,0.2985,234
9095,1/19/2012,1,1,1,20,0,4,1,1,0.26,0.2121,0.52,0.4478,191
9096,1/19/2012,1,1,1,21,0,4,1,1,0.26,0.2273,0.44,0.3582,121
9097,1/19/2012,1,1,1,22,0,4,1,2,0.26,0.2273,0.44,0.4179,90
9098,1/19/2012,1,1,1,23,0,4,1,1,0.26,0.2273,0.48,0.3284,56
9099,1/20/2012,1,1,1,0,0,5,1,2,0.26,0.2273,0.48,0.2985,27
9100,1/20/2012,1,1,1,1,0,5,1,1,0.26,0.2727,0.48,0.1343,15
9101,1/20/2012,1,1,1,2,0,5,1,1,0.26,0.2727,0.48,0.1343,11
9102,1/20/2012,1,1,1,3,0,5,1,1,0.24,0.2576,0.52,0.1045,4
9103,1/20/2012,1,1,1,4,0,5,1,1,0.22,0.2424,0.6,0.1045,3
9104,1/20/2012,1,1,1,5,0,5,1,1,0.22,0.2424,0.6,0.1045,19
9105,1/20/2012,1,1,1,6,0,5,1,1,0.24,0.2121,0.6,0.2836,68
9106,1/20/2012,1,1,1,7,0,5,1,1,0.22,0.2121,0.69,0.2239,185
9107,1/20/2012,1,1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537,425
9108,1/20/2012,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,263
9109,1/20/2012,1,1,1,10,0,5,1,2,0.22,0.2121,0.44,0.2836,97
9110,1/20/2012,1,1,1,11,0,5,1,2,0.2,0.1818,0.32,0.3582,123
9111,1/20/2012,1,1,1,12,0,5,1,2,0.2,0.1818,0.34,0.3284,124
9112,1/20/2012,1,1,1,13,0,5,1,1,0.22,0.2121,0.32,0.2985,156
9113,1/20/2012,1,1,1,14,0,5,1,2,0.22,0.2121,0.35,0.2985,115
9114,1/20/2012,1,1,1,15,0,5,1,2,0.22,0.2273,0.35,0.194,156
9115,1/20/2012,1,1,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,174
9116,1/20/2012,1,1,1,17,0,5,1,2,0.22,0.2576,0.32,0.0896,349
9117,1/20/2012,1,1,1,18,0,5,1,2,0.2,0.2273,0.34,0.0896,301
9118,1/20/2012,1,1,1,19,0,5,1,2,0.2,0.2273,0.37,0.1045,192
9119,1/20/2012,1,1,1,20,0,5,1,2,0.2,0.2273,0.34,0.0896,142
9120,1/20/2012,1,1,1,21,0,5,1,2,0.2,0.2273,0.37,0.0896,104
9121,1/20/2012,1,1,1,22,0,5,1,2,0.2,0.197,0.37,0.2239,72
9122,1/20/2012,1,1,1,23,0,5,1,3,0.16,0.1515,0.64,0.2239,38
9123,1/21/2012,1,1,1,0,0,6,0,3,0.16,0.1515,0.64,0.2239,24
9124,1/21/2012,1,1,1,1,0,6,0,4,0.14,0.1364,0.86,0.194,23
9125,1/21/2012,1,1,1,2,0,6,0,3,0.14,0.2121,0.86,0,26
9126,1/21/2012,1,1,1,3,0,6,0,3,0.14,0.1818,0.93,0.0896,13
9127,1/21/2012,1,1,1,4,0,6,0,3,0.16,0.197,0.86,0.0896,1
9128,1/21/2012,1,1,1,5,0,6,0,3,0.16,0.1818,0.86,0.1045,2
9129,1/21/2012,1,1,1,6,0,6,0,3,0.16,0.1667,0.93,0.1642,1
9130,1/21/2012,1,1,1,7,0,6,0,3,0.16,0.1667,0.93,0.1642,13
9131,1/21/2012,1,1,1,8,0,6,0,2,0.16,0.1515,0.93,0.2537,25
9132,1/21/2012,1,1,1,9,0,6,0,2,0.16,0.1515,0.93,0.2537,42
9133,1/21/2012,1,1,1,10,0,6,0,3,0.16,0.1515,0.93,0.2537,45
9134,1/21/2012,1,1,1,11,0,6,0,2,0.18,0.2121,0.86,0.1045,63
9135,1/21/2012,1,1,1,12,0,6,0,2,0.2,0.2121,0.8,0.1642,67
9136,1/21/2012,1,1,1,13,0,6,0,2,0.2,0.197,0.8,0.2537,76
9137,1/21/2012,1,1,1,14,0,6,0,3,0.2,0.197,0.8,0.194,95
9138,1/21/2012,1,1,1,15,0,6,0,3,0.2,0.197,0.8,0.194,119
9139,1/21/2012,1,1,1,16,0,6,0,2,0.2,0.1818,0.8,0.2985,118
9140,1/21/2012,1,1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881,106
9141,1/21/2012,1,1,1,18,0,6,0,2,0.2,0.1818,0.75,0.3881,110
9142,1/21/2012,1,1,1,19,0,6,0,2,0.18,0.1515,0.8,0.3881,85
